pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
ddbc59f0-e34,SCH5,ba2c7d66,1449,c6483d79,129.0,S
ddbc59f0-e34,SCH5,8415a379,1445,c6483d79,127.0,T
ddbc59f0-e34,SCH5,39876d67,1444,c6483d79,129.0,X
de68af1d-816,SCH2,15ccc32b,1451,3ac585e8,128.0,C
de68af1d-816,SCH2,f807d21b,1458,3ac585e8,130.0,H
de68af1d-816,SCH2,e6e66c2c,1453,3ac585e8,128.0,I
de68af1d-816,SCH2,6327035b,1452,3ac585e8,130.0,M
de68af1d-816,SCH2,5f754656,1455,3ac585e8,123.0,Z
de7f089d-3d9,SCH4,6f83f300,1462,e508fa40,136.0,C
de7f089d-3d9,SCH4,bb0c7749,1461,e508fa40,130.0,H
debdbd8e-f85,SCH7,7b3e0569,1463,6f15a776,125.0,E
debdbd8e-f85,SCH7,430c7e50,1466,6f15a776,129.0,H
debdbd8e-f85,SCH7,2453c825,1468,6f15a776,133.0,M
debdbd8e-f85,SCH7,3cf733f7,1465,6f15a776,139.0,N
debdbd8e-f85,SCH7,62409f55,1467,6f15a776,132.0,O
debdbd8e-f85,SCH7,561f3656,1464,6f15a776,125.0,S
df5aadb3-029,SCH5,98c571b5,1477,592a9f88,133.0,C
df5aadb3-029,SCH5,4ffbcaa7,1478,592a9f88,135.0,E
df5aadb3-029,SCH5,c0b16cfe,1474,592a9f88,130.0,H
df5aadb3-029,SCH5,b718596b,1472,592a9f88,131.0,N
df5aadb3-029,SCH5,6016a04f,1479,592a9f88,118.0,S
df5aadb3-029,SCH5,36592010,1473,592a9f88,133.0,U
df5aadb3-029,SCH5,b6f126a5,1476,592a9f88,128.0,Y
e11a3109-d97,SCH7,f3f35968,1481,979bcb03,133.0,R
e11a3109-d97,SCH7,bad6cf4b,1480,979bcb03,128.0,U
e1588eef-12c,SCH6,76d698e1,1483,ec4dfb6f,134.0,G
e16985e0-10e,SCH7,b3baaff6,1484,dc56ced1,131.0,C
e16985e0-10e,SCH7,30224453,1489,dc56ced1,129.0,E
e16985e0-10e,SCH7,81833e21,1491,dc56ced1,133.0,G
e16985e0-10e,SCH7,c3a5337b,1487,dc56ced1,121.0,H
e16985e0-10e,SCH7,8d72caaf,1486,dc56ced1,129.0,M
e16985e0-10e,SCH7,7ad83a48,1485,dc56ced1,132.0,N
e16985e0-10e,SCH7,5b53323b,1488,dc56ced1,128.0,S
e18133c8-662,SCH7,4e643354,1492,592347ea,137.0,G
e23d53eb-25e,SCH5,9210773e,1494,da604e35,134.0,C
e23d53eb-25e,SCH5,ad62307b,1493,da604e35,132.0,E
e23d53eb-25e,SCH5,a04fcd66,1495,da604e35,127.0,H
e394aa20-7fa,SCH2,65c16c60,1496,dd115e23,125.0,I
e59493cd-405,SCH1,8ebccc8a,1497,fb3f400e,131.0,E
e59493cd-405,SCH1,b499c080,1498,fb3f400e,126.0,G
e59493cd-405,SCH1,6d519a3b,1503,fb3f400e,133.0,H
e59493cd-405,SCH1,8e61ddcd,1500,fb3f400e,134.0,I
e59493cd-405,SCH1,b9c61a0c,1504,fb3f400e,130.0,N
e59493cd-405,SCH1,271677dc,1501,fb3f400e,116.0,O
e59493cd-405,SCH1,23a4aaf1,1502,fb3f400e,128.0,U
e74d11bd-55f,SCH6,0e7be428,1506,6fb3c8f1,122.0,H
e7a5dc39-25c,SCH3,c0029403,1508,89add414,133.0,R
e7c05dcd-4df,SCH5,0d0a42da,1512,01804967,125.0,G
e7c05dcd-4df,SCH5,7c4b81fd,1511,01804967,115.0,H
e7c05dcd-4df,SCH5,77e671df,1509,01804967,125.0,I
e7c05dcd-4df,SCH5,ac4c30ec,1510,01804967,130.0,M
e7ceafca-4bf,SCH6,6a7bd003,1517,def4469d,135.0,G
e7ceafca-4bf,SCH6,32da0231,1516,def4469d,129.0,O
e7ceafca-4bf,SCH6,fce108d5,1515,def4469d,122.0,U
e7f25645-f6b,SCH7,406be4ab,1518,1c7e080a,135.0,M
e8933d55-008,SCH8,86086b92,1524,a68fefc7,123.0,C
e8933d55-008,SCH8,a29eaa4e,1520,a68fefc7,135.0,H
e8933d55-008,SCH8,02fc41b2,1522,a68fefc7,134.0,I
e8933d55-008,SCH8,74733390,1523,a68fefc7,131.0,S
e8933d55-008,SCH8,eba76545,1521,a68fefc7,132.0,X
e8ec5b80-016,SCH6,8b043f97,1526,bc42395e,129.0,C
e8ec5b80-016,SCH6,47dc63cc,1527,bc42395e,136.0,G
e8ec5b80-016,SCH6,292c5e49,1528,bc42395e,126.0,I
e8ec5b80-016,SCH6,c06a3de4,1529,bc42395e,141.0,M
e92cde0a-bc2,SCH8,c2f7b788,1534,6e01b38b,135.0,H
e92cde0a-bc2,SCH8,0e8fcf93,1530,6e01b38b,136.0,I
e92cde0a-bc2,SCH8,43dee6e0,1532,6e01b38b,124.0,M
e9bde712-19a,SCH8,0f698235,1535,afce471a,129.0,C
e9bde712-19a,SCH8,c7682d74,1537,afce471a,125.0,H
e9bde712-19a,SCH8,8a192e33,1538,afce471a,135.0,I
e9bde712-19a,SCH8,bd646950,1540,afce471a,132.0,M
e9bde712-19a,SCH8,00f0295b,1536,afce471a,129.0,N
e9bde712-19a,SCH8,9bad3667,1539,afce471a,128.0,U
ece65289-c87,SCH5,ab8e9520,1544,62a38a10,133.0,G
ece65289-c87,SCH5,ae2d0ea1,1545,62a38a10,130.0,Y
ecf9dd69-8db,SCH5,0f04436f,1547,83b6df9f,130.0,G
ecf9dd69-8db,SCH5,a7585da9,1549,83b6df9f,128.0,N
ecf9dd69-8db,SCH5,f6f2928d,1546,83b6df9f,128.0,O
ed020016-d3f,SCH5,1b099c4e,1552,3654e72d,126.0,E
ed020016-d3f,SCH5,59fe4874,1553,3654e72d,129.0,G
ed28155d-b09,SCH7,1a7a4928,1559,4aa450ca,134.0,C
ed28155d-b09,SCH7,8271e67d,1558,4aa450ca,131.0,E
ed28155d-b09,SCH7,2475a8d7,1557,4aa450ca,118.0,H
ed28155d-b09,SCH7,f2d6b21a,1555,4aa450ca,132.0,I
ed28155d-b09,SCH7,172847ae,1561,4aa450ca,128.0,M
ed28155d-b09,SCH7,838d5b41,1556,4aa450ca,,N
ed28155d-b09,SCH7,f4c3df1b,1562,4aa450ca,134.0,U
ed69ec26-b2b,SCH6,da56b396,1566,d41fe2cf,136.0,M
ed69ec26-b2b,SCH6,b039c282,1567,d41fe2cf,138.0,N
ed69ec26-b2b,SCH6,263fe8b5,1564,d41fe2cf,130.0,S
ed69ec26-b2b,SCH6,8209f392,1563,d41fe2cf,132.0,T
ed69ec26-b2b,SCH6,a90137cd,1565,d41fe2cf,136.0,X
eebeeb32-b77,SCH1,de83583b,1568,2e40603c,140.0,M
ef575e33-13f,SCH4,315ea471,1571,ad377f41,131.0,C
ef575e33-13f,SCH4,be716c7f,1569,ad377f41,133.0,N
ef575e33-13f,SCH4,c68e173e,1572,ad377f41,130.0,R
efb16443-0e0,SCH2,ec659d3f,1576,717578a1,125.0,E
efb16443-0e0,SCH2,fa0830cd,1582,717578a1,139.0,H
efb16443-0e0,SCH2,d5f423aa,1573,717578a1,131.0,I
efb16443-0e0,SCH2,59dde44e,1574,717578a1,128.0,N
efb16443-0e0,SCH2,ff710864,1575,717578a1,132.0,R
efb16443-0e0,SCH2,55e5c3c1,1580,717578a1,128.0,S
efb16443-0e0,SCH2,ce0f3276,1579,717578a1,127.0,Y
f01aeef5-4fd,SCH5,d36dcea1,1585,c18745b0,128.0,C
f01aeef5-4fd,SCH5,fdff5d43,1589,c18745b0,130.0,E
f01aeef5-4fd,SCH5,0cb63009,1583,c18745b0,131.0,I
f01aeef5-4fd,SCH5,0858adb2,1590,c18745b0,127.0,N
f01aeef5-4fd,SCH5,17d96ef9,1584,c18745b0,139.0,X
f1963879-559,SCH2,24411971,1595,467ab2fb,128.0,C
f1963879-559,SCH2,61bf6e0d,1594,467ab2fb,114.0,E
f1963879-559,SCH2,68d36803,1593,467ab2fb,131.0,G
f1963879-559,SCH2,09fb7059,1592,467ab2fb,129.0,M
f1fbc3db-714,SCH3,4781c996,1598,2cc18388,132.0,C
f1fbc3db-714,SCH3,289bfbb3,1602,2cc18388,130.0,G
f1fbc3db-714,SCH3,67504096,1601,2cc18388,133.0,M
f1fbc3db-714,SCH3,3045cafd,1597,2cc18388,123.0,N
f1fbc3db-714,SCH3,9d349db5,1600,2cc18388,123.0,T
f1fbc3db-714,SCH3,3c476929,1596,2cc18388,132.0,X
f3bea166-588,SCH5,7cf9c546,1607,89335cec,132.0,C
f3bea166-588,SCH5,52f971aa,1606,89335cec,125.0,H
f3bea166-588,SCH5,b0a26926,1608,89335cec,132.0,N
f3bea166-588,SCH5,12a3bee6,1604,89335cec,129.0,Y
f3bea166-588,SCH5,512420a2,1609,89335cec,128.0,Z
f757d6a0-ef6,SCH5,f25d6813,1616,36e5aef6,136.0,#
f757d6a0-ef6,SCH5,d141a1ed,1611,36e5aef6,125.0,C
f757d6a0-ef6,SCH5,04d2d915,1612,36e5aef6,133.0,G
f757d6a0-ef6,SCH5,21a7bcde,1618,36e5aef6,135.0,H
f757d6a0-ef6,SCH5,f0f39f1e,1614,36e5aef6,128.0,I
f757d6a0-ef6,SCH5,a75e8873,1615,36e5aef6,126.0,N
f757d6a0-ef6,SCH5,1f549859,1613,36e5aef6,131.0,O
f7efd8be-7b3,SCH5,913de1da,1622,2bb191f1,135.0,G
f7efd8be-7b3,SCH5,b303ffab,1621,2bb191f1,132.0,N
f7f6a248-901,SCH7,c6e9fd28,1626,01e78881,121.0,C
f7f6a248-901,SCH7,779ba930,1625,01e78881,130.0,E
f7f6a248-901,SCH7,439109d4,1624,01e78881,131.0,I
f7f6a248-901,SCH7,130faaed,1623,01e78881,126.0,S
f88849ec-60a,SCH7,6bb024e7,1632,caf36b6e,120.0,C
f88849ec-60a,SCH7,fbc1f725,1630,caf36b6e,123.0,E
f88849ec-60a,SCH7,9ec884e5,1631,caf36b6e,125.0,M
f88849ec-60a,SCH7,2cfdb10c,1629,caf36b6e,137.0,O
f88849ec-60a,SCH7,6bd643a2,1628,caf36b6e,126.0,R
f8b5f0ca-226,SCH4,310b3c28,1639,4cce0467,135.0,E
f8b5f0ca-226,SCH4,7b078a2e,1636,4cce0467,128.0,G
f8b5f0ca-226,SCH4,43f2f941,1638,4cce0467,133.0,M
f8b5f0ca-226,SCH4,31439f5b,1634,4cce0467,131.0,O
f8b5f0ca-226,SCH4,932ddfa0,1633,4cce0467,125.0,S
f8b6e3eb-be1,SCH5,f7b95abb,1640,cd03fa1e,129.0,N
fb37209b-0f4,SCH5,79bf44fd,1643,a9d1c5aa,136.0,C
fb37209b-0f4,SCH5,54dee180,1641,a9d1c5aa,136.0,E
fb37209b-0f4,SCH5,f283a887,1642,a9d1c5aa,124.0,H
fb37209b-0f4,SCH5,7884c0c2,1646,a9d1c5aa,131.0,M
fb37209b-0f4,SCH5,8ac67dd4,1645,a9d1c5aa,132.0,S
fb37209b-0f4,SCH5,c4ac831b,1644,a9d1c5aa,128.0,T
fdbda661-0a5,SCH8,3884b3e7,1649,42ba3cae,133.0,C
fdbda661-0a5,SCH8,aeeb9ebb,1654,42ba3cae,135.0,H
fdbda661-0a5,SCH8,bbcf5b71,1648,42ba3cae,132.0,I
fdbda661-0a5,SCH8,ed976a6d,1650,42ba3cae,135.0,M
ff7e8742-36a,SCH1,54486d64,1658,028b2fb3,127.0,C
ff7e8742-36a,SCH1,3289d4aa,1657,028b2fb3,121.0,G
ff7e8742-36a,SCH1,4cc46dbd,1659,028b2fb3,131.0,H
ff7e8742-36a,SCH1,f0417575,1656,028b2fb3,126.0,I
ff8fe436-66a,SCH3,7039f4d4,1668,6dff1794,127.0,E
ff8fe436-66a,SCH3,dd4e0c96,1661,6dff1794,128.0,G
ff8fe436-66a,SCH3,34819402,1666,6dff1794,125.0,H
ff8fe436-66a,SCH3,2bb3f10a,1667,6dff1794,125.0,I
ff8fe436-66a,SCH3,69a3ba4d,1660,6dff1794,129.0,M
ff8fe436-66a,SCH3,fc5176d9,1664,6dff1794,130.0,N
ff8fe436-66a,SCH3,1c97dcc2,1662,6dff1794,130.0,R
ff8fe436-66a,SCH3,855f5335,1663,6dff1794,129.0,T
