pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
e85fda9e-ea6,SCH1,e367fa97,9394,1ff5541f,2024-Dec-09 00:00:00,10.0,OT,,,FIXD,
e85fda9e-ea6,SCH1,11768abb,9395,1ff5541f,2024-Sep-21 00:00:00,10.0,PA,DB,,PERM,
e85fda9e-ea6,SCH1,d335ffa4,9396,1ff5541f,2024-Nov-23 00:00:00,10.0,SM,,,PERM,
e85fda9e-ea6,SCH1,4ea927db,9397,1ff5541f,2024-Sep-14 00:00:00,10.0,BU,,,PERM,
e85fda9e-ea6,SCH1,d7afc1a9,9398,1ff5541f,2024-Nov-03 00:00:00,10.0,VA,,,LNCH,
e88c0ca1-c75,SCH1,60d8759d,9399,052d418f,2024-Dec-05 00:00:00,10.0,VP,RA,,PERM,N
e88c0ca1-c75,SCH1,a59b0b1a,9400,052d418f,2024-Nov-29 00:00:00,10.0,RA,,,PERM,N
e88c0ca1-c75,SCH1,d7ad40af,9401,052d418f,2024-Sep-29 00:00:00,10.0,PP,,,LNCH,N
e88c0ca1-c75,SCH1,3f324e20,9402,052d418f,2024-Oct-01 00:00:00,10.0,OT,,,FIXD,N
e88c0ca1-c75,SCH1,ebad6a55,9403,052d418f,2024-Nov-11 00:00:00,10.0,PP,PA,,FIXD,N
e88c0ca1-c75,SCH1,2de44fc8,9404,052d418f,2024-Nov-23 00:00:00,10.0,PA,,,PERM,N
e88c0ca1-c75,SCH1,3fbd1809,9405,052d418f,2024-Oct-29 00:00:00,10.0,PP,,,PERM,N
e88c0ca1-c75,SCH1,e95a8ee6,9406,052d418f,2024-Nov-23 00:00:00,10.0,SM,,,PERM,N
e88c0ca1-c75,SCH1,ab4d0add,9407,052d418f,2024-Dec-05 00:00:00,10.0,RA,VP,,PERM,N
e8d9b164-316,SCH2,b908ff1a,9408,2d812044,2024-Sep-20 00:00:00,10.0,VP,RA,,PERM,N
e8d9b164-316,SCH2,3db237d7,9409,2d812044,2024-Nov-27 00:00:00,10.0,BU,,,FIXD,N
e8d9b164-316,SCH2,379cc4e0,9410,2d812044,2024-Nov-15 00:00:00,10.0,PA,,,LNCH,N
e8d9b164-316,SCH2,8b078867,9411,2d812044,2024-Sep-09 00:00:00,10.0,RA,PA,,PERM,N
e8d9b164-316,SCH2,96603fff,9412,2d812044,2024-Nov-25 00:00:00,10.0,RA,,,PERM,N
e9119b2c-087,SCH4,5b32a924,9413,e71e5236,2024-Sep-28 00:00:00,10.0,PP,RA,,LNCH,
e9119b2c-087,SCH4,29aef22a,9414,e71e5236,2024-Nov-01 00:00:00,10.0,PP,,,FIXD,
e9119b2c-087,SCH4,530cb53d,9415,e71e5236,2024-Sep-30 00:00:00,10.0,PA,,DM,PERM,
e9119b2c-087,SCH4,123f04cd,9416,e71e5236,2024-Sep-03 00:00:00,10.0,PP,DM,,PERM,
e943e46f-193,SCH4,87822a7d,9417,0b7161fa,2024-Dec-02 00:00:00,10.0,VA,,,FIXD,S
e943e46f-193,SCH4,5ec73bda,9418,0b7161fa,2024-Sep-14 00:00:00,10.0,PP,,,FIXD,S
e943e46f-193,SCH4,b2730850,9419,0b7161fa,2024-Oct-27 00:00:00,10.0,OT,PA,,PERM,S
e943e46f-193,SCH4,a2588377,9420,0b7161fa,2024-Oct-25 00:00:00,10.0,VA,,,PERM,S
e943e46f-193,SCH4,f531867d,9421,0b7161fa,2024-Nov-03 00:00:00,10.0,DB,,,PERM,S
e943e46f-193,SCH4,45f2a8a1,9422,0b7161fa,2024-Dec-09 00:00:00,10.0,SM,RA,,FIXD,S
e943e46f-193,SCH4,dd1e940a,9423,0b7161fa,2024-Nov-05 00:00:00,10.0,SM,DM,,PERM,S
e96a6143-262,SCH8,b9f825fb,9424,742dfe6a,2024-Sep-21 00:00:00,10.0,PA,,,FIXD,E
e96a6143-262,SCH8,e6c7fb37,9425,742dfe6a,2024-Oct-08 00:00:00,10.0,PP,,,FIXD,E
e96a6143-262,SCH8,6f7c6419,9426,742dfe6a,2024-Oct-06 00:00:00,10.0,RA,,,LNCH,E
e96a6143-262,SCH8,da09ee87,9427,742dfe6a,2024-Oct-09 00:00:00,10.0,TH,,,FIXD,E
ea0210f3-214,SCH8,8b44c741,9428,22b12d16,2024-Oct-12 00:00:00,10.0,SM,SM,,LNCH,
ea0210f3-214,SCH8,732662b8,9429,22b12d16,2024-Dec-02 00:00:00,10.0,VA,VA,DA,LNCH,
ea0210f3-214,SCH8,ce2e837d,9430,22b12d16,2024-Oct-25 00:00:00,10.0,TH,PA,,FIXD,
ea0210f3-214,SCH8,50684843,9431,22b12d16,2024-Nov-18 00:00:00,10.0,SM,,,PERM,
ea0a78e6-8da,SCH6,c5cb0e50,9432,7c547c3d,2024-Sep-27 00:00:00,10.0,SM,,,LNCH,K
ea0a78e6-8da,SCH6,836d664f,9433,7c547c3d,2024-Sep-28 00:00:00,10.0,PP,,,LNCH,K
ea0a78e6-8da,SCH6,b3f42bd4,9434,7c547c3d,2024-Dec-02 00:00:00,10.0,RA,,,FIXD,K
ea1b1ba3-8c0,SCH7,cfd6ad10,9435,c31a39c4,2024-Nov-17 00:00:00,10.0,BU,,,LNCH,S
ea1b1ba3-8c0,SCH7,769c9866,9436,c31a39c4,2024-Sep-08 00:00:00,10.0,PA,,,PERM,S
ea1b1ba3-8c0,SCH7,a687c055,9437,c31a39c4,2024-Oct-11 00:00:00,10.0,PP,,,FIXD,S
ea1b1ba3-8c0,SCH7,7b74cc15,9438,c31a39c4,2024-Sep-24 00:00:00,10.0,PA,,,FIXD,S
ea1b1ba3-8c0,SCH7,9cb7285a,9439,c31a39c4,2024-Oct-13 00:00:00,10.0,PA,,,PERM,S
ea3a2714-06f,SCH4,600c5af0,9440,e602dcbe,2024-Nov-10 00:00:00,10.0,TH,VP,,FIXD,N
ea3ebb1b-ab0,SCH3,311af166,9441,c56165b6,2024-Sep-18 00:00:00,10.0,SM,,,FIXD,
ea3ebb1b-ab0,SCH3,dbbfc63d,9442,c56165b6,2024-Sep-19 00:00:00,10.0,BU,,,PERM,
ea53f380-7e1,SCH2,6bc3e93e,9443,0de2a747,2024-Sep-21 00:00:00,10.0,PP,,,PERM,S
ea53f380-7e1,SCH2,d906bc24,9444,0de2a747,2024-Dec-09 00:00:00,10.0,PA,,,PERM,S
ea53f380-7e1,SCH2,1542bceb,9445,0de2a747,2024-Sep-06 00:00:00,10.0,SM,,,PERM,S
ea53f380-7e1,SCH2,ddac0a5c,9446,0de2a747,2024-Oct-02 00:00:00,10.0,VP,,,FIXD,S
ea53f380-7e1,SCH2,e5533cd8,9447,0de2a747,2024-Oct-26 00:00:00,10.0,RA,VP,,FIXD,S
ea53f380-7e1,SCH2,2e139700,9448,0de2a747,2024-Dec-16 00:00:00,10.0,RA,,,PERM,S
ea53f380-7e1,SCH2,a3315e1c,9449,0de2a747,2024-Nov-28 00:00:00,10.0,PA,DB,,LNCH,S
ea53f380-7e1,SCH2,5023acc0,9450,0de2a747,2024-Sep-19 00:00:00,10.0,BU,,,PERM,S
ea53f380-7e1,SCH2,bfb4764d,9451,0de2a747,2024-Sep-11 00:00:00,10.0,DM,,,FIXD,S
ea53f380-7e1,SCH2,9f3cd6c6,9452,0de2a747,2024-Sep-02 00:00:00,10.0,OT,VA,,PERM,S
ea5fc2f5-580,SCH8,db5e6fe6,9453,7cf686dc,2024-Sep-30 00:00:00,10.0,PP,,,PERM,
ea5fc2f5-580,SCH8,9f4438f0,9454,7cf686dc,2024-Oct-25 00:00:00,10.0,PA,,,PERM,
ea5fc2f5-580,SCH8,1ef6fd01,9455,7cf686dc,2024-Nov-29 00:00:00,10.0,PA,RA,,LNCH,
ea5fc2f5-580,SCH8,4c55fba9,9456,7cf686dc,2024-Oct-29 00:00:00,10.0,VP,,,PERM,
ea5fc2f5-580,SCH8,41bc8065,9457,7cf686dc,2024-Oct-29 00:00:00,10.0,OT,,,FIXD,
ea5fc2f5-580,SCH8,1302cda1,9458,7cf686dc,2024-Dec-01 00:00:00,10.0,PA,PP,,FIXD,
ea5fc2f5-580,SCH8,04e3c02e,9459,7cf686dc,2024-Nov-14 00:00:00,10.0,VA,BU,,PERM,
ea5fc2f5-580,SCH8,aa861753,9460,7cf686dc,2024-Dec-12 00:00:00,10.0,BU,VP,,PERM,
ea7642b2-428,SCH7,6aa88cab,9461,191a4194,2024-Oct-12 00:00:00,10.0,VA,DB,,PERM,P
ea7642b2-428,SCH7,a241dbd8,9462,191a4194,2024-Oct-14 00:00:00,10.0,RA,VP,,LNCH,P
ea7642b2-428,SCH7,758dc500,9463,191a4194,2024-Dec-07 00:00:00,10.0,DB,TH,,PERM,P
ea7642b2-428,SCH7,8194991e,9464,191a4194,2024-Sep-23 00:00:00,10.0,PP,,,PERM,P
ea8ae2f3-24e,SCH1,978a4a48,9465,e45bd077,2024-Oct-14 00:00:00,10.0,BU,,,FIXD,E
ea8ae2f3-24e,SCH1,57b06695,9466,e45bd077,2024-Sep-09 00:00:00,10.0,VA,,,FIXD,E
ea8ae2f3-24e,SCH1,0b23b6f5,9467,e45bd077,2024-Oct-10 00:00:00,10.0,PA,,,PERM,E
ea8ae2f3-24e,SCH1,06e41e6f,9468,e45bd077,2024-Dec-17 00:00:00,10.0,SM,,,FIXD,E
ea8ae2f3-24e,SCH1,fc9323db,9469,e45bd077,2024-Sep-15 00:00:00,10.0,PA,,,FIXD,E
ea92a4f9-cc0,SCH7,b9616e87,9470,51ecc1d1,2024-Sep-07 00:00:00,10.0,SM,,,FIXD,A
ea92a4f9-cc0,SCH7,05237a96,9471,51ecc1d1,2024-Sep-10 00:00:00,10.0,DB,,,PERM,A
ea92a4f9-cc0,SCH7,9213b89f,9472,51ecc1d1,2024-Sep-12 00:00:00,10.0,DA,,,LNCH,A
ea9870de-cc1,SCH7,a9b8d2d0,9473,a09a4e9b,2024-Sep-11 00:00:00,10.0,DB,,,PERM,
ea9870de-cc1,SCH7,f3787fc0,9474,a09a4e9b,2024-Sep-15 00:00:00,10.0,TH,,,LNCH,
ea9870de-cc1,SCH7,61f4fcb2,9475,a09a4e9b,2024-Nov-16 00:00:00,10.0,PP,SM,,LNCH,
ea9870de-cc1,SCH7,39302032,9476,a09a4e9b,2024-Nov-06 00:00:00,10.0,SM,,,FIXD,
ea9870de-cc1,SCH7,5eba4851,9477,a09a4e9b,2024-Sep-27 00:00:00,10.0,PA,,,PERM,
eaf5c1f1-456,SCH2,cc75d4b9,9478,109f8ea5,2024-Oct-18 00:00:00,10.0,RA,,,LNCH,
eaf5c1f1-456,SCH2,dda3dfff,9479,109f8ea5,2024-Sep-13 00:00:00,10.0,VA,,,PERM,
eaf5c1f1-456,SCH2,21d5a5e9,9480,109f8ea5,2024-Dec-09 00:00:00,10.0,BU,VA,,FIXD,
eaf5c1f1-456,SCH2,f2350f5a,9481,109f8ea5,2024-Sep-09 00:00:00,10.0,VA,,,PERM,
eb00376b-b2a,SCH1,a65eaba2,9482,d57b6d8e,2024-Nov-02 00:00:00,10.0,DA,DB,,FIXD,
eb00376b-b2a,SCH1,9a3776fe,9483,d57b6d8e,2024-Dec-07 00:00:00,10.0,OT,VP,,FIXD,
eb00376b-b2a,SCH1,006f6c23,9484,d57b6d8e,2024-Nov-30 00:00:00,10.0,VA,,,LNCH,
eb00376b-b2a,SCH1,4e113ca5,9485,d57b6d8e,2024-Dec-02 00:00:00,10.0,SM,SM,,PERM,
eb00376b-b2a,SCH1,de1d961a,9486,d57b6d8e,2024-Dec-04 00:00:00,10.0,DB,,,FIXD,
eb00376b-b2a,SCH1,e287058f,9487,d57b6d8e,2024-Sep-27 00:00:00,10.0,PP,,,FIXD,
eb096875-9f6,SCH5,f904d1be,9488,48838061,2024-Nov-28 00:00:00,10.0,PP,PA,,FIXD,N
eb096875-9f6,SCH5,c461997b,9489,48838061,2024-Dec-02 00:00:00,10.0,RA,,,PERM,N
eb096875-9f6,SCH5,8a31aaba,9490,48838061,2024-Nov-12 00:00:00,10.0,BU,PA,,PERM,N
eb096875-9f6,SCH5,6cd27414,9491,48838061,2024-Oct-08 00:00:00,10.0,VP,,,FIXD,N
eb096875-9f6,SCH5,ab8c82ac,9492,48838061,2024-Oct-19 00:00:00,10.0,BU,,,FIXD,N
eb15fbda-898,SCH6,9d86adfa,9493,4e757409,2024-Oct-02 00:00:00,10.0,DB,,,FIXD,N
eb15fbda-898,SCH6,dc744ecd,9494,4e757409,2024-Dec-02 00:00:00,10.0,DM,,,FIXD,N
eb15fbda-898,SCH6,2da79532,9495,4e757409,2024-Nov-23 00:00:00,10.0,DB,RA,,PERM,N
eb15fbda-898,SCH6,bb7ca475,9496,4e757409,2024-Nov-11 00:00:00,10.0,SM,,,FIXD,N
eb15fbda-898,SCH6,d1514b6c,9497,4e757409,2024-Sep-28 00:00:00,10.0,PA,PP,,PERM,N
eb15fbda-898,SCH6,2c553c8d,9498,4e757409,2024-Oct-14 00:00:00,10.0,VA,,,PERM,N
eb164a76-323,SCH4,9e72b252,9499,1372f63e,2024-Sep-03 00:00:00,10.0,VA,,,PERM,K
eb164a76-323,SCH4,a553770c,9500,1372f63e,2024-Oct-26 00:00:00,10.0,TH,RA,,PERM,K
eb164a76-323,SCH4,27ba4938,9501,1372f63e,2024-Sep-15 00:00:00,10.0,SM,,,FIXD,K
eb164a76-323,SCH4,eb05cfe6,9502,1372f63e,2024-Nov-30 00:00:00,10.0,SM,VA,,FIXD,K
eb164a76-323,SCH4,9a138e0a,9503,1372f63e,2024-Nov-28 00:00:00,10.0,RA,,,FIXD,K
eb164a76-323,SCH4,7d07bc4f,9504,1372f63e,2024-Sep-28 00:00:00,10.0,TH,RA,,FIXD,K
eb164a76-323,SCH4,8c1fb6ea,9505,1372f63e,2024-Sep-30 00:00:00,10.0,RA,VP,,FIXD,K
eb164a76-323,SCH4,94afa29c,9506,1372f63e,2024-Sep-01 00:00:00,10.0,DB,,,PERM,K
eb164a76-323,SCH4,e39f459c,9507,1372f63e,2024-Sep-12 00:00:00,10.0,PA,VA,,PERM,K
eb164a76-323,SCH4,4dfbe860,9508,1372f63e,2024-Sep-08 00:00:00,10.0,TH,,,LNCH,K
eb1f7f31-c3e,SCH4,0cb0ade4,9509,a9c29280,2024-Oct-23 00:00:00,10.0,BU,SM,,PERM,S
eb2edfdf-228,SCH3,67b313a1,9510,b9c91762,2024-Sep-19 00:00:00,10.0,SM,,,PERM,K
eb2edfdf-228,SCH3,d2413965,9511,b9c91762,2024-Nov-15 00:00:00,10.0,DA,,PP,FIXD,K
eb2edfdf-228,SCH3,b0f06282,9512,b9c91762,2024-Oct-11 00:00:00,10.0,PP,,,FIXD,K
eb2edfdf-228,SCH3,f5b5fe6c,9513,b9c91762,2024-Nov-29 00:00:00,10.0,BU,VP,,FIXD,K
eb2edfdf-228,SCH3,c37951a0,9514,b9c91762,2024-Sep-12 00:00:00,10.0,SM,,,PERM,K
eb2edfdf-228,SCH3,93498ff4,9515,b9c91762,2024-Sep-15 00:00:00,10.0,BU,,,PERM,K
eb2edfdf-228,SCH3,79e5e02d,9516,b9c91762,2024-Oct-06 00:00:00,10.0,SM,,,FIXD,K
eb2edfdf-228,SCH3,8c764bab,9517,b9c91762,2024-Nov-10 00:00:00,10.0,DM,,,FIXD,K
eb2edfdf-228,SCH3,4cb53a88,9518,b9c91762,2024-Nov-20 00:00:00,10.0,SM,RA,,LNCH,K
eb7c0829-515,SCH5,2f9f070a,9519,22db90dc,2024-Oct-20 00:00:00,10.0,VP,SM,,PERM,S
eb7c0829-515,SCH5,f82fe0ff,9520,22db90dc,2024-Oct-07 00:00:00,10.0,RA,,,FIXD,S
eb7c0829-515,SCH5,a2380aed,9521,22db90dc,2024-Oct-21 00:00:00,10.0,PP,TH,,LNCH,S
eb7c0829-515,SCH5,c691a850,9522,22db90dc,2024-Nov-27 00:00:00,10.0,RA,RA,,PERM,S
eb7c0829-515,SCH5,4b52026f,9523,22db90dc,2024-Oct-31 00:00:00,10.0,VA,,,FIXD,S
eb7c0829-515,SCH5,e4af9a4a,9524,22db90dc,2024-Sep-16 00:00:00,10.0,VA,DA,,PERM,S
eb7c0829-515,SCH5,83062da3,9525,22db90dc,2024-Oct-25 00:00:00,10.0,PP,,,LNCH,S
eb7c0829-515,SCH5,c35c6cbb,9526,22db90dc,2024-Dec-12 00:00:00,10.0,OT,VP,,PERM,S
eb7c0829-515,SCH5,81211662,9527,22db90dc,2024-Sep-11 00:00:00,10.0,DA,,,FIXD,S
eb7c0829-515,SCH5,aa994846,9528,22db90dc,2024-Sep-29 00:00:00,10.0,SM,,,LNCH,S
eb887fad-1de,SCH8,fd8e4b68,9529,413bcacd,2024-Nov-11 00:00:00,10.0,TH,PP,,PERM,
eb887fad-1de,SCH8,41a2313a,9530,413bcacd,2024-Nov-05 00:00:00,10.0,SM,PA,,PERM,
eb887fad-1de,SCH8,fdb0b258,9531,413bcacd,2024-Dec-18 00:00:00,10.0,VP,,,PERM,
eb887fad-1de,SCH8,6562d549,9532,413bcacd,2024-Sep-09 00:00:00,10.0,VA,,,PERM,
eb887fad-1de,SCH8,e2feee05,9533,413bcacd,2024-Sep-06 00:00:00,10.0,SM,,,FIXD,
eb887fad-1de,SCH8,ef3b01e8,9534,413bcacd,2024-Sep-27 00:00:00,10.0,PP,,BU,FIXD,
eb887fad-1de,SCH8,2a9240bf,9535,413bcacd,2024-Nov-11 00:00:00,10.0,VP,RA,,PERM,
eb887fad-1de,SCH8,68097b43,9536,413bcacd,2024-Nov-25 00:00:00,10.0,VA,PA,,LNCH,
eb887fad-1de,SCH8,3ff92303,9537,413bcacd,2024-Sep-21 00:00:00,10.0,TH,,,FIXD,
ebada947-461,SCH2,324fa814,9538,8c57fec7,2024-Sep-28 00:00:00,10.0,PP,,,LNCH,P
ebada947-461,SCH2,4d6847b7,9539,8c57fec7,2024-Nov-12 00:00:00,10.0,DA,TH,,PERM,P
ebada947-461,SCH2,9540d334,9540,8c57fec7,2024-Sep-23 00:00:00,10.0,SM,,,FIXD,P
ebada947-461,SCH2,c7fa6f62,9541,8c57fec7,2024-Sep-28 00:00:00,10.0,DM,,,LNCH,P
ebada947-461,SCH2,97fdb47a,9542,8c57fec7,2024-Sep-04 00:00:00,10.0,VA,,VA,FIXD,P
ebada947-461,SCH2,66004cbb,9543,8c57fec7,2024-Nov-30 00:00:00,10.0,RA,,,PERM,P
ebada947-461,SCH2,279dcae6,9544,8c57fec7,2024-Nov-24 00:00:00,10.0,BU,,,PERM,P
ebada947-461,SCH2,23dbb347,9545,8c57fec7,2024-Nov-24 00:00:00,10.0,BU,,,PERM,P
ebada947-461,SCH2,a5175922,9546,8c57fec7,2024-Nov-16 00:00:00,10.0,DM,,,FIXD,P
ebe21136-51b,SCH3,77ef6799,9547,34d07b11,2024-Sep-21 00:00:00,10.0,VP,,,LNCH,
ebe21136-51b,SCH3,8270a8ae,9548,34d07b11,2024-Nov-26 00:00:00,10.0,BU,,,FIXD,
ebe21136-51b,SCH3,ea0d70a5,9549,34d07b11,2024-Dec-08 00:00:00,10.0,DM,PA,,LNCH,
ebe21136-51b,SCH3,6ffec5b8,9550,34d07b11,2024-Sep-14 00:00:00,10.0,SM,RA,,LNCH,
ebe21136-51b,SCH3,fa24ffda,9551,34d07b11,2024-Dec-06 00:00:00,10.0,PP,OT,,PERM,
ebe21136-51b,SCH3,9f02577a,9552,34d07b11,2024-Nov-14 00:00:00,10.0,PP,,,FIXD,
ebe21136-51b,SCH3,c90f686d,9553,34d07b11,2024-Nov-05 00:00:00,10.0,DM,VA,,FIXD,
ebe21136-51b,SCH3,a5b18062,9554,34d07b11,2024-Nov-15 00:00:00,10.0,DA,,DA,PERM,
ec0336ae-780,SCH4,9c7f1adf,9555,59c3271d,2024-Sep-17 00:00:00,10.0,SM,,,LNCH,
ec0336ae-780,SCH4,5bd71d3e,9556,59c3271d,2024-Sep-06 00:00:00,10.0,PP,,,PERM,
ec0336ae-780,SCH4,6710abe6,9557,59c3271d,2024-Dec-06 00:00:00,10.0,SM,,,PERM,
ec0336ae-780,SCH4,715cecf0,9558,59c3271d,2024-Dec-16 00:00:00,10.0,RA,,,FIXD,
ec0336ae-780,SCH4,6a001fe8,9559,59c3271d,2024-Nov-18 00:00:00,10.0,TH,,,PERM,
ec0336ae-780,SCH4,c292bb94,9560,59c3271d,2024-Sep-12 00:00:00,10.0,SM,,,FIXD,
ec0336ae-780,SCH4,ef705f53,9561,59c3271d,2024-Sep-29 00:00:00,10.0,VA,,,FIXD,
ec0336ae-780,SCH4,98637f44,9562,59c3271d,2024-Oct-06 00:00:00,10.0,BU,DB,,PERM,
ec0336ae-780,SCH4,2e9cb61e,9563,59c3271d,2024-Sep-30 00:00:00,10.0,SM,,,FIXD,
ec0336ae-780,SCH4,09ef9189,9564,59c3271d,2024-Nov-20 00:00:00,10.0,DA,,,PERM,
ec12ae33-6e5,SCH3,74a29a13,9565,2f68eaa9,2024-Nov-20 00:00:00,10.0,DA,SM,,PERM,S
ec12ae33-6e5,SCH3,9d7d3c29,9566,2f68eaa9,2024-Nov-09 00:00:00,10.0,PA,,,FIXD,S
ec12ae33-6e5,SCH3,5568211d,9567,2f68eaa9,2024-Dec-15 00:00:00,10.0,TH,,,PERM,S
ec12ae33-6e5,SCH3,42d5f59f,9568,2f68eaa9,2024-Dec-04 00:00:00,10.0,VA,,,LNCH,S
ec12ae33-6e5,SCH3,d8b16e74,9569,2f68eaa9,2024-Sep-27 00:00:00,10.0,VA,PA,,FIXD,S
ec12ae33-6e5,SCH3,bb01c8ea,9570,2f68eaa9,2024-Oct-16 00:00:00,10.0,DB,OT,,FIXD,S
ec671d37-e1d,SCH1,ffd41165,9571,abca1152,2024-Sep-16 00:00:00,10.0,SM,,,LNCH,
ec671d37-e1d,SCH1,2ec6301c,9572,abca1152,2024-Sep-25 00:00:00,10.0,DM,PA,,FIXD,
ec671d37-e1d,SCH1,54ffaccb,9573,abca1152,2024-Sep-23 00:00:00,10.0,DM,,,PERM,
ec671d37-e1d,SCH1,50ddaaf2,9574,abca1152,2024-Oct-29 00:00:00,10.0,PA,,,LNCH,
ec671d37-e1d,SCH1,104bc85d,9575,abca1152,2024-Oct-17 00:00:00,10.0,VP,,,PERM,
ec671d37-e1d,SCH1,13089bbf,9576,abca1152,2024-Sep-12 00:00:00,10.0,RA,VA,,FIXD,
ec671d37-e1d,SCH1,60b80f43,9577,abca1152,2024-Nov-11 00:00:00,10.0,PA,SM,,FIXD,
ec671d37-e1d,SCH1,58ca80e1,9578,abca1152,2024-Nov-09 00:00:00,10.0,PA,,,LNCH,
ec6b7056-413,SCH6,b0099cee,9579,1c4b94af,2024-Nov-26 00:00:00,10.0,DM,DM,,FIXD,
ec6b7056-413,SCH6,df3318fa,9580,1c4b94af,2024-Oct-18 00:00:00,10.0,PP,DA,,PERM,
ec6b7056-413,SCH6,43cb6985,9581,1c4b94af,2024-Dec-17 00:00:00,10.0,RA,,,FIXD,
ec6b7056-413,SCH6,782eaa15,9582,1c4b94af,2024-Oct-11 00:00:00,10.0,PA,,,PERM,
ec6b7056-413,SCH6,8678c905,9583,1c4b94af,2024-Nov-06 00:00:00,10.0,PA,,,PERM,
ec6b7056-413,SCH6,852779d6,9584,1c4b94af,2024-Oct-10 00:00:00,10.0,VP,,,PERM,
ec6b7056-413,SCH6,a3f06316,9585,1c4b94af,2024-Dec-01 00:00:00,10.0,VP,SM,,PERM,
ec852770-524,SCH5,9bc11f3c,9586,a60a3610,2024-Nov-04 00:00:00,10.0,RA,,,PERM,
ec852770-524,SCH5,c3f72593,9587,a60a3610,2024-Sep-25 00:00:00,10.0,SM,,,FIXD,
ec89448f-bec,SCH8,d9afcce7,9588,d4871734,2024-Sep-07 00:00:00,10.0,TH,,,PERM,A
ec89448f-bec,SCH8,65855e13,9589,d4871734,2024-Sep-04 00:00:00,10.0,RA,,,FIXD,A
ec89448f-bec,SCH8,c89754f8,9590,d4871734,2024-Nov-04 00:00:00,10.0,DA,,,FIXD,A
ec89448f-bec,SCH8,ab3033ba,9591,d4871734,2024-Sep-22 00:00:00,10.0,PA,VA,,PERM,A
ec89448f-bec,SCH8,49de2f90,9592,d4871734,2024-Oct-17 00:00:00,10.0,VA,,,FIXD,A
ec89448f-bec,SCH8,7da20364,9593,d4871734,2024-Sep-13 00:00:00,10.0,DA,,,FIXD,A
ec89448f-bec,SCH8,5c274217,9594,d4871734,2024-Dec-14 00:00:00,10.0,DM,,,FIXD,A
eccd7db8-205,SCH3,e51e71d8,9595,f281c20b,2024-Dec-16 00:00:00,10.0,RA,,,PERM,K
eccd7db8-205,SCH3,950a2872,9596,f281c20b,2024-Oct-19 00:00:00,10.0,SM,,,LNCH,K
eccd7db8-205,SCH3,8b86e910,9597,f281c20b,2024-Dec-11 00:00:00,10.0,VA,,,PERM,K
eccd7db8-205,SCH3,8597bba1,9598,f281c20b,2024-Nov-13 00:00:00,10.0,PA,BU,,LNCH,K
eccd7db8-205,SCH3,9b335334,9599,f281c20b,2024-Oct-06 00:00:00,10.0,BU,VP,,LNCH,K
eccd7db8-205,SCH3,14d34958,9600,f281c20b,2024-Oct-24 00:00:00,10.0,BU,VA,,FIXD,K
eccd7db8-205,SCH3,dc9acba3,9601,f281c20b,2024-Dec-04 00:00:00,10.0,VA,,,LNCH,K
eccd7db8-205,SCH3,1b7082a7,9602,f281c20b,2024-Dec-15 00:00:00,10.0,RA,RA,,FIXD,K
eccd7db8-205,SCH3,4c43cd9c,9603,f281c20b,2024-Nov-23 00:00:00,10.0,PP,,,PERM,K
eccd7db8-205,SCH3,9ea567d3,9604,f281c20b,2024-Nov-20 00:00:00,10.0,PP,,,PERM,K
ece65289-c87,SCH4,121673ed,9605,d19350a2,2024-Sep-01 00:00:00,10.0,TH,,,FIXD,
ece65289-c87,SCH4,11321da1,9606,d19350a2,2024-Sep-27 00:00:00,10.0,PP,,,FIXD,
ecf651f7-e53,SCH6,f75ebc30,9607,b5b17e86,2024-Oct-16 00:00:00,10.0,VA,VP,,LNCH,P
ecf651f7-e53,SCH6,363e704d,9608,b5b17e86,2024-Oct-08 00:00:00,10.0,OT,,,FIXD,P
ecf651f7-e53,SCH6,150d715f,9609,b5b17e86,2024-Oct-27 00:00:00,10.0,VA,,,LNCH,P
ecf651f7-e53,SCH6,ee7f2da4,9610,b5b17e86,2024-Sep-05 00:00:00,10.0,DB,,,PERM,P
ecf651f7-e53,SCH6,122574a5,9611,b5b17e86,2024-Oct-26 00:00:00,10.0,SM,,,LNCH,P
ecf651f7-e53,SCH6,d4e5dbb9,9612,b5b17e86,2024-Oct-12 00:00:00,10.0,VA,,,PERM,P
ecf651f7-e53,SCH6,a509559e,9613,b5b17e86,2024-Dec-05 00:00:00,10.0,VP,BU,,PERM,P
ecf651f7-e53,SCH6,ea8a9fcc,9614,b5b17e86,2024-Sep-01 00:00:00,10.0,VA,,OT,PERM,P
ed020016-d3f,SCH4,08a1f079,9615,11eb3ab9,2024-Nov-27 00:00:00,10.0,VP,VP,,LNCH,K
ed020016-d3f,SCH4,b0b0deb0,9616,11eb3ab9,2024-Dec-03 00:00:00,10.0,DM,,,PERM,K
ed020016-d3f,SCH4,9b1ac9df,9617,11eb3ab9,2024-Oct-07 00:00:00,10.0,RA,,,FIXD,K
ed020016-d3f,SCH4,dfbb808f,9618,11eb3ab9,2024-Sep-01 00:00:00,10.0,TH,,PP,PERM,K
ed020016-d3f,SCH4,f1fa45f7,9619,11eb3ab9,2024-Oct-02 00:00:00,10.0,DM,,,FIXD,K
ed020016-d3f,SCH4,69d46b77,9620,11eb3ab9,2024-Sep-10 00:00:00,10.0,DA,BU,,FIXD,K
