pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
7432aff6-513,SCH3,2ff03148,1453,b38b8fb6,124.0,H
7432aff6-513,SCH3,863fdb39,1450,b38b8fb6,129.0,I
7432aff6-513,SCH3,e536806b,1455,b38b8fb6,127.0,O
7432aff6-513,SCH3,3382b417,1452,b38b8fb6,127.0,U
7432aff6-513,SCH3,81aea0a2,1451,b38b8fb6,138.0,Z
751788d6-419,SCH1,00b49425,1462,368533f3,134.0,C
751788d6-419,SCH1,c0d77127,1459,368533f3,133.0,H
751788d6-419,SCH1,67d9a7f4,1457,368533f3,135.0,I
751788d6-419,SCH1,633af064,1460,368533f3,129.0,M
751788d6-419,SCH1,501a856f,1458,368533f3,133.0,N
751788d6-419,SCH1,449526c5,1464,368533f3,119.0,O
751788d6-419,SCH1,ebb461b8,1456,368533f3,127.0,R
751788d6-419,SCH1,c2cecc84,1463,368533f3,134.0,U
76bbeed3-469,SCH6,ef107d92,1468,21b7acdb,130.0,C
76bbeed3-469,SCH6,97cd46bd,1469,21b7acdb,122.0,E
76bbeed3-469,SCH6,11b362a0,1470,21b7acdb,126.0,G
76bbeed3-469,SCH6,0f4242fc,1466,21b7acdb,136.0,H
76bbeed3-469,SCH6,fb92728e,1474,21b7acdb,134.0,I
76bbeed3-469,SCH6,eab58303,1467,21b7acdb,124.0,N
76bbeed3-469,SCH6,ef9de445,1465,21b7acdb,122.0,R
77815777-d2c,SCH7,25e169a7,1477,1320ebd2,133.0,C
77815777-d2c,SCH7,2c4f990f,1478,1320ebd2,136.0,E
77815777-d2c,SCH7,96aa844b,1476,1320ebd2,130.0,H
77815777-d2c,SCH7,9f3dd29a,1475,1320ebd2,118.0,R
78920267-1af,SCH1,2bfc6710,1483,924ebce5,123.0,G
78920267-1af,SCH1,94b7a910,1484,924ebce5,128.0,H
78920267-1af,SCH1,170b6bc8,1481,924ebce5,130.0,M
78920267-1af,SCH1,dd64c9cd,1485,924ebce5,126.0,S
78f37771-8d3,SCH6,e6ebf40d,1494,dc97cd5e,137.0,E
78f37771-8d3,SCH6,babb0b8a,1490,dc97cd5e,124.0,G
78f37771-8d3,SCH6,d68a8207,1491,dc97cd5e,140.0,H
78f37771-8d3,SCH6,c3f170da,1492,dc97cd5e,133.0,N
78f37771-8d3,SCH6,55915c1f,1488,dc97cd5e,147.0,R
797d94e5-1f4,SCH4,e89504df,1501,69005c99,131.0,E
797d94e5-1f4,SCH4,0a8009f6,1503,69005c99,124.0,G
797d94e5-1f4,SCH4,60a824af,1496,69005c99,124.0,M
797d94e5-1f4,SCH4,7201cc87,1497,69005c99,128.0,N
797d94e5-1f4,SCH4,1125250d,1498,69005c99,123.0,S
797d94e5-1f4,SCH4,55095695,1505,69005c99,131.0,T
797d94e5-1f4,SCH4,51494ac9,1502,69005c99,127.0,Y
797d94e5-1f4,SCH4,0fe98660,1499,69005c99,125.0,Z
79a8e21b-a7c,SCH3,f8e0d0de,1509,3f0b66e2,134.0,C
79a8e21b-a7c,SCH3,9cd0992c,1507,3f0b66e2,132.0,H
79a8e21b-a7c,SCH3,44bb4c0d,1510,3f0b66e2,131.0,N
79a8e21b-a7c,SCH3,b0573b08,1506,3f0b66e2,132.0,R
79a8e21b-a7c,SCH3,8e0d1ca2,1508,3f0b66e2,131.0,Y
79e09d58-48c,SCH5,00fa84c1,1514,2040e805,132.0,E
79e09d58-48c,SCH5,a6fef689,1516,2040e805,135.0,H
79e09d58-48c,SCH5,c8f99f55,1515,2040e805,133.0,X
7aba4dc9-266,SCH3,d02c556c,1520,ee37ebf2,137.0,C
7aba4dc9-266,SCH3,43dce6c4,1517,ee37ebf2,121.0,G
7aba4dc9-266,SCH3,b672acbf,1518,ee37ebf2,132.0,I
7aba4dc9-266,SCH3,dce781cf,1521,ee37ebf2,130.0,N
7aba4dc9-266,SCH3,f80d4328,1519,ee37ebf2,138.0,X
7b0d0f45-b1f,SCH1,b558226d,1528,4c6b38ed,126.0,#
7b0d0f45-b1f,SCH1,a92a0f7e,1530,4c6b38ed,131.0,C
7b0d0f45-b1f,SCH1,cc32ca06,1529,4c6b38ed,134.0,N
7b0d0f45-b1f,SCH7,b5738453,1523,27aef69f,126.0,E
7b0d0f45-b1f,SCH7,ac4d4b98,1526,27aef69f,125.0,I
7b0d0f45-b1f,SCH7,7fb03518,1525,27aef69f,141.0,M
7b0d0f45-b1f,SCH7,2586070b,1527,27aef69f,129.0,N
7b0d0f45-b1f,SCH7,76f228b5,1524,27aef69f,129.0,Y
7bfe9ea4-524,SCH5,ab2a1496,1532,fee0530d,129.0,I
7bfe9ea4-524,SCH5,716dc94e,1531,fee0530d,124.0,M
7bfe9ea4-524,SCH5,0512db44,1534,fee0530d,126.0,N
7bfe9ea4-524,SCH5,4c3f5865,1533,fee0530d,121.0,S
7c4a7ebf-490,SCH6,8223e584,1535,ee17b427,129.0,G
7c4a7ebf-490,SCH6,440bee68,1536,ee17b427,128.0,H
7c4a7ebf-490,SCH6,25b7fdf5,1537,ee17b427,122.0,R
7c4dbad6-7ef,SCH5,8cd0045b,1544,a6b8840e,128.0,H
7c4dbad6-7ef,SCH5,195650d3,1538,a6b8840e,128.0,M
7c4dbad6-7ef,SCH5,10fe6dc3,1539,a6b8840e,,N
7c4dbad6-7ef,SCH5,b6d99ad0,1543,a6b8840e,129.0,R
7c4dbad6-7ef,SCH5,e4719647,1541,a6b8840e,133.0,S
7c4dbad6-7ef,SCH5,dac8b053,1542,a6b8840e,135.0,U
7d34736b-123,SCH1,5ff5ee69,1553,97b9758e,133.0,C
7d34736b-123,SCH1,c2d3c94c,1549,97b9758e,139.0,H
7d34736b-123,SCH1,3cafafde,1550,97b9758e,127.0,I
7d34736b-123,SCH1,36d0249d,1548,97b9758e,129.0,S
7d34736b-123,SCH8,27dffda6,1545,d11883d5,127.0,E
7d34736b-123,SCH8,4c45c591,1547,d11883d5,120.0,I
7d34736b-123,SCH8,89df1f2b,1546,d11883d5,134.0,Z
7d67c953-210,SCH8,5aa5b510,1557,6b886cf1,127.0,C
7d67c953-210,SCH8,0598bdbf,1556,6b886cf1,129.0,E
7d67c953-210,SCH8,16f97c95,1555,6b886cf1,126.0,G
7d67c953-210,SCH8,73a5227f,1558,6b886cf1,127.0,M
7d67c953-210,SCH8,4b247d9f,1560,6b886cf1,129.0,O
7d67c953-210,SCH8,c822b53e,1561,6b886cf1,127.0,R
7d67c953-210,SCH8,ce536f2d,1554,6b886cf1,123.0,X
7d67c953-210,SCH8,7bce2f52,1562,6b886cf1,136.0,Z
7df8531d-12f,SCH3,64eb1bca,1563,6a0b9f15,130.0,I
7dfb6441-43f,SCH5,1ed8c2ac,1566,fbad422c,131.0,E
7dfb6441-43f,SCH5,b9a69a9d,1570,fbad422c,129.0,I
7dfb6441-43f,SCH5,891a36a4,1567,fbad422c,139.0,O
7dfb6441-43f,SCH5,b182ee32,1569,fbad422c,126.0,S
7dfb6441-43f,SCH8,7070fc62,1564,b6c8dcc7,137.0,C
7dfb6441-43f,SCH8,8e936def,1565,b6c8dcc7,131.0,I
7ee39e05-fff,SCH4,6f7f6f0e,1573,8b0bb19e,127.0,E
7ee39e05-fff,SCH4,9fcf3ee0,1574,8b0bb19e,127.0,I
7ee39e05-fff,SCH4,47efd5e1,1572,8b0bb19e,131.0,N
7ee39e05-fff,SCH4,2fb99258,1576,8b0bb19e,126.0,O
7ee39e05-fff,SCH4,e12e44b7,1571,8b0bb19e,134.0,T
7f61bce0-eec,SCH2,37e1c989,1584,d51d79ee,136.0,G
7f61bce0-eec,SCH2,577ef6f9,1586,d51d79ee,131.0,M
7f61bce0-eec,SCH2,b9f70191,1581,d51d79ee,130.0,N
7f61bce0-eec,SCH2,b1faf79f,1580,d51d79ee,121.0,R
7f61bce0-eec,SCH2,ac1384a2,1582,d51d79ee,127.0,S
7f61bce0-eec,SCH2,5dbfedd9,1587,d51d79ee,132.0,U
7f7b5a7f-a96,SCH4,f7886cc1,1588,167926bb,128.0,C
7f7b5a7f-a96,SCH4,9e9b7446,1589,167926bb,130.0,H
7f7b5a7f-a96,SCH4,df0b61e5,1595,167926bb,127.0,N
7f7b5a7f-a96,SCH4,11163fbf,1591,167926bb,133.0,O
7f7b5a7f-a96,SCH4,7efcb606,1593,167926bb,131.0,R
7f7b5a7f-a96,SCH4,ba77d134,1594,167926bb,131.0,S
7f7b5a7f-a96,SCH4,f11043ba,1592,167926bb,133.0,T
7fcad37d-f28,SCH1,05583935,1596,d540fc92,128.0,G
80a93688-58d,SCH8,2d2de6f9,1599,e6cdf26c,131.0,H
80a93688-58d,SCH8,b7798850,1598,e6cdf26c,126.0,O
80a93688-58d,SCH8,afc7f1d0,1597,e6cdf26c,130.0,X
81d73dd7-446,SCH3,84d11592,1600,e17df457,125.0,M
83fb76b6-78e,SCH8,e857828b,1603,1b83cd2d,128.0,E
83fb76b6-78e,SCH8,d79dd114,1607,1b83cd2d,134.0,G
83fb76b6-78e,SCH8,12f5958f,1601,1b83cd2d,131.0,N
83fb76b6-78e,SCH8,d9294d45,1604,1b83cd2d,135.0,S
84a4b48c-ff4,SCH8,b79e1df4,1609,015b5e99,126.0,E
84a4b48c-ff4,SCH8,b38e1f2a,1611,015b5e99,135.0,M
84a4b48c-ff4,SCH8,0e8c6ead,1612,015b5e99,133.0,N
84a4b48c-ff4,SCH8,17545d4f,1610,015b5e99,129.0,O
84a4b48c-ff4,SCH8,51865424,1614,015b5e99,131.0,U
84a4b48c-ff4,SCH8,184dcd64,1613,015b5e99,124.0,Z
85c891f7-0d9,SCH7,a6797a4e,1616,b0f4f01f,131.0,G
85c891f7-0d9,SCH7,1ad46a95,1615,b0f4f01f,128.0,S
867fe5b0-0af,SCH6,99488042,1622,be65a0eb,136.0,E
867fe5b0-0af,SCH6,292686e3,1619,be65a0eb,127.0,G
867fe5b0-0af,SCH6,884b2aee,1625,be65a0eb,,I
867fe5b0-0af,SCH6,e4b8e4d8,1617,be65a0eb,132.0,M
867fe5b0-0af,SCH6,ed40686b,1621,be65a0eb,124.0,N
867fe5b0-0af,SCH6,b73b9b37,1620,be65a0eb,132.0,O
867fe5b0-0af,SCH6,be56e246,1618,be65a0eb,127.0,R
870e3486-f4a,SCH3,544c6ac4,1627,ad1fd4e6,139.0,N
870e3486-f4a,SCH3,717aa753,1626,ad1fd4e6,139.0,R
870e3486-f4a,SCH3,ff4219b0,1628,ad1fd4e6,134.0,X
870e3486-f4a,SCH5,de6b75d6,1629,1c09f0d1,,G
870e3486-f4a,SCH5,ee2c089f,1632,1c09f0d1,128.0,I
870e3486-f4a,SCH5,1a02fc99,1631,1c09f0d1,138.0,M
870e3486-f4a,SCH5,9664c7c2,1630,1c09f0d1,132.0,T
87d147b6-35b,SCH4,e32de010,1636,35a65be0,136.0,C
87d147b6-35b,SCH4,ff5e3860,1633,35a65be0,131.0,E
87d147b6-35b,SCH4,96970cd5,1634,35a65be0,,H
87d147b6-35b,SCH4,7df263e4,1639,35a65be0,140.0,I
87d147b6-35b,SCH4,08da29c7,1638,35a65be0,132.0,M
87d147b6-35b,SCH4,d164f220,1640,35a65be0,131.0,R
87d147b6-35b,SCH4,cdfeefc4,1637,35a65be0,129.0,S
888d32df-54f,SCH5,9911126f,1644,198d8f00,134.0,M
888d32df-54f,SCH5,9899a795,1643,198d8f00,134.0,N
888d32df-54f,SCH5,907c1d50,1646,198d8f00,138.0,S
88f3efb4-e48,SCH8,8b9b4ac8,1647,4f494476,137.0,E
88f3efb4-e48,SCH8,389c723f,1650,4f494476,126.0,G
88f3efb4-e48,SCH8,7e97c399,1654,4f494476,123.0,I
88f3efb4-e48,SCH8,8e2399d6,1648,4f494476,129.0,N
88f3efb4-e48,SCH8,d2a62572,1652,4f494476,129.0,T
88f3efb4-e48,SCH8,6903b3d1,1651,4f494476,130.0,Y
890fc26c-1d3,SCH8,0ddfcbdc,1660,ff0387bd,125.0,G
890fc26c-1d3,SCH8,f870c244,1663,ff0387bd,136.0,H
890fc26c-1d3,SCH8,765af404,1661,ff0387bd,133.0,I
890fc26c-1d3,SCH8,03abaca0,1662,ff0387bd,131.0,S
890fc26c-1d3,SCH8,d4ef0786,1657,ff0387bd,131.0,T
890fc26c-1d3,SCH8,cb6db72c,1659,ff0387bd,131.0,Y
8979956a-510,SCH8,0ab4a6e0,1666,d4b879cc,126.0,I
89fcc661-6d2,SCH2,c489766a,1667,94a7cbde,131.0,S
8a3e1f62-eb0,SCH4,2be1cc1b,1671,e6299e21,135.0,G
8a3e1f62-eb0,SCH4,2cb8c463,1669,e6299e21,127.0,I
8a3e1f62-eb0,SCH4,2f78e344,1668,e6299e21,129.0,O
8a97c80f-61a,SCH8,6939093f,1677,c3d56d2f,125.0,C
8a97c80f-61a,SCH8,67a883fc,1674,c3d56d2f,123.0,G
8a97c80f-61a,SCH8,b644fd3a,1672,c3d56d2f,137.0,I
8a97c80f-61a,SCH8,373be971,1673,c3d56d2f,133.0,M
8a97c80f-61a,SCH8,0e48904e,1675,c3d56d2f,133.0,O
8a97c80f-61a,SCH8,e1aaa2bb,1678,c3d56d2f,133.0,U
8a97c80f-61a,SCH8,8b8f2942,1676,c3d56d2f,134.0,Y
8b95bd29-918,SCH2,7d7eb581,1688,6a0fabca,136.0,C
8b95bd29-918,SCH2,5af46a69,1680,6a0fabca,135.0,G
8b95bd29-918,SCH2,69217b1a,1685,6a0fabca,,H
8b95bd29-918,SCH2,15544a34,1687,6a0fabca,128.0,N
8b95bd29-918,SCH2,9fb133b7,1682,6a0fabca,133.0,O
8b95bd29-918,SCH2,89d1a0fc,1686,6a0fabca,115.0,S
8b95bd29-918,SCH2,bc8bbd49,1681,6a0fabca,131.0,X
8b95bd29-918,SCH2,d2358be2,1683,6a0fabca,129.0,Z
8b95bd29-918,SCH6,1ff34799,1690,f71e467c,132.0,#
8b95bd29-918,SCH6,b3706d8d,1694,f71e467c,139.0,C
8b95bd29-918,SCH6,cacde6f7,1691,f71e467c,138.0,E
8b95bd29-918,SCH6,d314d035,1692,f71e467c,122.0,H
8b95bd29-918,SCH6,8736f7ae,1693,f71e467c,128.0,M
8b95bd29-918,SCH6,fcbe196a,1689,f71e467c,135.0,N
8baa4eb2-415,SCH4,6e87cc7d,1701,4deb6952,126.0,C
8baa4eb2-415,SCH4,4f1ac509,1704,4deb6952,131.0,E
8baa4eb2-415,SCH4,5701915d,1706,4deb6952,123.0,G
8baa4eb2-415,SCH4,69d6d4c0,1702,4deb6952,129.0,I
8baa4eb2-415,SCH4,21eb5840,1703,4deb6952,123.0,N
8baa4eb2-415,SCH7,64232787,1696,9e7fda47,126.0,C
8baa4eb2-415,SCH7,47186544,1695,9e7fda47,135.0,H
8baa4eb2-415,SCH7,0700073a,1697,9e7fda47,125.0,I
8baa4eb2-415,SCH7,5d3f2d2d,1700,9e7fda47,121.0,R
8d51bc1e-548,SCH5,42b30cec,1707,01b2015f,140.0,E
8d51bc1e-548,SCH5,15629feb,1708,01b2015f,138.0,I
8d51bc1e-548,SCH5,385dd42f,1709,01b2015f,136.0,M
8d51bc1e-548,SCH5,87245c99,1710,01b2015f,130.0,T
8d51bc1e-548,SCH5,1b05ede9,1711,01b2015f,131.0,Y
8de3d744-09c,SCH8,06cf2015,1713,fea27394,129.0,#
8de3d744-09c,SCH8,c7804a3f,1714,fea27394,131.0,G
8de3d744-09c,SCH8,7267783c,1715,fea27394,127.0,I
8de3d744-09c,SCH8,72c4e692,1712,fea27394,133.0,N
8e4920d3-9d9,SCH5,70944889,1718,cbe78c98,130.0,C
8e4920d3-9d9,SCH5,4d7470bd,1716,cbe78c98,133.0,G
8e4920d3-9d9,SCH5,ba93a579,1721,cbe78c98,131.0,H
8e4920d3-9d9,SCH5,16920113,1719,cbe78c98,132.0,M
8e4920d3-9d9,SCH5,069d22e3,1717,cbe78c98,125.0,O
8ef00ed6-e8c,SCH7,5a611d01,1725,bf82e4b2,135.0,C
8ef00ed6-e8c,SCH7,6ab9e68b,1724,bf82e4b2,119.0,H
8ef00ed6-e8c,SCH7,52aa2697,1731,bf82e4b2,133.0,I
8ef00ed6-e8c,SCH7,01396cc8,1728,bf82e4b2,129.0,M
8ef00ed6-e8c,SCH7,31f8842a,1726,bf82e4b2,128.0,N
8ef00ed6-e8c,SCH7,88581a74,1727,bf82e4b2,125.0,X
8ef00ed6-e8c,SCH8,2527bf8a,1733,0e4ffc9e,141.0,C
8ef00ed6-e8c,SCH8,8a98e144,1735,0e4ffc9e,132.0,H
8ef00ed6-e8c,SCH8,65b23f29,1736,0e4ffc9e,134.0,I
8ef00ed6-e8c,SCH8,33a0bab9,1734,0e4ffc9e,125.0,M
8ef00ed6-e8c,SCH8,71f03e45,1732,0e4ffc9e,132.0,N
8f0d56aa-67d,SCH8,340326e9,1739,af1882de,124.0,G
8f0d56aa-67d,SCH8,bba5aad6,1737,af1882de,125.0,N
8f0d56aa-67d,SCH8,b58401d3,1738,af1882de,123.0,T
8f473ba8-307,SCH4,7426a785,1741,704e4654,137.0,N
90412f64-a40,SCH7,fb25803e,1744,e0a4c554,130.0,I
90412f64-a40,SCH7,482bdb29,1742,e0a4c554,138.0,U
90412f64-a40,SCH7,d07f8fed,1743,e0a4c554,124.0,Z
921bde5b-1c7,SCH6,f51fa6e8,1745,417eec48,128.0,H
921bde5b-1c7,SCH6,c57803d6,1746,417eec48,132.0,M
921bde5b-1c7,SCH6,9b3c74f7,1747,417eec48,133.0,O
9293c5be-c76,SCH2,0260d596,1749,0ee2eed8,121.0,I
9293c5be-c76,SCH2,2f542b0a,1748,0ee2eed8,129.0,M
92bbb883-835,SCH6,012e2c4f,1750,e9ba0aee,126.0,E
92bbb883-835,SCH6,f3e8844b,1752,e9ba0aee,135.0,I
92bbb883-835,SCH6,e7613cfd,1757,e9ba0aee,120.0,M
92bbb883-835,SCH6,4075c86d,1751,e9ba0aee,125.0,N
92bbb883-835,SCH6,cd8c6d25,1759,e9ba0aee,127.0,O
92bbb883-835,SCH6,c1c90e16,1754,e9ba0aee,123.0,U
92bbb883-835,SCH6,75c09777,1758,e9ba0aee,127.0,Y
93a810d5-33a,SCH5,d05567bc,1764,a139b387,118.0,C
93a810d5-33a,SCH5,5b6fea0c,1765,a139b387,130.0,G
93a810d5-33a,SCH5,339ae002,1761,a139b387,132.0,I
93a810d5-33a,SCH5,989b1a28,1760,a139b387,130.0,N
93a810d5-33a,SCH5,2d3e8e36,1767,a139b387,134.0,T
93a810d5-33a,SCH5,ec3e40de,1762,a139b387,130.0,X
93c39f67-567,SCH4,4868711b,1769,943c4ad8,129.0,G
93c39f67-567,SCH4,afb12d2e,1768,943c4ad8,126.0,S
93cacfb1-6f8,SCH6,9e960702,1771,3b2495eb,137.0,C
93cacfb1-6f8,SCH6,b8307502,1774,3b2495eb,137.0,G
93cacfb1-6f8,SCH6,7e32b9b7,1773,3b2495eb,129.0,N
93cacfb1-6f8,SCH6,a9b78408,1770,3b2495eb,123.0,S
93cf893c-f95,SCH2,eb15dbf4,1776,2875fb44,125.0,H
93cf893c-f95,SCH2,a0746871,1775,2875fb44,130.0,S
94930f49-184,SCH1,81f075ff,1777,deb5c34d,129.0,E
94930f49-184,SCH1,505f21e2,1779,deb5c34d,134.0,G
94930f49-184,SCH1,34c4dba0,1782,deb5c34d,131.0,H
94930f49-184,SCH1,cea270ad,1780,deb5c34d,136.0,M
94930f49-184,SCH1,250b155a,1783,deb5c34d,125.0,O
94930f49-184,SCH1,d472beb8,1778,deb5c34d,133.0,S
94930f49-184,SCH1,7109a9a1,1785,deb5c34d,126.0,U
94ccad0d-4e7,SCH5,f00efa1b,1787,8463d6e3,130.0,H
954c387c-2af,SCH8,3b6b74e0,1792,00394e55,131.0,C
954c387c-2af,SCH8,8a31c8ba,1789,00394e55,124.0,E
954c387c-2af,SCH8,082d2c36,1793,00394e55,134.0,H
954c387c-2af,SCH8,e21e0281,1788,00394e55,131.0,M
954c387c-2af,SCH8,7c8d920d,1791,00394e55,121.0,O
96c8c01a-163,SCH5,c3b7a45e,1795,9ac9e69a,129.0,E
96c8c01a-163,SCH5,4dde2f69,1794,9ac9e69a,132.0,H
96c8c01a-163,SCH5,f2241cf3,1800,9ac9e69a,141.0,I
96c8c01a-163,SCH5,bf8459e6,1797,9ac9e69a,137.0,M
9708b617-757,SCH8,00213702,1805,72e1f60f,126.0,C
9708b617-757,SCH8,5713e90c,1803,72e1f60f,122.0,E
9708b617-757,SCH8,8f331526,1807,72e1f60f,122.0,H
9708b617-757,SCH8,df585766,1801,72e1f60f,120.0,M
9708b617-757,SCH8,f4e21952,1802,72e1f60f,131.0,R
9708b617-757,SCH8,6cc6ff5d,1804,72e1f60f,133.0,Z
9794cad0-c1f,SCH1,1a531f92,1812,980c98be,133.0,G
9794cad0-c1f,SCH1,6f0beb40,1815,980c98be,128.0,H
9794cad0-c1f,SCH1,e3f50a37,1811,980c98be,116.0,N
9794cad0-c1f,SCH1,cad120e1,1813,980c98be,141.0,S
9794cad0-c1f,SCH1,4cb17ea9,1816,980c98be,120.0,U
9794cad0-c1f,SCH1,c35a067d,1814,980c98be,124.0,X
9794cad0-c1f,SCH1,7f35e1e6,1810,980c98be,130.0,Y
9794cad0-c1f,SCH7,e9defa69,1808,c62d7b2d,123.0,O
9794cad0-c1f,SCH7,8a7b0cd7,1809,c62d7b2d,124.0,Y
97bc0f3a-52f,SCH1,7a26af7f,1823,cc3c1b85,131.0,N
97bc0f3a-52f,SCH2,abbd082b,1818,96f49d97,130.0,C
97bc0f3a-52f,SCH2,00b07d17,1819,96f49d97,133.0,E
97bc0f3a-52f,SCH2,ab0d0b8f,1821,96f49d97,136.0,H
97bc0f3a-52f,SCH2,ce83a4c7,1817,96f49d97,128.0,I
97bc0f3a-52f,SCH2,9dd74936,1820,96f49d97,132.0,Z
97fb5d43-492,SCH7,24203f96,1824,64bdf14e,124.0,I
97fb5d43-492,SCH8,c11352b4,1828,d2671b5a,132.0,G
97fb5d43-492,SCH8,843f4008,1825,d2671b5a,130.0,H
97fb5d43-492,SCH8,236e183b,1826,d2671b5a,133.0,N
97fb5d43-492,SCH8,4ae21c13,1827,d2671b5a,127.0,Y
990b5e9d-137,SCH4,f130aa3a,1837,a1bbd772,131.0,E
990b5e9d-137,SCH4,51e3d9e0,1833,a1bbd772,132.0,I
990b5e9d-137,SCH4,c8dc3b99,1831,a1bbd772,126.0,M
990b5e9d-137,SCH4,4127d83c,1838,a1bbd772,130.0,N
990b5e9d-137,SCH4,f6de3286,1836,a1bbd772,139.0,O
990b5e9d-137,SCH4,25f3e7f1,1832,a1bbd772,123.0,T
996835c1-b49,SCH1,eebc5e40,1840,6c8b5cde,132.0,I
996835c1-b49,SCH1,9c0f11b7,1841,6c8b5cde,136.0,Z
996835c1-b49,SCH3,50172b72,1845,5b3de8f7,137.0,C
996835c1-b49,SCH3,643b8021,1844,5b3de8f7,132.0,E
996835c1-b49,SCH3,69b1269f,1842,5b3de8f7,132.0,G
996835c1-b49,SCH3,4db8682f,1846,5b3de8f7,129.0,H
996835c1-b49,SCH3,9bf4c8c2,1843,5b3de8f7,134.0,I
9abd189e-098,SCH5,3c90a13e,1848,7e726157,128.0,E
9ae9cfcb-e40,SCH5,083995c0,1850,0a54e644,129.0,#
9ae9cfcb-e40,SCH5,dd85aecc,1849,0a54e644,121.0,E
9ae9cfcb-e40,SCH5,ac895eb2,1855,0a54e644,123.0,M
9ae9cfcb-e40,SCH5,59e02c27,1852,0a54e644,120.0,O
9ae9cfcb-e40,SCH5,cbd718a0,1854,0a54e644,128.0,T
9b1e8766-a4e,SCH4,e0d57904,1859,c59d99df,128.0,C
9b1e8766-a4e,SCH4,84289dea,1858,c59d99df,139.0,I
9b1e8766-a4e,SCH4,2e6c41f5,1860,c59d99df,126.0,N
9b1e8766-a4e,SCH4,204a6c0f,1856,c59d99df,132.0,S
9b1e8766-a4e,SCH4,d0f50a0f,1857,c59d99df,125.0,U
9c171310-fd1,SCH3,6945c0b9,1866,0bdbf0e7,130.0,C
9c171310-fd1,SCH3,bd6dc2ca,1865,0bdbf0e7,128.0,E
9c171310-fd1,SCH3,ace87f8c,1864,0bdbf0e7,138.0,G
9c171310-fd1,SCH3,575b2631,1862,0bdbf0e7,128.0,H
9c171310-fd1,SCH3,b8921a2a,1863,0bdbf0e7,123.0,M
9c171310-fd1,SCH3,5a3aea6d,1861,0bdbf0e7,131.0,R
9d3c1c36-8d3,SCH1,5241b22c,1868,278e0948,119.0,G
9d3c1c36-8d3,SCH1,79656486,1867,278e0948,127.0,I
9e0d98d3-899,SCH4,ecf288e2,1869,4ebbbfbc,128.0,C
9e0d98d3-899,SCH4,9cabbac0,1876,4ebbbfbc,132.0,E
9e0d98d3-899,SCH4,a4f3f4a5,1873,4ebbbfbc,131.0,I
9e0d98d3-899,SCH4,37ea53e0,1871,4ebbbfbc,136.0,S
9e0d98d3-899,SCH4,7fb641b1,1870,4ebbbfbc,128.0,Y
9e17f260-626,SCH8,9c9d21a4,1879,99cd6e7e,134.0,C
9e17f260-626,SCH8,f4927e14,1885,99cd6e7e,137.0,G
9e17f260-626,SCH8,4903502c,1884,99cd6e7e,125.0,I
9e17f260-626,SCH8,8819579d,1877,99cd6e7e,140.0,N
9e17f260-626,SCH8,2916904f,1878,99cd6e7e,133.0,X
9e17f260-626,SCH8,9e825f82,1881,99cd6e7e,133.0,Z
9e53498d-fa9,SCH7,50b42108,1894,cc7de1c0,143.0,#
9e53498d-fa9,SCH7,019a3413,1886,cc7de1c0,134.0,C
9e53498d-fa9,SCH7,999b7645,1893,cc7de1c0,129.0,E
9e53498d-fa9,SCH7,94ac12ff,1891,cc7de1c0,127.0,H
9e53498d-fa9,SCH7,b6e7b7e9,1890,cc7de1c0,124.0,N
9e53498d-fa9,SCH7,2252c650,1889,cc7de1c0,130.0,T
9e53498d-fa9,SCH7,3725d122,1895,cc7de1c0,134.0,X
9e53498d-fa9,SCH7,cde08dfd,1888,cc7de1c0,131.0,Z
9f1136a0-66d,SCH1,483a585a,1897,def60e04,134.0,C
9f1136a0-66d,SCH1,580fc47d,1896,def60e04,130.0,E
9f1136a0-66d,SCH1,10f74dbe,1899,def60e04,128.0,I
9f1136a0-66d,SCH1,8140667f,1900,def60e04,127.0,N
9f1136a0-66d,SCH1,48898186,1898,def60e04,122.0,U
9f16dd73-e80,SCH4,2ce20e8d,1904,229f1bfd,140.0,E
9f16dd73-e80,SCH4,c289b244,1901,229f1bfd,134.0,M
9f16dd73-e80,SCH4,20240025,1905,229f1bfd,128.0,N
9f16dd73-e80,SCH4,66736bba,1902,229f1bfd,132.0,T
9f79d832-73c,SCH1,4c1fe925,1916,e98d3666,131.0,H
9f79d832-73c,SCH6,f189df64,1906,705d6e0c,131.0,C
9f79d832-73c,SCH6,71baffaf,1913,705d6e0c,132.0,G
9f79d832-73c,SCH6,ee923e95,1908,705d6e0c,122.0,H
9f79d832-73c,SCH6,181b39d6,1912,705d6e0c,130.0,I
9f79d832-73c,SCH6,b6cd4a47,1907,705d6e0c,121.0,M
9f79d832-73c,SCH6,b95e3861,1909,705d6e0c,128.0,N
9f79d832-73c,SCH6,cb58fb89,1910,705d6e0c,123.0,R
9f79d832-73c,SCH6,d3a449c7,1911,705d6e0c,131.0,X
9f8609e3-c26,SCH5,a5599c73,1919,35cae410,125.0,C
9f8609e3-c26,SCH5,1698d6e4,1917,35cae410,129.0,G
9f8609e3-c26,SCH5,5c1caa9e,1920,35cae410,131.0,I
9f8609e3-c26,SCH5,e88aceea,1918,35cae410,131.0,X
9fd6942c-955,SCH2,7520d3b3,1925,189f3a1b,125.0,C
9fd6942c-955,SCH2,cd6fcdc2,1928,189f3a1b,130.0,G
