pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
b46dda2c-d38,SCH5,af938b06,7097,446616c2,2025-Feb-01 00:00:00,10.0,RA,SM,,FIXD,S
b46dda2c-d38,SCH5,74f40dbd,7098,446616c2,2025-Mar-03 00:00:00,10.0,SM,,,PERM,S
b46dda2c-d38,SCH5,e29f9036,7099,446616c2,2025-Mar-04 00:00:00,10.0,RA,RA,,PERM,S
b46dda2c-d38,SCH5,4470c19b,7100,446616c2,2025-Mar-31 00:00:00,10.0,PA,,,PERM,S
b46dda2c-d38,SCH5,d2076b89,7101,446616c2,2025-Mar-03 00:00:00,10.0,VP,PP,,PERM,S
b4932056-759,SCH4,300c0c46,7102,7e37e76c,2025-Jan-19 00:00:00,10.0,RA,,,FIXD,
b4abacfb-010,SCH6,79ac8f7b,7103,b92f4a91,2025-Jan-19 00:00:00,10.0,VA,,,PERM,S
b4abacfb-010,SCH6,310afd4e,7104,b92f4a91,2025-Jan-25 00:00:00,10.0,DM,,,FIXD,S
b4abacfb-010,SCH6,a96a6f90,7105,b92f4a91,2025-Mar-08 00:00:00,10.0,PA,,,FIXD,S
b4abacfb-010,SCH6,8588c19a,7106,b92f4a91,2025-Mar-28 00:00:00,10.0,SM,,,PERM,S
b4abacfb-010,SCH6,055f95de,7107,b92f4a91,2025-Jan-20 00:00:00,10.0,PA,,,PERM,S
b4abacfb-010,SCH6,6dbb0e10,7108,b92f4a91,2025-Feb-09 00:00:00,10.0,OT,,,FIXD,S
b4abacfb-010,SCH6,66b618d6,7109,b92f4a91,2025-Mar-14 00:00:00,10.0,DM,PP,PP,PERM,S
b4abacfb-010,SCH6,2c387e6e,7110,b92f4a91,2025-Feb-15 00:00:00,10.0,RA,,,FIXD,S
b4abacfb-010,SCH6,f29d1d46,7111,b92f4a91,2025-Feb-25 00:00:00,10.0,VP,BU,,FIXD,S
b4acbf8a-da7,SCH4,b03c7be5,7112,d499ccc1,2025-Mar-01 00:00:00,10.0,VP,,,LNCH,S
b4acbf8a-da7,SCH4,1b3b37d9,7113,d499ccc1,2025-Mar-17 00:00:00,10.0,PP,,,FIXD,S
b4acbf8a-da7,SCH4,35a71266,7114,d499ccc1,2025-Jan-29 00:00:00,10.0,VA,PA,,PERM,S
b4acbf8a-da7,SCH4,157b2481,7115,d499ccc1,2025-Jan-11 00:00:00,10.0,RA,,,FIXD,S
b4acbf8a-da7,SCH4,57dcbcae,7116,d499ccc1,2025-Mar-06 00:00:00,10.0,TH,,,FIXD,S
b4bc569f-046,SCH4,9748fe2a,7117,12ca65b5,2025-Mar-14 00:00:00,10.0,RA,DB,,LNCH,
b4bc569f-046,SCH4,30181e94,7118,12ca65b5,2025-Feb-24 00:00:00,10.0,SM,PP,,PERM,
b4bc569f-046,SCH4,b2960b11,7119,12ca65b5,2025-Mar-06 00:00:00,10.0,BU,,,PERM,
b4db2bb9-1c1,SCH5,4d2ac5d7,7120,e86669c4,2025-Mar-31 00:00:00,10.0,DB,,,FIXD,K
b4db2bb9-1c1,SCH5,cfa36704,7121,e86669c4,2025-Feb-13 00:00:00,10.0,SM,,PP,PERM,K
b4db2bb9-1c1,SCH5,7a2948bb,7122,e86669c4,2025-Mar-02 00:00:00,10.0,TH,PP,,PERM,K
b4db2bb9-1c1,SCH5,c8b6e477,7123,e86669c4,2025-Feb-28 00:00:00,10.0,RA,,,PERM,K
b4db2bb9-1c1,SCH5,e685c0c0,7124,e86669c4,2025-Jan-07 00:00:00,10.0,SM,,,LNCH,K
b4db2bb9-1c1,SCH5,9db4ca50,7125,e86669c4,2025-Mar-30 00:00:00,10.0,PP,,,LNCH,K
b4db2bb9-1c1,SCH5,fd2fd179,7126,e86669c4,2025-Mar-29 00:00:00,10.0,OT,,,FIXD,K
b4db2bb9-1c1,SCH5,9063c14e,7127,e86669c4,2025-Jan-29 00:00:00,10.0,BU,,,FIXD,K
b4db2bb9-1c1,SCH5,9b0b4468,7128,e86669c4,2025-Apr-06 00:00:00,10.0,RA,,,PERM,K
b4fd5656-de0,SCH1,28d3e142,7129,a5b587ae,2025-Mar-28 00:00:00,10.0,SM,BU,,FIXD,
b4fd5656-de0,SCH1,f83c9fbb,7130,a5b587ae,2025-Jan-23 00:00:00,10.0,TH,,,LNCH,
b4fd5656-de0,SCH1,66851771,7131,a5b587ae,2025-Mar-11 00:00:00,10.0,OT,,,FIXD,
b4fd5656-de0,SCH1,f72a4b9b,7132,a5b587ae,2025-Jan-15 00:00:00,10.0,DA,,,FIXD,
b5146686-eb9,SCH2,e86d799d,7133,86371bee,2025-Mar-08 00:00:00,10.0,PA,PA,,PERM,S
b5146686-eb9,SCH2,5ef29ed0,7134,86371bee,2025-Jan-23 00:00:00,10.0,PP,BU,,PERM,S
b5146686-eb9,SCH2,b611c727,7135,86371bee,2025-Jan-16 00:00:00,10.0,PP,,,FIXD,S
b5498d56-600,SCH5,f052df9f,7136,10f57fde,2025-Mar-13 00:00:00,10.0,OT,,,FIXD,
b5498d56-600,SCH5,a2c22ad8,7137,10f57fde,2025-Apr-09 00:00:00,10.0,RA,,,PERM,
b5498d56-600,SCH5,d497c245,7138,10f57fde,2025-Feb-19 00:00:00,10.0,PP,RA,,FIXD,
b5ab1efa-9e9,SCH3,87fee788,7139,00c5e35a,2025-Mar-02 00:00:00,10.0,OT,,,PERM,
b5ab1efa-9e9,SCH3,fe679eff,7140,00c5e35a,2025-Feb-05 00:00:00,10.0,PP,VA,,FIXD,
b60f882f-cbb,SCH6,184dca42,7141,23a002ca,2025-Feb-03 00:00:00,10.0,BU,,,PERM,N
b60f882f-cbb,SCH6,c0e0e8fc,7142,23a002ca,2025-Jan-22 00:00:00,10.0,RA,BU,,PERM,N
b60f882f-cbb,SCH6,ae6d9df6,7143,23a002ca,2025-Feb-15 00:00:00,10.0,PP,PA,,FIXD,N
b60f882f-cbb,SCH6,dae9efc2,7144,23a002ca,2025-Jan-08 00:00:00,10.0,VA,,,FIXD,N
b60f882f-cbb,SCH6,f3800f0a,7145,23a002ca,2025-Mar-16 00:00:00,10.0,BU,,,FIXD,N
b60f882f-cbb,SCH6,af587e11,7146,23a002ca,2025-Feb-11 00:00:00,10.0,RA,,,FIXD,N
b60f882f-cbb,SCH6,5a32f0ca,7147,23a002ca,2025-Jan-27 00:00:00,10.0,RA,,,PERM,N
b60f882f-cbb,SCH6,96d67ae1,7148,23a002ca,2025-Mar-03 00:00:00,10.0,PP,,,FIXD,N
b60f882f-cbb,SCH6,2fd9af1f,7149,23a002ca,2025-Feb-11 00:00:00,10.0,DB,PP,,FIXD,N
b60f882f-cbb,SCH6,b41cd5e3,7150,23a002ca,2025-Jan-06 00:00:00,10.0,RA,VA,,FIXD,N
b630be38-b23,SCH8,14a2bc3a,7151,fb73abeb,2025-Apr-05 00:00:00,10.0,TH,,,FIXD,S
b630be38-b23,SCH8,d6c951b5,7152,fb73abeb,2025-Mar-09 00:00:00,10.0,PA,,,PERM,S
b630be38-b23,SCH8,42d182e0,7153,fb73abeb,2025-Jan-18 00:00:00,10.0,SM,PP,,LNCH,S
b630be38-b23,SCH8,07062b43,7154,fb73abeb,2025-Feb-25 00:00:00,10.0,PA,VP,,PERM,S
b630be38-b23,SCH8,94fe49bd,7155,fb73abeb,2025-Mar-18 00:00:00,10.0,PP,,,FIXD,S
b630be38-b23,SCH8,dbce8e87,7156,fb73abeb,2025-Mar-23 00:00:00,10.0,RA,,,FIXD,S
b630be38-b23,SCH8,45245b94,7157,fb73abeb,2025-Feb-14 00:00:00,10.0,VA,,,PERM,S
b6440e18-7ea,SCH3,07297aa3,7158,0b2ef3ed,2025-Jan-21 00:00:00,10.0,BU,,,LNCH,K
b6440e18-7ea,SCH3,71f7f773,7159,0b2ef3ed,2025-Jan-06 00:00:00,10.0,PA,PP,,PERM,K
b6440e18-7ea,SCH3,5ead8285,7160,0b2ef3ed,2025-Feb-26 00:00:00,10.0,VP,,,PERM,K
b6440e18-7ea,SCH3,0cf7698d,7161,0b2ef3ed,2025-Jan-20 00:00:00,10.0,BU,,,LNCH,K
b6440e18-7ea,SCH3,c09f53b8,7162,0b2ef3ed,2025-Mar-24 00:00:00,10.0,VP,DB,,PERM,K
b6440e18-7ea,SCH3,077cab6d,7163,0b2ef3ed,2025-Feb-08 00:00:00,10.0,PP,RA,,FIXD,K
b6440e18-7ea,SCH3,82d02cf4,7164,0b2ef3ed,2025-Mar-17 00:00:00,10.0,SM,,,FIXD,K
b6440e18-7ea,SCH3,54f82a1c,7165,0b2ef3ed,2025-Jan-08 00:00:00,10.0,PA,PP,,FIXD,K
b6440e18-7ea,SCH3,8313d3b3,7166,0b2ef3ed,2025-Feb-27 00:00:00,10.0,PP,,,PERM,K
b655256b-665,SCH7,b088600c,7167,593fb3a4,2025-Mar-20 00:00:00,10.0,VP,,,PERM,
b655256b-665,SCH7,c53d24e9,7168,593fb3a4,2025-Mar-12 00:00:00,10.0,PA,,,FIXD,
b655256b-665,SCH7,3b4b48b4,7169,593fb3a4,2025-Mar-08 00:00:00,10.0,RA,BU,,PERM,
b65874e7-6f5,SCH3,d0eae7c2,7170,97eba6d4,2025-Mar-29 00:00:00,10.0,DB,,,PERM,
b65874e7-6f5,SCH3,09da09a7,7171,97eba6d4,2025-Mar-01 00:00:00,10.0,PA,,,PERM,
b6a27fb9-28b,SCH2,6c2456dd,7172,8b085c30,2025-Feb-06 00:00:00,10.0,PP,SM,,LNCH,
b6a27fb9-28b,SCH2,6002d927,7173,8b085c30,2025-Mar-11 00:00:00,10.0,TH,,,FIXD,
b6a27fb9-28b,SCH2,dbd68d6e,7174,8b085c30,2025-Mar-05 00:00:00,10.0,DM,,,FIXD,
b6a27fb9-28b,SCH2,a7745f42,7175,8b085c30,2025-Jan-15 00:00:00,10.0,BU,,,LNCH,
b6a27fb9-28b,SCH2,86aa2456,7176,8b085c30,2025-Jan-31 00:00:00,10.0,RA,,,PERM,
b6a27fb9-28b,SCH2,40faffbb,7177,8b085c30,2025-Jan-18 00:00:00,10.0,PA,,,PERM,
b6a27fb9-28b,SCH2,23962d3f,7178,8b085c30,2025-Jan-31 00:00:00,10.0,VA,DB,,FIXD,
b710d2f8-334,SCH5,d2218b6f,7179,6e983eec,2025-Mar-09 00:00:00,10.0,PP,,,FIXD,
b710d2f8-334,SCH5,8a7c82b1,7180,6e983eec,2025-Mar-29 00:00:00,10.0,RA,,,PERM,
b710d2f8-334,SCH5,0d77977f,7181,6e983eec,2025-Mar-21 00:00:00,10.0,DM,,,PERM,
b710d2f8-334,SCH5,c6d26aa4,7182,6e983eec,2025-Mar-28 00:00:00,10.0,OT,,,PERM,
b710d2f8-334,SCH5,454748a1,7183,6e983eec,2025-Feb-15 00:00:00,10.0,VP,,,FIXD,
b74e44a6-89a,SCH4,4ac67481,7184,20a2fa9a,2025-Jan-19 00:00:00,10.0,PA,VP,,PERM,
b74e44a6-89a,SCH4,cb7da453,7185,20a2fa9a,2025-Feb-17 00:00:00,10.0,VA,,,PERM,
b74e44a6-89a,SCH4,b273a80b,7186,20a2fa9a,2025-Jan-16 00:00:00,10.0,OT,,,FIXD,
b759e561-50a,SCH2,0efcfb7b,7187,721955fd,2025-Apr-07 00:00:00,10.0,VA,PP,,FIXD,
b759e561-50a,SCH2,1c78b343,7188,721955fd,2025-Apr-07 00:00:00,10.0,BU,,,PERM,
b761ac60-a4c,SCH1,0d56e8b8,7189,d3fd1bd3,2025-Feb-25 00:00:00,10.0,VP,,,FIXD,S
b761ac60-a4c,SCH1,b0c6c010,7190,d3fd1bd3,2025-Feb-13 00:00:00,10.0,BU,PP,,PERM,S
b761ac60-a4c,SCH1,9a4c316f,7191,d3fd1bd3,2025-Mar-25 00:00:00,10.0,DB,,,LNCH,S
b761ac60-a4c,SCH1,f17ac33c,7192,d3fd1bd3,2025-Feb-05 00:00:00,10.0,PP,,,PERM,S
b761ac60-a4c,SCH1,e371e287,7193,d3fd1bd3,2025-Apr-03 00:00:00,10.0,RA,TH,,FIXD,S
b761ac60-a4c,SCH1,6060f115,7194,d3fd1bd3,2025-Jan-10 00:00:00,10.0,PA,,,LNCH,S
b761ac60-a4c,SCH1,103f25be,7195,d3fd1bd3,2025-Jan-15 00:00:00,10.0,VP,,,LNCH,S
b761ac60-a4c,SCH1,6147127f,7196,d3fd1bd3,2025-Mar-31 00:00:00,10.0,OT,,,LNCH,S
b761ac60-a4c,SCH1,2698da5f,7197,d3fd1bd3,2025-Apr-01 00:00:00,10.0,SM,,,FIXD,S
b7dc021c-be8,SCH7,b065a809,7198,12d32c01,2025-Mar-09 00:00:00,10.0,PP,,,PERM,
b7dc021c-be8,SCH7,f378c270,7199,12d32c01,2025-Feb-03 00:00:00,10.0,OT,,,FIXD,
b7dc021c-be8,SCH7,243e8f73,7200,12d32c01,2025-Jan-08 00:00:00,10.0,DM,,VA,PERM,
b7de7ff6-9af,SCH5,78f14582,7201,13bebe9e,2025-Jan-25 00:00:00,10.0,DB,VP,,LNCH,S
b7de7ff6-9af,SCH5,7fff4775,7202,13bebe9e,2025-Feb-22 00:00:00,10.0,OT,,,LNCH,S
b7de7ff6-9af,SCH5,4d0722fb,7203,13bebe9e,2025-Apr-01 00:00:00,10.0,DA,PP,,FIXD,S
b7de7ff6-9af,SCH5,5989e631,7204,13bebe9e,2025-Mar-18 00:00:00,10.0,BU,,,FIXD,S
b7de7ff6-9af,SCH5,45c40c5d,7205,13bebe9e,2025-Mar-13 00:00:00,10.0,PA,,,FIXD,S
b7de7ff6-9af,SCH5,d6fd814b,7206,13bebe9e,2025-Feb-04 00:00:00,10.0,DM,RA,,PERM,S
b7de7ff6-9af,SCH5,4f842659,7207,13bebe9e,2025-Feb-10 00:00:00,10.0,RA,DB,,LNCH,S
b7de7ff6-9af,SCH5,2300b019,7208,13bebe9e,2025-Mar-22 00:00:00,10.0,RA,,,PERM,S
b7de7ff6-9af,SCH5,81ce0b47,7209,13bebe9e,2025-Mar-04 00:00:00,10.0,PA,SM,,FIXD,S
b7f39dd1-d30,SCH7,d8daefe8,7210,72269c58,2025-Apr-06 00:00:00,10.0,OT,PA,,PERM,E
b7f39dd1-d30,SCH7,2fc83710,7211,72269c58,2025-Jan-07 00:00:00,10.0,RA,DM,,PERM,E
b7f39dd1-d30,SCH7,8cff6ee6,7212,72269c58,2025-Feb-20 00:00:00,10.0,RA,,,LNCH,E
b7f39dd1-d30,SCH7,215417d7,7213,72269c58,2025-Mar-22 00:00:00,10.0,OT,,,PERM,E
b7f39dd1-d30,SCH7,d99e6443,7214,72269c58,2025-Feb-14 00:00:00,10.0,SM,BU,,FIXD,E
b820d138-c36,SCH4,3f40ca37,7215,a2616f85,2025-Mar-16 00:00:00,10.0,OT,,,PERM,
b820d138-c36,SCH4,471752ca,7216,a2616f85,2025-Jan-20 00:00:00,10.0,BU,,,PERM,
b820d138-c36,SCH4,93a9aa6c,7217,a2616f85,2025-Feb-11 00:00:00,10.0,RA,,,PERM,
b820d138-c36,SCH4,231bb591,7218,a2616f85,2025-Feb-03 00:00:00,10.0,BU,,,PERM,
b820d138-c36,SCH4,bebcff02,7219,a2616f85,2025-Mar-07 00:00:00,10.0,VA,RA,,PERM,
b820d138-c36,SCH4,d24fee3c,7220,a2616f85,2025-Mar-23 00:00:00,10.0,VP,,,PERM,
b820d138-c36,SCH4,d42e93db,7221,a2616f85,2025-Mar-06 00:00:00,10.0,VP,,,PERM,
b820d138-c36,SCH4,32853e4e,7222,a2616f85,2025-Feb-07 00:00:00,10.0,PA,,,FIXD,
b820d138-c36,SCH4,ef3e062f,7223,a2616f85,2025-Mar-08 00:00:00,10.0,SM,,,FIXD,
b820d138-c36,SCH4,359245dc,7224,a2616f85,2025-Jan-23 00:00:00,10.0,PP,,,PERM,
b8a77ae9-76b,SCH4,b842c2e9,7225,26d18224,2025-Jan-12 00:00:00,10.0,DB,,,LNCH,
b8cd4e97-186,SCH4,82e619e8,7226,59d0af96,2025-Apr-02 00:00:00,10.0,PP,,,PERM,E
b8cd4e97-186,SCH4,059c65bf,7227,59d0af96,2025-Jan-22 00:00:00,10.0,OT,SM,,PERM,E
b8cd4e97-186,SCH4,bfc46f32,7228,59d0af96,2025-Apr-05 00:00:00,10.0,DA,BU,,LNCH,E
b8cd4e97-186,SCH4,8c9fab2c,7229,59d0af96,2025-Jan-09 00:00:00,10.0,OT,SM,,FIXD,E
b8cd4e97-186,SCH4,9ffe7c6b,7230,59d0af96,2025-Mar-29 00:00:00,10.0,VP,,,PERM,E
b8cd4e97-186,SCH4,12c4eca7,7231,59d0af96,2025-Apr-07 00:00:00,10.0,TH,BU,,LNCH,E
b8d92001-2a7,SCH1,f91e412f,7232,ce216123,2025-Mar-12 00:00:00,10.0,SM,PA,,LNCH,
b8d92001-2a7,SCH1,6d562322,7233,ce216123,2025-Jan-31 00:00:00,10.0,OT,,,PERM,
b8d92001-2a7,SCH1,55f3efeb,7234,ce216123,2025-Feb-11 00:00:00,10.0,BU,,,PERM,
b94620a1-3c9,SCH1,7b1caf85,7235,74d8ae51,2025-Apr-08 00:00:00,10.0,BU,,,LNCH,A
b94620a1-3c9,SCH1,a2af6e60,7236,74d8ae51,2025-Mar-29 00:00:00,10.0,TH,PP,,LNCH,A
b94620a1-3c9,SCH1,9dd88ae3,7237,74d8ae51,2025-Mar-18 00:00:00,10.0,SM,,SM,LNCH,A
b94620a1-3c9,SCH1,66c7b373,7238,74d8ae51,2025-Mar-22 00:00:00,10.0,VA,VA,,PERM,A
b94620a1-3c9,SCH1,15508861,7239,74d8ae51,2025-Mar-01 00:00:00,10.0,PP,SM,,FIXD,A
b9b2e987-412,SCH2,8f4068bf,7240,c09e9193,2025-Jan-24 00:00:00,10.0,OT,,,FIXD,
b9b2e987-412,SCH2,ee6c1602,7241,c09e9193,2025-Feb-21 00:00:00,10.0,VA,PA,,FIXD,
b9b2e987-412,SCH2,fcd0f3a5,7242,c09e9193,2025-Jan-16 00:00:00,10.0,VA,,,FIXD,
b9b2e987-412,SCH2,c8589b10,7243,c09e9193,2025-Apr-02 00:00:00,10.0,VP,,,PERM,
b9b2e987-412,SCH2,9fa0b7ad,7244,c09e9193,2025-Mar-23 00:00:00,10.0,OT,,,PERM,
b9b2e987-412,SCH2,baf49e61,7245,c09e9193,2025-Feb-27 00:00:00,10.0,BU,BU,,FIXD,
b9b2e987-412,SCH2,a062d1e9,7246,c09e9193,2025-Feb-19 00:00:00,10.0,OT,,,FIXD,
b9b2e987-412,SCH2,2cdbfbfa,7247,c09e9193,2025-Feb-25 00:00:00,10.0,BU,,,FIXD,
b9b2e987-412,SCH2,f0a7eec9,7248,c09e9193,2025-Jan-31 00:00:00,10.0,OT,,,FIXD,
b9c82660-b32,SCH7,59b6f29d,7249,7e476d7e,2025-Mar-22 00:00:00,10.0,VP,,,FIXD,A
b9c82660-b32,SCH7,88f018d9,7250,7e476d7e,2025-Feb-15 00:00:00,10.0,VA,,,LNCH,A
b9c82660-b32,SCH7,a64cdfd7,7251,7e476d7e,2025-Feb-21 00:00:00,10.0,PA,VP,PA,LNCH,A
b9c82660-b32,SCH7,35db7aeb,7252,7e476d7e,2025-Feb-09 00:00:00,10.0,OT,,,PERM,A
b9c82660-b32,SCH7,9c4068e3,7253,7e476d7e,2025-Feb-21 00:00:00,10.0,PP,,,PERM,A
b9c82660-b32,SCH7,5daabeb9,7254,7e476d7e,2025-Apr-04 00:00:00,10.0,SM,DM,,LNCH,A
b9c82660-b32,SCH7,1d3e5bfd,7255,7e476d7e,2025-Mar-12 00:00:00,10.0,VA,RA,,PERM,A
b9c82660-b32,SCH7,cfa771fd,7256,7e476d7e,2025-Feb-18 00:00:00,10.0,BU,,,LNCH,A
ba37ee6b-46c,SCH5,64703006,7257,ff3f62ba,2025-Jan-10 00:00:00,10.0,PA,PP,,FIXD,
ba37ee6b-46c,SCH5,f1257b25,7258,ff3f62ba,2025-Feb-04 00:00:00,10.0,BU,,,LNCH,
ba37ee6b-46c,SCH5,d8612769,7259,ff3f62ba,2025-Feb-23 00:00:00,10.0,BU,,,PERM,
ba4ee90d-08c,SCH1,ac1b59cd,7260,c3eba42b,2025-Mar-11 00:00:00,10.0,SM,,,PERM,E
ba4ee90d-08c,SCH1,85a58170,7261,c3eba42b,2025-Mar-11 00:00:00,10.0,DA,,,PERM,E
ba4ee90d-08c,SCH1,7844f3ae,7262,c3eba42b,2025-Mar-11 00:00:00,10.0,VP,,,LNCH,E
ba4ee90d-08c,SCH1,2aee26f9,7263,c3eba42b,2025-Mar-03 00:00:00,10.0,VP,DA,,LNCH,E
ba4ee90d-08c,SCH1,0fbacf4c,7264,c3eba42b,2025-Feb-06 00:00:00,10.0,VP,RA,,PERM,E
ba4ee90d-08c,SCH1,800d7f14,7265,c3eba42b,2025-Feb-25 00:00:00,10.0,DA,,,FIXD,E
bb57da16-4e7,SCH8,c1b38129,7266,b748c362,2025-Jan-08 00:00:00,10.0,RA,,,FIXD,
bbf41b90-9fa,SCH5,51b066c5,7267,9c09c293,2025-Feb-28 00:00:00,10.0,VA,,,PERM,N
bbf41b90-9fa,SCH5,77416bf7,7268,9c09c293,2025-Feb-02 00:00:00,10.0,SM,,,PERM,N
bbf41b90-9fa,SCH5,690a84e8,7269,9c09c293,2025-Mar-11 00:00:00,10.0,DM,,,LNCH,N
bc32f73e-b3a,SCH4,d1197ee2,7270,c877b424,2025-Apr-04 00:00:00,10.0,PA,,,FIXD,
bc32f73e-b3a,SCH4,02e8eb77,7271,c877b424,2025-Feb-19 00:00:00,10.0,SM,,,LNCH,
bc32f73e-b3a,SCH4,4ab62e1d,7272,c877b424,2025-Mar-03 00:00:00,10.0,BU,,,PERM,
bc32f73e-b3a,SCH4,1dcfc3e1,7273,c877b424,2025-Mar-11 00:00:00,10.0,PA,,,FIXD,
bc32f73e-b3a,SCH4,19a1bbbc,7274,c877b424,2025-Mar-17 00:00:00,10.0,RA,,,PERM,
bc3cb860-ab8,SCH7,f28b03af,7275,a768dc61,2025-Feb-21 00:00:00,10.0,DM,PP,,PERM,N
bc3cb860-ab8,SCH7,d4f3a9a7,7276,a768dc61,2025-Feb-27 00:00:00,10.0,BU,PP,,LNCH,N
bc3cb860-ab8,SCH7,2c635e36,7277,a768dc61,2025-Feb-20 00:00:00,10.0,DA,,,FIXD,N
bc3cb860-ab8,SCH7,c2c47d5d,7278,a768dc61,2025-Jan-16 00:00:00,10.0,DB,,,LNCH,N
bd06dd92-e0d,SCH2,3d61780d,7279,76bc4c53,2025-Jan-26 00:00:00,10.0,DA,,,LNCH,N
bd439357-c16,SCH7,23ef6bd3,7280,3fa6772c,2025-Jan-28 00:00:00,10.0,TH,,,PERM,
bd439357-c16,SCH7,347c7ea0,7281,3fa6772c,2025-Jan-23 00:00:00,10.0,RA,,,LNCH,
bd439357-c16,SCH7,f7339a5c,7282,3fa6772c,2025-Mar-27 00:00:00,10.0,PA,,,PERM,
bd439357-c16,SCH7,b9c0d4d5,7283,3fa6772c,2025-Jan-22 00:00:00,10.0,VA,,PA,FIXD,
bd439357-c16,SCH7,35bbcb5d,7284,3fa6772c,2025-Apr-08 00:00:00,10.0,OT,,,LNCH,
bd439357-c16,SCH7,3d9c226c,7285,3fa6772c,2025-Apr-03 00:00:00,10.0,PA,,,PERM,
bd439357-c16,SCH7,0da08054,7286,3fa6772c,2025-Jan-11 00:00:00,10.0,DB,VP,,LNCH,
bd439357-c16,SCH7,a3d02762,7287,3fa6772c,2025-Apr-05 00:00:00,10.0,RA,OT,,FIXD,
bd439357-c16,SCH7,c5d9a81b,7288,3fa6772c,2025-Feb-22 00:00:00,10.0,RA,,,FIXD,
bd439357-c16,SCH7,45076ccd,7289,3fa6772c,2025-Mar-19 00:00:00,10.0,PP,,,FIXD,
bd70cbe6-5b3,SCH3,4844c4cc,7290,172568eb,2025-Jan-31 00:00:00,10.0,PA,VA,BU,FIXD,
bd70cbe6-5b3,SCH3,a1b86f21,7291,172568eb,2025-Mar-22 00:00:00,10.0,DA,,,FIXD,
bd70cbe6-5b3,SCH3,cdff751b,7292,172568eb,2025-Jan-13 00:00:00,10.0,DB,,,LNCH,
bd70cbe6-5b3,SCH3,acddedbf,7293,172568eb,2025-Jan-09 00:00:00,10.0,VA,,,FIXD,
bd70cbe6-5b3,SCH3,4310ef54,7294,172568eb,2025-Feb-07 00:00:00,10.0,SM,,,LNCH,
bd70cbe6-5b3,SCH3,4f33435b,7295,172568eb,2025-Mar-11 00:00:00,10.0,SM,,,FIXD,
bd80e51f-6d7,SCH2,cfdb3806,7296,4d7c88f1,2025-Mar-14 00:00:00,10.0,DB,,,PERM,E
bd80e51f-6d7,SCH2,ef5c1134,7297,4d7c88f1,2025-Mar-31 00:00:00,10.0,VP,,,PERM,E
bd80e51f-6d7,SCH2,a8dce7f6,7298,4d7c88f1,2025-Jan-22 00:00:00,10.0,PP,OT,,FIXD,E
bd80e51f-6d7,SCH2,07f2b62f,7299,4d7c88f1,2025-Feb-13 00:00:00,10.0,BU,,,FIXD,E
bd80e51f-6d7,SCH2,39026ffd,7300,4d7c88f1,2025-Mar-06 00:00:00,10.0,DM,DB,,LNCH,E
bd8c70ce-5b4,SCH5,17938f9f,7301,b4c9f1a9,2025-Jan-18 00:00:00,10.0,VP,,,PERM,
bd8c70ce-5b4,SCH5,5de33ec3,7302,b4c9f1a9,2025-Mar-13 00:00:00,10.0,RA,,,PERM,
bd8c70ce-5b4,SCH5,aadbf39b,7303,b4c9f1a9,2025-Apr-02 00:00:00,10.0,PA,,,PERM,
bd8c70ce-5b4,SCH5,56b36b71,7304,b4c9f1a9,2025-Mar-22 00:00:00,10.0,PA,,,FIXD,
bd8c70ce-5b4,SCH5,28fe6c7e,7305,b4c9f1a9,2025-Feb-21 00:00:00,10.0,PP,,,FIXD,
bd9cda94-740,SCH1,8f627ccc,7306,0eedf864,2025-Jan-24 00:00:00,10.0,DA,BU,,FIXD,
bd9cda94-740,SCH1,8e124743,7307,0eedf864,2025-Jan-13 00:00:00,10.0,PA,PP,,FIXD,
bd9cda94-740,SCH1,5d8929e9,7308,0eedf864,2025-Feb-25 00:00:00,10.0,RA,,,LNCH,
bd9cda94-740,SCH1,a532cece,7309,0eedf864,2025-Jan-28 00:00:00,10.0,OT,DB,,FIXD,
bd9cda94-740,SCH1,79edb4ce,7310,0eedf864,2025-Jan-30 00:00:00,10.0,VA,,,PERM,
bd9cda94-740,SCH1,cf77df17,7311,0eedf864,2025-Jan-23 00:00:00,10.0,RA,,,LNCH,
bd9cda94-740,SCH1,33dc84ca,7312,0eedf864,2025-Mar-14 00:00:00,10.0,SM,BU,,FIXD,
bd9cda94-740,SCH1,525c6eee,7313,0eedf864,2025-Jan-23 00:00:00,10.0,VA,DB,,PERM,
bd9cda94-740,SCH1,ccbdcf32,7314,0eedf864,2025-Apr-09 00:00:00,10.0,VA,,,PERM,
bd9cda94-740,SCH1,62b4b7f8,7315,0eedf864,2025-Jan-19 00:00:00,10.0,VA,,,PERM,
bdc14d3c-528,SCH8,22f67038,7316,6364bf48,2025-Mar-31 00:00:00,10.0,DB,,,FIXD,
bdc14d3c-528,SCH8,8993481f,7317,6364bf48,2025-Mar-13 00:00:00,10.0,BU,,,LNCH,
bdc69b6c-55b,SCH6,617d5d2d,7318,48138747,2025-Apr-06 00:00:00,10.0,SM,,,LNCH,A
bdc69b6c-55b,SCH6,3ac0f995,7319,48138747,2025-Feb-11 00:00:00,10.0,PP,,,PERM,A
bdc69b6c-55b,SCH6,ba17368b,7320,48138747,2025-Mar-25 00:00:00,10.0,OT,PP,,PERM,A
