pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
dc0a6cf5-9e7,SCH3,e6262d50,44589,dbf69397,129.0,H
dc0a6cf5-9e7,SCH3,ff02310f,44595,dbf69397,124.0,I
dc0a6cf5-9e7,SCH3,14f83e3c,44591,dbf69397,135.0,M
dc0a6cf5-9e7,SCH3,8a5472e1,44588,dbf69397,125.0,N
dc0a6cf5-9e7,SCH3,d04012b7,44590,dbf69397,123.0,R
dc0a6cf5-9e7,SCH3,f0741437,44596,dbf69397,130.0,T
dc1604e5-7de,SCH4,2fee2cc6,44602,a69f6ca9,131.0,C
dc1604e5-7de,SCH4,adc97ddd,44598,a69f6ca9,129.0,E
dc1604e5-7de,SCH4,2566300c,44600,a69f6ca9,124.0,G
dc1604e5-7de,SCH4,d98ec018,44597,a69f6ca9,134.0,M
dc1604e5-7de,SCH4,68a954ee,44604,a69f6ca9,122.0,S
dc1debe5-eb1,SCH3,a1c90213,44606,dd367e98,131.0,C
dc1debe5-eb1,SCH3,f286fd13,44607,dd367e98,128.0,M
dc1debe5-eb1,SCH3,f4694e92,44605,dd367e98,131.0,N
dc2b5570-23b,SCH2,ab14b9f1,44610,a3506161,131.0,G
dc2b5570-23b,SCH2,3fa5c8ae,44608,a3506161,124.0,H
dc2b5570-23b,SCH2,12fd08b4,44611,a3506161,134.0,I
dc2b5570-23b,SCH2,07658d53,44609,a3506161,131.0,M
dc2b5570-23b,SCH2,6f28a637,44613,a3506161,136.0,S
dc3038cd-7ba,SCH7,fbe5e2c4,44616,7ed6080f,132.0,C
dc3038cd-7ba,SCH7,8f8eb996,44619,7ed6080f,131.0,G
dc3038cd-7ba,SCH7,5e7ec46c,44620,7ed6080f,128.0,I
dc3038cd-7ba,SCH7,9a6fe540,44615,7ed6080f,132.0,M
dc3038cd-7ba,SCH7,616c826e,44617,7ed6080f,127.0,N
dc3038cd-7ba,SCH7,82086804,44618,7ed6080f,136.0,S
dc43733d-807,SCH5,76415b32,44621,0ca81e44,131.0,C
dc43733d-807,SCH5,86d517eb,44623,0ca81e44,125.0,G
dc43733d-807,SCH5,3b0280ae,44622,0ca81e44,127.0,I
dc43733d-807,SCH5,5c2f9165,44625,0ca81e44,135.0,M
dc43733d-807,SCH5,7f7b0a08,44624,0ca81e44,121.0,N
dc49cffd-7d3,SCH2,b7a950cc,44626,a2b64ae8,139.0,G
dc4be47c-90d,SCH2,95a6eced,44629,6941443d,134.0,C
dc4be47c-90d,SCH2,920b49b8,44628,6941443d,126.0,H
dc4be47c-90d,SCH2,48c6f835,44630,6941443d,140.0,I
dc4be47c-90d,SCH2,0bf0e644,44627,6941443d,125.0,X
dc4f06bf-6ef,SCH8,30bef955,44635,c4a92485,132.0,C
dc4f06bf-6ef,SCH8,20d62a61,44632,c4a92485,126.0,H
dc4f06bf-6ef,SCH8,f0dc7963,44633,c4a92485,136.0,O
dc4f06bf-6ef,SCH8,06992194,44634,c4a92485,126.0,S
dc5613b0-c43,SCH8,18718089,44640,52f706f7,131.0,C
dc5613b0-c43,SCH8,17cf8701,44637,52f706f7,135.0,E
dc5613b0-c43,SCH8,246e6541,44642,52f706f7,121.0,G
dc5613b0-c43,SCH8,7fb5e58d,44641,52f706f7,129.0,I
dc5613b0-c43,SCH8,10493323,44643,52f706f7,132.0,N
dc5613b0-c43,SCH8,536162d2,44638,52f706f7,134.0,S
dc5613b0-c43,SCH8,7a19a496,44639,52f706f7,133.0,T
dc5f6c41-21a,SCH4,b1fdbc10,44649,d60ea610,134.0,G
dc5f6c41-21a,SCH4,42516c48,44645,d60ea610,130.0,H
dc5f6c41-21a,SCH4,bf3390b3,44646,d60ea610,127.0,I
dc5f6c41-21a,SCH4,9c0e6a1e,44650,d60ea610,140.0,S
dc5f6c41-21a,SCH4,712224d2,44648,d60ea610,118.0,T
dc5f6c41-21a,SCH4,fd3a9bd6,44647,d60ea610,128.0,U
dc67d170-c81,SCH6,2a80c1ed,44653,06f41de2,120.0,C
dc67d170-c81,SCH6,7f812c29,44655,06f41de2,139.0,G
dc67d170-c81,SCH6,30ad48b8,44652,06f41de2,139.0,I
dc67d170-c81,SCH6,e0fbac2d,44654,06f41de2,126.0,Z
dc882be2-0e9,SCH1,fa849ea7,44664,f95c64e6,121.0,C
dc882be2-0e9,SCH1,218d5957,44656,f95c64e6,136.0,E
dc882be2-0e9,SCH1,4e11d18f,44659,f95c64e6,129.0,I
dc882be2-0e9,SCH1,5483f22c,44658,f95c64e6,133.0,M
dc882be2-0e9,SCH1,7fadd427,44662,f95c64e6,136.0,N
dc882be2-0e9,SCH1,fc490bf1,44657,f95c64e6,134.0,O
dc882be2-0e9,SCH1,a804fd86,44661,f95c64e6,130.0,Z
dc8ff322-763,SCH3,4359013a,44667,73759607,128.0,C
dc8ff322-763,SCH3,1d6cde7c,44665,73759607,124.0,G
dc8ff322-763,SCH3,3857cac6,44666,73759607,127.0,N
dc8ff322-763,SCH3,652d8313,44671,73759607,126.0,O
dc918b29-4d2,SCH2,5a6e1f62,44676,3acd187d,124.0,C
dc918b29-4d2,SCH2,3eac4d4e,44673,3acd187d,122.0,G
dc918b29-4d2,SCH2,e5c51c00,44674,3acd187d,118.0,O
dc918b29-4d2,SCH2,789b348a,44675,3acd187d,134.0,S
dc952571-785,SCH6,32ee33b0,44677,bffea62c,128.0,E
dc9caef8-445,SCH8,d9c745e6,44680,1bc61ffa,128.0,N
dc9caef8-445,SCH8,2ba1d58d,44679,1bc61ffa,133.0,T
dc9caef8-445,SCH8,94e9fa95,44678,1bc61ffa,134.0,Z
dcabc264-24f,SCH3,7c6e6e17,44685,c8ad4ae0,137.0,C
dcabc264-24f,SCH3,b90e87c0,44682,c8ad4ae0,134.0,E
dcabc264-24f,SCH3,659da73c,44681,c8ad4ae0,132.0,N
dcabc264-24f,SCH3,04ab67cf,44683,c8ad4ae0,118.0,S
dcb2a77f-ddd,SCH8,75bf27f5,44686,9f768397,138.0,X
dcb2e204-424,SCH7,66ae974d,44694,70f462fa,136.0,C
dcb2e204-424,SCH7,9828b9df,44688,70f462fa,128.0,E
dcb2e204-424,SCH7,208dc9c0,44687,70f462fa,130.0,G
dcb2e204-424,SCH7,ebfb760b,44689,70f462fa,131.0,I
dcb2e204-424,SCH7,e0d59307,44691,70f462fa,124.0,M
dcb2e204-424,SCH7,ed80b7fd,44692,70f462fa,136.0,N
dcb2e204-424,SCH7,9bcd760c,44695,70f462fa,131.0,O
dcb7eb03-b6a,SCH4,6dc0f254,44696,b16e71b5,134.0,H
dcb7eb03-b6a,SCH4,80820952,44699,b16e71b5,129.0,I
dcb7eb03-b6a,SCH4,f97b4867,44698,b16e71b5,128.0,M
dcb7eb03-b6a,SCH4,eb6df774,44702,b16e71b5,135.0,O
dcb7eb03-b6a,SCH4,b54ec8c4,44697,b16e71b5,124.0,R
dcb7eb03-b6a,SCH4,6a29b459,44700,b16e71b5,134.0,Y
dcc7e036-ce1,SCH4,254b2540,44703,efea5803,126.0,X
dcc8c1cf-d2c,SCH5,4b79d701,44705,aaf07597,131.0,G
dcc8c1cf-d2c,SCH5,a6b91759,44706,aaf07597,131.0,I
dcd095be-90c,SCH3,673a758e,44709,2b5880db,134.0,I
dcd095be-90c,SCH3,43abed61,44711,2b5880db,130.0,M
dcd095be-90c,SCH3,1ffcd6e0,44708,2b5880db,139.0,N
dcd095be-90c,SCH3,3f9681fc,44710,2b5880db,138.0,S
dcd095be-90c,SCH3,5c2dd390,44707,2b5880db,121.0,T
dcd15281-f66,SCH3,456c4d6e,44712,5ff35e61,136.0,G
dcd1f606-732,SCH3,729ccfd8,44713,96c6a37e,133.0,C
dcd1f606-732,SCH3,b198c0f5,44715,96c6a37e,131.0,G
dcd1f606-732,SCH3,27bf739d,44717,96c6a37e,129.0,I
dcd1f606-732,SCH3,35fb7a99,44714,96c6a37e,123.0,M
dcd1f606-732,SCH3,7654b849,44718,96c6a37e,127.0,Y
dcd7a18a-d08,SCH8,47b324f7,44723,772735d2,130.0,C
dcd7a18a-d08,SCH8,4a0528a9,44725,772735d2,133.0,E
dcd7a18a-d08,SCH8,1bde62bc,44727,772735d2,141.0,G
dcd7a18a-d08,SCH8,5a9e0fed,44722,772735d2,130.0,I
dcd7a18a-d08,SCH8,bb313838,44720,772735d2,129.0,M
dcd7a18a-d08,SCH8,2ad34019,44721,772735d2,134.0,N
dcd7a18a-d08,SCH8,49962a0c,44719,772735d2,128.0,S
dcd7a18a-d08,SCH8,de0e8787,44724,772735d2,130.0,U
dcd84b93-b53,SCH2,161aafdd,44729,475ef1f8,125.0,G
dcd929d3-3a1,SCH6,50b29785,44733,7282a1a7,126.0,E
dcd929d3-3a1,SCH6,bab44457,44732,7282a1a7,125.0,G
dcd929d3-3a1,SCH6,2868b2c5,44736,7282a1a7,128.0,I
dcd929d3-3a1,SCH6,aaa63782,44734,7282a1a7,136.0,M
dcd929d3-3a1,SCH6,f9731e0c,44731,7282a1a7,125.0,S
dcd929d3-3a1,SCH6,8be5bfa7,44730,7282a1a7,127.0,U
dcdd3a26-6be,SCH8,ea7ef2a5,44738,bfd287da,135.0,M
dcdd3a26-6be,SCH8,a260b5e4,44737,bfd287da,134.0,Y
dce06d3b-ba8,SCH7,619ed117,44743,d295a566,124.0,E
dce06d3b-ba8,SCH7,166d88e1,44740,d295a566,130.0,I
dce06d3b-ba8,SCH7,5361f40d,44741,d295a566,137.0,M
dce06d3b-ba8,SCH7,2d761b75,44742,d295a566,136.0,N
dce06d3b-ba8,SCH7,605d21c9,44739,d295a566,127.0,R
dce0855d-1f2,SCH8,71ca80f1,44748,75eed512,127.0,C
dce0855d-1f2,SCH8,9ac5b0bf,44746,75eed512,127.0,E
dce0855d-1f2,SCH8,d394c2e7,44744,75eed512,128.0,R
dce0855d-1f2,SCH8,4ef10641,44745,75eed512,125.0,T
dcea2e3b-9dc,SCH1,e17792dc,44749,5690fdb8,131.0,E
dcea2e3b-9dc,SCH1,d3e6a42e,44750,5690fdb8,130.0,G
dcea2e3b-9dc,SCH1,0ae03a30,44751,5690fdb8,131.0,M
dcf1028b-ce1,SCH4,d0fcdcd0,44752,195095be,129.0,C
dcf1028b-ce1,SCH4,5e4dc8a4,44754,195095be,128.0,G
dcf1028b-ce1,SCH4,682ba39d,44755,195095be,133.0,I
dcf1028b-ce1,SCH4,db912442,44756,195095be,123.0,N
dcf1028b-ce1,SCH4,d31d2e70,44753,195095be,125.0,O
dcf3a3d2-238,SCH6,d8bc84c8,44760,950713fe,130.0,E
dcf3a3d2-238,SCH6,4768b3b4,44759,950713fe,128.0,I
dcf3a3d2-238,SCH6,cda0a66f,44757,950713fe,123.0,M
dd07dd7f-614,SCH5,7dd9aa2e,44768,8a907427,132.0,C
dd07dd7f-614,SCH5,fb8962a6,44767,8a907427,131.0,E
dd07dd7f-614,SCH5,746c0141,44763,8a907427,125.0,G
dd07dd7f-614,SCH5,033e7d4b,44762,8a907427,123.0,I
dd07dd7f-614,SCH5,6748dffc,44765,8a907427,134.0,O
dd0f342a-6d9,SCH2,48e71b69,44773,dacf9634,130.0,I
dd0f342a-6d9,SCH2,c24a6a6a,44774,dacf9634,136.0,M
dd0f342a-6d9,SCH2,1c7d8a59,44771,dacf9634,139.0,N
dd0f342a-6d9,SCH2,41c346e5,44772,dacf9634,128.0,S
dd0f342a-6d9,SCH2,40460db9,44779,dacf9634,130.0,Y
dd0f342a-6d9,SCH2,6913a844,44775,dacf9634,134.0,Z
dd11cda6-a56,SCH3,bf5e8d34,44782,a3823955,137.0,C
dd11cda6-a56,SCH3,f4f72859,44784,a3823955,126.0,H
dd11cda6-a56,SCH3,f8174808,44781,a3823955,127.0,I
dd11cda6-a56,SCH3,4930f79f,44785,a3823955,134.0,M
dd11cda6-a56,SCH3,e13153eb,44786,a3823955,132.0,R
dd11cda6-a56,SCH3,cc5601c2,44787,a3823955,128.0,S
dd11cda6-a56,SCH3,62806791,44789,a3823955,138.0,Y
dd13291f-4ae,SCH4,cc44dd5f,44794,0e1cc5f6,129.0,C
dd13291f-4ae,SCH4,df7c27e5,44791,0e1cc5f6,125.0,H
dd13291f-4ae,SCH4,ff23b05f,44795,0e1cc5f6,128.0,I
dd13291f-4ae,SCH4,11496097,44790,0e1cc5f6,134.0,M
dd13291f-4ae,SCH4,0e45acbd,44792,0e1cc5f6,139.0,S
dd13291f-4ae,SCH4,00993ea7,44793,0e1cc5f6,125.0,Z
dd1d6ab5-b70,SCH5,16e67a18,44797,35bbc23a,127.0,N
dd2b32f9-ff1,SCH4,9a600ab1,44799,b96e8efd,,G
dd2b32f9-ff1,SCH4,1f66a03b,44800,b96e8efd,126.0,M
dd2b32f9-ff1,SCH4,ab8de42a,44798,b96e8efd,138.0,R
dd2ecaf5-956,SCH3,1c0ae3f8,44804,33550167,135.0,#
dd2ecaf5-956,SCH3,cda23c0e,44805,33550167,133.0,C
dd2ecaf5-956,SCH3,659a3d33,44806,33550167,133.0,G
dd2ecaf5-956,SCH3,9810a06d,44803,33550167,130.0,N
dd2ecaf5-956,SCH3,dd05f304,44802,33550167,126.0,S
dd2f88d3-2f4,SCH8,62209d8e,44814,d7d6fb72,138.0,E
dd2f88d3-2f4,SCH8,3d0ca3d2,44811,d7d6fb72,135.0,G
dd2f88d3-2f4,SCH8,a0605e96,44815,d7d6fb72,129.0,N
dd2f88d3-2f4,SCH8,978e6b3f,44813,d7d6fb72,126.0,R
dd2f88d3-2f4,SCH8,c2ea28f7,44812,d7d6fb72,128.0,Z
dd322a40-c89,SCH5,0e4fd3a0,44816,aee12533,126.0,U
dd322a40-c89,SCH5,40265f76,44817,aee12533,133.0,Y
dd3a5365-58e,SCH2,575c27f1,44819,43dc09cb,125.0,I
dd3a5365-58e,SCH2,8dfcd4bb,44820,43dc09cb,136.0,O
dd3a5365-58e,SCH2,496d794b,44818,43dc09cb,128.0,Y
dd3b4721-099,SCH5,bd8c89fa,44828,2d89efdf,120.0,H
dd3b4721-099,SCH5,0d270779,44823,2d89efdf,141.0,M
dd3b4721-099,SCH5,f897e8d1,44829,2d89efdf,129.0,N
dd3b4721-099,SCH5,3eca3b18,44822,2d89efdf,130.0,R
dd3b4721-099,SCH5,44c6eef8,44821,2d89efdf,138.0,S
dd3b4721-099,SCH5,585ff098,44825,2d89efdf,128.0,T
dd3b4721-099,SCH5,9363313b,44826,2d89efdf,129.0,U
dd3b4721-099,SCH5,98b92d05,44824,2d89efdf,130.0,Z
dd627d9a-603,SCH8,d91813f5,44830,acd2021c,123.0,C
dd627d9a-603,SCH8,a67258fc,44834,acd2021c,134.0,H
dd627d9a-603,SCH8,b5c26975,44833,acd2021c,130.0,I
dd627d9a-603,SCH8,336a7168,44835,acd2021c,138.0,S
dd627d9a-603,SCH8,6c7f80a2,44832,acd2021c,117.0,X
dd627d9a-603,SCH8,bb76e86d,44831,acd2021c,129.0,Y
dd7cfb4f-cff,SCH8,23bf4903,44837,8ae6270f,127.0,O
dd7cfb4f-cff,SCH8,cda54113,44836,8ae6270f,128.0,R
dd85dc98-083,SCH7,155e35ae,44841,da63f492,135.0,H
dd85dc98-083,SCH7,19ebd409,44840,da63f492,126.0,I
dd85dc98-083,SCH7,3ff28556,44839,da63f492,131.0,M
dd85dc98-083,SCH7,d421de7d,44838,da63f492,125.0,N
dd85dc98-083,SCH7,0175266f,44842,da63f492,123.0,O
dd865a1b-1df,SCH6,9b04e16a,44847,827fecd9,125.0,G
dd865a1b-1df,SCH6,484036bd,44850,827fecd9,137.0,I
dd865a1b-1df,SCH6,9e09d6e2,44845,827fecd9,131.0,N
dd865a1b-1df,SCH6,e598abdb,44849,827fecd9,129.0,R
dd865a1b-1df,SCH6,79341fd3,44844,827fecd9,127.0,Y
dd8d8cf8-795,SCH1,edfe6d95,44857,13f1320d,132.0,C
dd8d8cf8-795,SCH1,538f5b57,44856,13f1320d,131.0,N
dd8d8cf8-795,SCH1,b3e51a8b,44853,13f1320d,121.0,S
dd8d8cf8-795,SCH1,70fed8f5,44855,13f1320d,128.0,X
dd8d8cf8-795,SCH1,c9c97b8f,44854,13f1320d,130.0,Z
dd91f884-a81,SCH7,5d5d9898,44860,f7c859f0,129.0,C
dd91f884-a81,SCH7,86086cfb,44864,f7c859f0,127.0,G
dd91f884-a81,SCH7,f201dada,44861,f7c859f0,116.0,H
dd91f884-a81,SCH7,1d1e2449,44863,f7c859f0,129.0,M
dd91f884-a81,SCH7,00f20a8b,44865,f7c859f0,131.0,N
dd91f884-a81,SCH7,4809e616,44859,f7c859f0,128.0,O
dd91f884-a81,SCH7,7f5eac51,44867,f7c859f0,122.0,R
dd91f884-a81,SCH7,4ee583c6,44858,f7c859f0,134.0,Y
dd970e77-a80,SCH2,dd22a6dd,44869,2c4ea581,123.0,C
dd970e77-a80,SCH2,87d3c1fe,44870,2c4ea581,131.0,E
dd970e77-a80,SCH2,5d3e1880,44871,2c4ea581,142.0,G
dd970e77-a80,SCH2,b0f65ea4,44876,2c4ea581,121.0,H
dd970e77-a80,SCH2,71915813,44874,2c4ea581,134.0,M
dd970e77-a80,SCH2,818871a5,44873,2c4ea581,127.0,O
dd970e77-a80,SCH2,d0ffce1b,44868,2c4ea581,138.0,X
dd9cc4b2-c17,SCH3,014e5a62,44879,e7f22f7e,134.0,C
dd9cc4b2-c17,SCH3,3b6721a2,44878,e7f22f7e,128.0,G
dd9cc4b2-c17,SCH3,fc68263b,44881,e7f22f7e,140.0,H
dd9cc4b2-c17,SCH3,3eee7f54,44880,e7f22f7e,131.0,I
dd9cc4b2-c17,SCH3,0908e513,44884,e7f22f7e,134.0,M
dd9cc4b2-c17,SCH3,36c3c571,44882,e7f22f7e,131.0,S
dd9cc4b2-c17,SCH3,3937ddba,44885,e7f22f7e,134.0,Z
dda8d09f-89b,SCH3,f432aa58,44888,bd1dd98d,135.0,H
dda8d09f-89b,SCH3,e56c20a6,44889,bd1dd98d,129.0,I
dda8d09f-89b,SCH3,635481ea,44892,bd1dd98d,140.0,M
dda8d09f-89b,SCH3,fbf9bc2e,44886,bd1dd98d,122.0,N
dda8d09f-89b,SCH3,5cfd5c9c,44890,bd1dd98d,124.0,R
dda8d09f-89b,SCH3,e62a867e,44891,bd1dd98d,137.0,S
ddada68c-4dd,SCH5,11b873d5,44894,ca517cbd,130.0,C
ddada68c-4dd,SCH5,df994db5,44899,ca517cbd,125.0,G
ddada68c-4dd,SCH5,7b3fe669,44896,ca517cbd,129.0,N
ddada68c-4dd,SCH5,40a0afc2,44898,ca517cbd,128.0,Y
ddb29d64-1e1,SCH4,cd6e2b07,44905,e88f3bb9,134.0,E
ddb29d64-1e1,SCH4,fecfd11f,44906,e88f3bb9,124.0,I
ddb29d64-1e1,SCH4,a275a973,44903,e88f3bb9,140.0,N
ddb29d64-1e1,SCH4,60cf5aae,44907,e88f3bb9,126.0,R
ddb29d64-1e1,SCH4,d4260842,44904,e88f3bb9,131.0,U
ddb29d64-1e1,SCH4,66626e73,44902,e88f3bb9,124.0,Z
ddb2f0a3-cef,SCH8,045178fb,44912,05777dbc,129.0,C
ddb2f0a3-cef,SCH8,669da821,44910,05777dbc,134.0,E
ddb2f0a3-cef,SCH8,bd59d63a,44908,05777dbc,132.0,H
ddb2f0a3-cef,SCH8,870de239,44911,05777dbc,132.0,N
ddb2f0a3-cef,SCH8,7ade7fce,44913,05777dbc,132.0,R
ddb2f0a3-cef,SCH8,c3478e53,44909,05777dbc,131.0,Z
ddbc59f0-e34,SCH2,365f007b,44916,aa4f98ab,129.0,C
ddbc59f0-e34,SCH2,aa129448,44915,aa4f98ab,126.0,E
ddbe9134-71d,SCH7,b2472f22,44918,6bbe7ce9,133.0,H
ddbe9134-71d,SCH7,01af5d4b,44919,6bbe7ce9,131.0,I
ddbe9134-71d,SCH7,ef227d4e,44917,6bbe7ce9,135.0,R
ddc3889a-714,SCH8,a666e502,44920,cf7d6628,130.0,M
ddc3889a-714,SCH8,f958f8cd,44921,cf7d6628,132.0,N
ddc738f7-884,SCH1,83e8eedf,44924,dbe41613,134.0,#
ddc738f7-884,SCH1,2086c27f,44927,dbe41613,123.0,C
ddc738f7-884,SCH1,50267109,44922,dbe41613,128.0,E
ddc738f7-884,SCH1,61daa3b8,44926,dbe41613,130.0,I
ddc738f7-884,SCH1,b197a23a,44925,dbe41613,128.0,O
ddc738f7-884,SCH1,c60d658f,44923,dbe41613,136.0,X
ddcf03dc-948,SCH7,b01a4341,44928,6aff77d6,125.0,I
ddd08387-894,SCH2,a24e58ce,44932,1e711539,130.0,E
ddd08387-894,SCH2,af7cdcb6,44930,1e711539,119.0,H
ddd08387-894,SCH2,530eed40,44929,1e711539,133.0,I
ddd08387-894,SCH2,a4061536,44931,1e711539,132.0,N
ddd1c1c4-391,SCH6,7ae3a1db,44936,604106d1,133.0,H
ddd1c1c4-391,SCH6,467af8bd,44937,604106d1,131.0,M
ddd1c1c4-391,SCH6,c38b87f8,44939,604106d1,130.0,R
ddd1c1c4-391,SCH6,904f1948,44943,604106d1,126.0,Y
ddd1c1c4-391,SCH6,50a1da7f,44938,604106d1,133.0,Z
ddd30013-fd3,SCH4,2b3c35d4,44946,fe7363a6,133.0,C
ddd30013-fd3,SCH4,7adfa376,44950,fe7363a6,127.0,E
ddd30013-fd3,SCH4,98efe406,44944,fe7363a6,137.0,N
ddd30013-fd3,SCH4,5d493862,44947,fe7363a6,133.0,U
ddd30013-fd3,SCH4,4f5ed040,44945,fe7363a6,130.0,X
dde007c7-a57,SCH7,a9842251,44958,c5e3b873,135.0,G
dde007c7-a57,SCH7,16cc44f1,44953,c5e3b873,125.0,H
dde007c7-a57,SCH7,b0858186,44952,c5e3b873,142.0,I
dde007c7-a57,SCH7,32b62466,44955,c5e3b873,129.0,M
dde007c7-a57,SCH7,2d0d6e14,44960,c5e3b873,138.0,N
dde007c7-a57,SCH7,836eee6f,44961,c5e3b873,126.0,Z
dde111b8-ebf,SCH7,100a930c,44962,0cc41700,136.0,G
dde111b8-ebf,SCH7,0ecaf592,44964,0cc41700,128.0,M
dde111b8-ebf,SCH7,84829c91,44963,0cc41700,128.0,N
dde111b8-ebf,SCH7,5ec12199,44965,0cc41700,136.0,S
dde50f8b-834,SCH1,7d2a3372,44972,d5700b46,132.0,N
dde50f8b-834,SCH1,d3cff953,44973,d5700b46,125.0,R
dde50f8b-834,SCH1,2eb25a00,44974,d5700b46,124.0,S
dde50f8b-834,SCH1,6725a2e6,44971,d5700b46,128.0,T
dde8ef34-bb3,SCH5,6dd43c95,44975,2ecc5d47,131.0,U
ddefc021-6d2,SCH2,3e236f38,44976,20773583,121.0,G
ddefc021-6d2,SCH2,0b593465,44978,20773583,130.0,H
ddefc021-6d2,SCH2,f07fe253,44984,20773583,136.0,I
ddefc021-6d2,SCH2,6d90aaf3,44977,20773583,125.0,M
ddefc021-6d2,SCH2,f9cb3f2f,44979,20773583,131.0,N
ddefc021-6d2,SCH2,c8696ecd,44980,20773583,125.0,O
ddefc021-6d2,SCH2,9770a7ea,44982,20773583,126.0,S
de052ac2-203,SCH4,92fe4eb1,44988,08fcbaa5,138.0,C
de052ac2-203,SCH4,45506fe5,44990,08fcbaa5,128.0,E
de052ac2-203,SCH4,bfaae6d0,44986,08fcbaa5,127.0,H
de052ac2-203,SCH4,bad77c97,44989,08fcbaa5,133.0,O
de052ac2-203,SCH4,ab15ff47,44985,08fcbaa5,129.0,S
de052ac2-203,SCH4,34ba9662,44991,08fcbaa5,125.0,X
de052ac2-203,SCH4,dccb4de7,44987,08fcbaa5,136.0,Y
de058c73-a06,SCH3,3ebb86f4,44994,58967aaf,126.0,S
de058c73-a06,SCH3,9f9c1bb5,44996,58967aaf,129.0,U
de058c73-a06,SCH3,2bd2c1f8,44995,58967aaf,136.0,Y
de0b0e68-487,SCH7,bfc81774,44999,e3f83317,134.0,C
de0b0e68-487,SCH7,4d210b95,45000,e3f83317,133.0,G
de0b0e68-487,SCH7,ce00de8d,44998,e3f83317,125.0,H
de0b0e68-487,SCH7,c39af2ef,45001,e3f83317,127.0,N
de0b0e68-487,SCH7,247fb6e5,44997,e3f83317,126.0,R
de1a1ac5-8b2,SCH6,f50a4f05,45003,057e8b79,,G
de1a1ac5-8b2,SCH6,9803ea46,45006,057e8b79,138.0,M
de1a1ac5-8b2,SCH6,8f85c9a6,45002,057e8b79,127.0,R
de1a1ac5-8b2,SCH6,946a86bd,45007,057e8b79,134.0,S
de1a1ac5-8b2,SCH6,d93bcb02,45005,057e8b79,133.0,U
de1a1ac5-8b2,SCH6,6cb31b44,45008,057e8b79,131.0,X
de1a3d59-6c5,SCH5,d3bd82b9,45009,3f7d0de0,131.0,E
de1dab29-76d,SCH2,3393dbf9,45014,5e4c6c99,137.0,C
de1dab29-76d,SCH2,c3262272,45011,5e4c6c99,121.0,E
de1dab29-76d,SCH2,3e7ec901,45015,5e4c6c99,123.0,N
de1dab29-76d,SCH2,fd7f3d20,45010,5e4c6c99,138.0,S
de1dab29-76d,SCH2,eac07c53,45013,5e4c6c99,131.0,Y
de239876-8e5,SCH7,6eed7f45,45016,d5305f76,140.0,M
de2b1781-3e9,SCH6,f5f9a323,45019,08a31916,129.0,C
de2b1781-3e9,SCH6,812a7d2a,45018,08a31916,121.0,E
de2b1781-3e9,SCH6,35859064,45022,08a31916,119.0,R
de2b1781-3e9,SCH6,73146303,45017,08a31916,122.0,T
de2b1781-3e9,SCH6,70fcfd31,45020,08a31916,130.0,U
de2ca17b-57a,SCH4,3de57579,45024,5ffe4224,121.0,H
de2ca17b-57a,SCH4,9471d4a7,45029,5ffe4224,131.0,I
de2ca17b-57a,SCH4,9cbf341f,45025,5ffe4224,123.0,M
de2ca17b-57a,SCH4,9684aea6,45026,5ffe4224,120.0,R
de2ca17b-57a,SCH4,52fca2e0,45028,5ffe4224,126.0,S
de2ca17b-57a,SCH4,14de9a7f,45031,5ffe4224,134.0,Z
de2d6b78-d16,SCH4,d11dce47,45038,4d596fab,135.0,E
de2d6b78-d16,SCH4,c7c80833,45034,4d596fab,136.0,H
de2d6b78-d16,SCH4,c9d01a8b,45035,4d596fab,128.0,N
de2d6b78-d16,SCH4,a77d9a8c,45037,4d596fab,136.0,R
de2d6b78-d16,SCH4,bffef24a,45033,4d596fab,126.0,U
de34e791-861,SCH6,8d085236,45041,3c5ee931,133.0,H
de34e791-861,SCH6,68545918,45042,3c5ee931,125.0,M
de34e791-861,SCH6,2932b59d,45040,3c5ee931,128.0,Y
de3a57e9-1e3,SCH1,3d36692e,45043,e7e4a363,130.0,E
de42062f-3d5,SCH2,acf4cd97,45051,0496bad9,130.0,#
de42062f-3d5,SCH2,aa2a60d8,45052,0496bad9,129.0,C
de42062f-3d5,SCH2,122917af,45047,0496bad9,123.0,E
de42062f-3d5,SCH2,287f042b,45045,0496bad9,132.0,H
de42062f-3d5,SCH2,9b185af1,45053,0496bad9,,I
de42062f-3d5,SCH2,8a845491,45049,0496bad9,124.0,R
de42062f-3d5,SCH2,eaf65301,45048,0496bad9,130.0,T
de42062f-3d5,SCH2,bee65023,45046,0496bad9,131.0,X
de4cfba0-bbf,SCH2,aba19908,45056,5d5b21b4,130.0,C
de4cfba0-bbf,SCH2,a14075ed,45061,5d5b21b4,136.0,G
de4cfba0-bbf,SCH2,1dd8e1e3,45060,5d5b21b4,129.0,H
de4cfba0-bbf,SCH2,0076a52c,45057,5d5b21b4,132.0,I
de4cfba0-bbf,SCH2,f7bffabe,45054,5d5b21b4,123.0,M
de4cfba0-bbf,SCH2,8161ca91,45055,5d5b21b4,124.0,N
de4cfba0-bbf,SCH2,ba197361,45058,5d5b21b4,132.0,T
de4f46fc-216,SCH2,020d4cfd,45070,a8ff2407,126.0,#
