pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
e7f25645-f6b,SCH4,f522a54a,24622,d437f9f9,2025-May-31 00:00:00,,ENG
e7f25645-f6b,SCH4,4da13ba7,24623,d437f9f9,2025-May-23 00:00:00,2025-Apr-24 00:00:00,ENG
e7f25645-f6b,SCH4,8d0c7a47,24624,d437f9f9,2025-Jul-04 00:00:00,2025-Jun-16 00:00:00,ENG
e7f25645-f6b,SCH4,0d65509f,24625,d437f9f9,2025-Jun-18 00:00:00,2025-May-25 00:00:00,ENG
e7f25645-f6b,SCH4,fab7cc9d,24626,d437f9f9,2025-May-15 00:00:00,2025-Jun-10 00:00:00,SCT
e7f25645-f6b,SCH4,18d6028e,24627,d437f9f9,2025-May-11 00:00:00,2025-Jun-29 00:00:00,ENG
e7f25645-f6b,SCH4,07989a3a,24628,d437f9f9,2025-Apr-25 00:00:00,2025-Apr-20 00:00:00,ENG
e7fe02d6-ad2,SCH5,2a49206f,24629,37b832a4,2025-Jul-09 00:00:00,2025-Jun-23 00:00:00,WLS
e7fe02d6-ad2,SCH5,44a3a196,24630,37b832a4,2025-Jun-19 00:00:00,2025-May-04 00:00:00,ENG
e7fe02d6-ad2,SCH5,890180e2,24631,37b832a4,2025-Jul-10 00:00:00,2025-May-31 00:00:00,ENG
e80d8b36-b7b,SCH6,c30cc6c3,24632,78a6641e,2025-Jun-13 00:00:00,2025-Apr-28 00:00:00,NIR
e80d8b36-b7b,SCH6,cff48231,24633,78a6641e,2025-May-16 00:00:00,2025-Jun-02 00:00:00,SCT
e80d8b36-b7b,SCH6,198ded4d,24634,78a6641e,2025-Jun-22 00:00:00,2025-May-05 00:00:00,ENG
e80d8b36-b7b,SCH6,55ddf41e,24635,78a6641e,2025-Apr-29 00:00:00,2025-Apr-20 00:00:00,NIR
e80d8b36-b7b,SCH6,d34dcd40,24636,78a6641e,2025-Jul-03 00:00:00,,ENG
e80d8b36-b7b,SCH6,02a4aeb7,24637,78a6641e,2025-Jul-06 00:00:00,,ENG
e80d8b36-b7b,SCH6,266416fc,24638,78a6641e,2025-Jun-17 00:00:00,2025-Jun-30 00:00:00,ENG
e80d8b36-b7b,SCH6,bebf8b5d,24639,78a6641e,2025-Jun-26 00:00:00,,ENG
e818699e-810,SCH4,ca2d6077,24640,698a1b8e,2025-Jun-19 00:00:00,,NIR
e818699e-810,SCH4,3ec48219,24641,698a1b8e,2025-Jun-15 00:00:00,,
e818699e-810,SCH4,6762a013,24642,698a1b8e,2025-May-14 00:00:00,,ENG
e82bb606-907,SCH3,1b2000e0,24643,157078a0,2025-May-17 00:00:00,2025-May-14 00:00:00,NIR
e82bb606-907,SCH3,acb99e82,24644,157078a0,2025-Jun-28 00:00:00,,NIR
e82bb606-907,SCH3,67b509f2,24645,157078a0,2025-Apr-25 00:00:00,,
e82bb606-907,SCH3,68783311,24646,157078a0,2025-May-26 00:00:00,,SCT
e82bb606-907,SCH3,570467fa,24647,157078a0,2025-Jun-14 00:00:00,,
e82bb606-907,SCH3,723e54b6,24648,157078a0,2025-Jun-20 00:00:00,2025-Apr-20 00:00:00,SCT
e82bb606-907,SCH3,e6356881,24649,157078a0,2025-May-24 00:00:00,2025-Jun-22 00:00:00,ENG
e830b889-0ca,SCH6,be62bbf4,24650,c87b2921,2025-Jun-08 00:00:00,,SCT
e830b889-0ca,SCH6,13433658,24651,c87b2921,2025-Jun-25 00:00:00,2025-Jul-02 00:00:00,ENG
e830b889-0ca,SCH6,c5b961a0,24652,c87b2921,2025-May-17 00:00:00,2025-Jun-14 00:00:00,SCT
e830b889-0ca,SCH6,5dcb7c06,24653,c87b2921,2025-Jun-19 00:00:00,2025-Jun-07 00:00:00,ENG
e840d0ee-45c,SCH7,71b14be5,24654,2c49cb09,2025-Apr-30 00:00:00,2025-Jul-01 00:00:00,NIR
e840d0ee-45c,SCH7,df920707,24655,2c49cb09,2025-Jun-29 00:00:00,2025-May-22 00:00:00,ENG
e840d0ee-45c,SCH7,8f1afe94,24656,2c49cb09,2025-Jun-29 00:00:00,,ENG
e840d0ee-45c,SCH7,b880d74e,24657,2c49cb09,2025-Jun-26 00:00:00,,
e840d0ee-45c,SCH7,6a7dd928,24658,2c49cb09,2025-May-19 00:00:00,,ENG
e840d0ee-45c,SCH7,ad4f47f1,24659,2c49cb09,2025-Jul-10 00:00:00,,SCT
e840d0ee-45c,SCH7,21190e8a,24660,2c49cb09,2025-May-14 00:00:00,,ENG
e840d0ee-45c,SCH7,3cb57daf,24661,2c49cb09,2025-Apr-20 00:00:00,2025-Jun-19 00:00:00,ENG
e840d0ee-45c,SCH7,aad5b577,24662,2c49cb09,2025-May-14 00:00:00,,ENG
e840d0ee-45c,SCH7,1b77bc2b,24663,2c49cb09,2025-Jun-23 00:00:00,2025-Jun-10 00:00:00,ENG
e85fda9e-ea6,SCH1,695d6db5,24664,d1cec89e,2025-Apr-27 00:00:00,,ENG
e85fda9e-ea6,SCH1,1e44e42d,24665,d1cec89e,2025-Jun-25 00:00:00,,ENG
e85fda9e-ea6,SCH1,33308e79,24666,d1cec89e,2025-May-26 00:00:00,2025-May-23 00:00:00,ENG
e862c80c-0f1,SCH7,437b1384,24667,563fb11a,2025-May-21 00:00:00,,ENG
e862c80c-0f1,SCH7,4f7df9e6,24668,563fb11a,2025-Jul-11 00:00:00,2025-Apr-26 00:00:00,SCT
e862c80c-0f1,SCH7,b29789a7,24669,563fb11a,2025-Jun-17 00:00:00,,
e862c80c-0f1,SCH7,c9af2e21,24670,563fb11a,2025-Apr-27 00:00:00,,ENG
e862c80c-0f1,SCH7,9bf17d3a,24671,563fb11a,2025-Jun-25 00:00:00,,ENG
e862c80c-0f1,SCH7,8aa32291,24672,563fb11a,2025-Jul-14 00:00:00,,SCT
e862c80c-0f1,SCH7,b136933d,24673,563fb11a,2025-May-11 00:00:00,2025-Jun-01 00:00:00,ENG
e86d0a6c-b7a,SCH1,13239cff,24674,351fe8ac,2025-Jun-05 00:00:00,,SCT
e86d0a6c-b7a,SCH1,cdb390fd,24675,351fe8ac,2025-May-16 00:00:00,2025-Jun-03 00:00:00,ENG
e86d0a6c-b7a,SCH1,219f124f,24676,351fe8ac,2025-Jul-01 00:00:00,,ENG
e86d0a6c-b7a,SCH1,a75c75ed,24677,351fe8ac,2025-May-22 00:00:00,,ENG
e86d0a6c-b7a,SCH1,1d9cbd6b,24678,351fe8ac,2025-May-02 00:00:00,,ENG
e86d0a6c-b7a,SCH1,073d42b4,24679,351fe8ac,2025-May-13 00:00:00,2025-Jul-08 00:00:00,SCT
e86d0a6c-b7a,SCH1,08c45f2e,24680,351fe8ac,2025-Jun-16 00:00:00,2025-Jun-21 00:00:00,ENG
e86d0a6c-b7a,SCH1,ca0b5d22,24681,351fe8ac,2025-Jun-21 00:00:00,2025-May-23 00:00:00,ENG
e86d0a6c-b7a,SCH1,b4cf7bef,24682,351fe8ac,2025-Jul-14 00:00:00,,SCT
e86d0a6c-b7a,SCH1,2708b376,24683,351fe8ac,2025-May-14 00:00:00,2025-Jul-03 00:00:00,ENG
e896ae03-dcd,SCH8,be2b62ca,24684,d42a9cd1,2025-May-04 00:00:00,,SCT
e896ae03-dcd,SCH8,49bc6075,24685,d42a9cd1,2025-May-10 00:00:00,,
e896ae03-dcd,SCH8,4b40c7c8,24686,d42a9cd1,2025-May-07 00:00:00,2025-May-07 00:00:00,NIR
e8ae28b4-50b,SCH8,ee0164c6,24687,0cb5abaa,2025-Jun-29 00:00:00,,WLS
e8ae28b4-50b,SCH8,556e111e,24688,0cb5abaa,2025-May-10 00:00:00,2025-Jun-23 00:00:00,ENG
e8ae28b4-50b,SCH8,8497c954,24689,0cb5abaa,2025-Jun-23 00:00:00,2025-May-11 00:00:00,ENG
e8ae28b4-50b,SCH8,14b3af0f,24690,0cb5abaa,2025-Jun-19 00:00:00,2025-Jul-03 00:00:00,SCT
e8ae28b4-50b,SCH8,1d3606bb,24691,0cb5abaa,2025-Jun-03 00:00:00,,ENG
e8ae28b4-50b,SCH8,5c999ae1,24692,0cb5abaa,2025-May-30 00:00:00,2025-May-05 00:00:00,ENG
e8ae28b4-50b,SCH8,21d8b7ec,24693,0cb5abaa,2025-May-06 00:00:00,2025-Jul-08 00:00:00,ENG
e8b5905e-6ca,SCH1,df67b592,24694,8b3c596a,2025-Apr-23 00:00:00,2025-May-21 00:00:00,
e8b5905e-6ca,SCH1,6580733e,24695,8b3c596a,2025-Jul-05 00:00:00,2025-Jun-14 00:00:00,SCT
e8b5905e-6ca,SCH1,d28d0ba2,24696,8b3c596a,2025-May-22 00:00:00,2025-Jun-22 00:00:00,ENG
e8b5905e-6ca,SCH1,7cea98ce,24697,8b3c596a,2025-Jun-23 00:00:00,,ENG
e8b5905e-6ca,SCH1,86ef5f0c,24698,8b3c596a,2025-Jun-12 00:00:00,,SCT
e8b5905e-6ca,SCH1,d88283da,24699,8b3c596a,2025-Jul-09 00:00:00,2025-Jul-08 00:00:00,ENG
e8b5905e-6ca,SCH1,04ac7eb1,24700,8b3c596a,2025-Jun-21 00:00:00,2025-Apr-27 00:00:00,ENG
e8b94326-819,SCH8,a5230fd5,24701,e531541f,2025-Jul-13 00:00:00,,SCT
e8b94326-819,SCH8,582504b8,24702,e531541f,2025-May-17 00:00:00,,ENG
e8b94326-819,SCH8,3e50ec9c,24703,e531541f,2025-Apr-26 00:00:00,,SCT
e8b94326-819,SCH8,e8606936,24704,e531541f,2025-May-04 00:00:00,2025-May-26 00:00:00,ENG
e8b94326-819,SCH8,17e6dc8e,24705,e531541f,2025-May-21 00:00:00,,SCT
e8c2a1de-db9,SCH6,5abf9f7c,24706,9c7a3a06,2025-Jul-03 00:00:00,,ENG
e8d8f103-659,SCH7,8e04cdb6,24707,dc9cb4ed,2025-Jun-08 00:00:00,,ENG
e8d8f103-659,SCH7,2e66ff6c,24708,dc9cb4ed,2025-May-21 00:00:00,2025-Jun-17 00:00:00,ENG
e8d8f103-659,SCH7,bebde7fb,24709,dc9cb4ed,2025-Jun-16 00:00:00,,ENG
e8d8f103-659,SCH7,fe4eab20,24710,dc9cb4ed,2025-Jun-13 00:00:00,,SCT
e8d8f103-659,SCH7,0a09faed,24711,dc9cb4ed,2025-May-29 00:00:00,2025-Apr-29 00:00:00,ENG
e8d8f103-659,SCH7,87e255c1,24712,dc9cb4ed,2025-Jun-28 00:00:00,2025-Jul-01 00:00:00,NIR
e8d8f103-659,SCH7,79dd0990,24713,dc9cb4ed,2025-Apr-24 00:00:00,2025-Jul-04 00:00:00,ENG
e8d9b164-316,SCH2,dadadd55,24714,e8d167b2,2025-Jun-16 00:00:00,,SCT
e8d9b164-316,SCH2,dd67423a,24715,e8d167b2,2025-Jun-23 00:00:00,2025-May-03 00:00:00,WLS
e8d9b164-316,SCH2,ee411d70,24716,e8d167b2,2025-May-30 00:00:00,,ENG
e92af8d6-538,SCH7,c2697f1f,24717,c6eb739c,2025-Jun-29 00:00:00,2025-Jun-22 00:00:00,
e92af8d6-538,SCH7,8e37b85e,24718,c6eb739c,2025-Apr-20 00:00:00,2025-Jun-15 00:00:00,ENG
e92af8d6-538,SCH7,7a1e2a0e,24719,c6eb739c,2025-May-10 00:00:00,,ENG
e92af8d6-538,SCH7,0ab9d171,24720,c6eb739c,2025-May-16 00:00:00,2025-May-08 00:00:00,ENG
e92af8d6-538,SCH7,3fca10c2,24721,c6eb739c,2025-May-28 00:00:00,2025-May-12 00:00:00,ENG
e92af8d6-538,SCH7,88e664b8,24722,c6eb739c,2025-Jun-14 00:00:00,2025-Apr-20 00:00:00,WLS
e92af8d6-538,SCH7,a9cae670,24723,c6eb739c,2025-May-04 00:00:00,2025-Jul-04 00:00:00,ENG
e92af8d6-538,SCH7,e2d77c74,24724,c6eb739c,2025-Jun-06 00:00:00,2025-Jul-09 00:00:00,
e92af8d6-538,SCH7,d914dfba,24725,c6eb739c,2025-May-25 00:00:00,2025-May-22 00:00:00,
e92af8d6-538,SCH7,6e3450a0,24726,c6eb739c,2025-Jun-25 00:00:00,,ENG
e92cde0a-bc2,SCH7,54c8f02d,24727,8b66cf48,2025-May-07 00:00:00,,ENG
e92cde0a-bc2,SCH7,ce7ed913,24728,8b66cf48,2025-Jul-10 00:00:00,2025-May-30 00:00:00,ENG
e92cde0a-bc2,SCH7,d16a0f27,24729,8b66cf48,2025-Jul-07 00:00:00,,ENG
e92cde0a-bc2,SCH7,0ca26b99,24730,8b66cf48,2025-May-09 00:00:00,2025-May-03 00:00:00,SCT
e92e2dd1-21b,SCH6,dcbc0d31,24731,44ac7e30,2025-Jun-10 00:00:00,2025-May-24 00:00:00,ENG
e93ca51b-a59,SCH6,696daa59,24732,9425c44c,2025-May-06 00:00:00,,ENG
e93ca51b-a59,SCH6,4c4d68ec,24733,9425c44c,2025-Jul-01 00:00:00,,ENG
e93df5d5-397,SCH1,c4ee95bb,24734,a629dd2d,2025-Jun-18 00:00:00,,ENG
e93df5d5-397,SCH1,c7ffd208,24735,a629dd2d,2025-Jun-21 00:00:00,2025-Jun-15 00:00:00,ENG
e93df5d5-397,SCH1,3f51faa6,24736,a629dd2d,2025-Jul-04 00:00:00,2025-Jun-24 00:00:00,ENG
e943e46f-193,SCH4,4f48525e,24737,4fec2fa1,2025-May-15 00:00:00,2025-Jul-02 00:00:00,ENG
e943e46f-193,SCH4,aff44607,24738,4fec2fa1,2025-Jun-11 00:00:00,2025-Jun-27 00:00:00,
e943e46f-193,SCH4,0fbfa0cb,24739,4fec2fa1,2025-Jun-21 00:00:00,2025-May-20 00:00:00,SCT
e943e46f-193,SCH4,96dc1e63,24740,4fec2fa1,2025-May-01 00:00:00,,SCT
e943e46f-193,SCH4,83d94157,24741,4fec2fa1,2025-Jun-25 00:00:00,2025-May-07 00:00:00,ENG
e95404d5-f61,SCH7,1a1cf565,24742,2154bb5f,2025-Apr-24 00:00:00,2025-Apr-28 00:00:00,SCT
e95404d5-f61,SCH7,86cafa39,24743,2154bb5f,2025-Apr-22 00:00:00,,ENG
e95404d5-f61,SCH7,a76333e3,24744,2154bb5f,2025-May-05 00:00:00,,ENG
e95404d5-f61,SCH7,8d6e618f,24745,2154bb5f,2025-May-24 00:00:00,2025-May-01 00:00:00,ENG
e95404d5-f61,SCH7,22a512a4,24746,2154bb5f,2025-Jul-03 00:00:00,2025-May-18 00:00:00,ENG
e95404d5-f61,SCH7,d077aa2a,24747,2154bb5f,2025-Apr-26 00:00:00,,WLS
e95404d5-f61,SCH7,94332e3b,24748,2154bb5f,2025-Apr-25 00:00:00,,ENG
e95404d5-f61,SCH7,4a462698,24749,2154bb5f,2025-May-29 00:00:00,2025-Jun-21 00:00:00,SCT
e959478f-581,SCH3,b09179e0,24750,3e7b71c9,2025-Apr-24 00:00:00,,NIR
e959478f-581,SCH3,58c60157,24751,3e7b71c9,2025-May-31 00:00:00,,WLS
e959478f-581,SCH3,45d3e151,24752,3e7b71c9,2025-Jun-07 00:00:00,2025-May-04 00:00:00,ENG
e959478f-581,SCH3,4b76be3d,24753,3e7b71c9,2025-Jun-06 00:00:00,,
e959478f-581,SCH3,43b6de75,24754,3e7b71c9,2025-Jun-23 00:00:00,,SCT
e959478f-581,SCH3,fbc19511,24755,3e7b71c9,2025-Jun-24 00:00:00,,ENG
e959478f-581,SCH3,4033433b,24756,3e7b71c9,2025-May-11 00:00:00,,ENG
e959478f-581,SCH3,44fa0702,24757,3e7b71c9,2025-Jul-05 00:00:00,2025-Apr-28 00:00:00,ENG
e95eca00-4b4,SCH2,f50030e4,24758,b7df5544,2025-May-06 00:00:00,,
e95eca00-4b4,SCH2,3134f006,24759,b7df5544,2025-Jun-28 00:00:00,2025-May-10 00:00:00,SCT
e95eca00-4b4,SCH2,5c262574,24760,b7df5544,2025-Jun-26 00:00:00,,ENG
e95eca00-4b4,SCH2,3e49c67f,24761,b7df5544,2025-Jul-14 00:00:00,,SCT
e95eca00-4b4,SCH2,beb7f626,24762,b7df5544,2025-Apr-30 00:00:00,,WLS
e96c324a-31f,SCH5,e549ac04,24763,fb4b40fc,2025-Jul-04 00:00:00,2025-Jun-07 00:00:00,ENG
e96c324a-31f,SCH5,576dd5e4,24764,fb4b40fc,2025-Jun-27 00:00:00,,ENG
e96c324a-31f,SCH5,7785de10,24765,fb4b40fc,2025-Jul-02 00:00:00,,NIR
e96c324a-31f,SCH5,adfcb653,24766,fb4b40fc,2025-Jun-21 00:00:00,,ENG
e96c324a-31f,SCH5,321775c0,24767,fb4b40fc,2025-Jun-02 00:00:00,2025-May-03 00:00:00,
e96c324a-31f,SCH5,72c5c121,24768,fb4b40fc,2025-Jul-10 00:00:00,,ENG
e96c324a-31f,SCH5,8a467222,24769,fb4b40fc,2025-Jun-20 00:00:00,2025-Jul-11 00:00:00,ENG
e9905e9a-c55,SCH2,d6123b9e,24770,c7540575,2025-Jul-06 00:00:00,,ENG
e9905e9a-c55,SCH2,60d3a674,24771,c7540575,2025-Jun-11 00:00:00,,ENG
e9905e9a-c55,SCH2,3b647b78,24772,c7540575,2025-Jun-13 00:00:00,2025-Jul-12 00:00:00,ENG
e9905e9a-c55,SCH2,27024d43,24773,c7540575,2025-Jun-07 00:00:00,,ENG
e9905e9a-c55,SCH2,ac1b666e,24774,c7540575,2025-May-03 00:00:00,2025-May-25 00:00:00,
e9905e9a-c55,SCH2,1836e6fc,24775,c7540575,2025-Jun-27 00:00:00,2025-Apr-26 00:00:00,SCT
e9974a87-bd6,SCH7,5ee63a1d,24776,47565cda,2025-May-02 00:00:00,2025-May-22 00:00:00,ENG
e9974a87-bd6,SCH7,759836ee,24777,47565cda,2025-May-12 00:00:00,2025-Jun-02 00:00:00,ENG
e9974a87-bd6,SCH7,d20481ab,24778,47565cda,2025-May-28 00:00:00,2025-May-14 00:00:00,ENG
e9974a87-bd6,SCH7,aee64751,24779,47565cda,2025-Jul-03 00:00:00,2025-Jul-06 00:00:00,ENG
e9974a87-bd6,SCH7,54a8d300,24780,47565cda,2025-Jun-24 00:00:00,,ENG
e9974a87-bd6,SCH7,5f146958,24781,47565cda,2025-May-25 00:00:00,2025-Jun-06 00:00:00,ENG
e9974a87-bd6,SCH7,a0dafd83,24782,47565cda,2025-Jun-30 00:00:00,,ENG
e9974a87-bd6,SCH7,225cac75,24783,47565cda,2025-Jun-05 00:00:00,,ENG
e9974a87-bd6,SCH7,93f00d53,24784,47565cda,2025-Jun-27 00:00:00,,SCT
e9974a87-bd6,SCH7,54fd4824,24785,47565cda,2025-Jun-11 00:00:00,2025-May-18 00:00:00,ENG
e99e3296-838,SCH4,39e5543f,24786,1543be3f,2025-Jun-14 00:00:00,,WLS
e99e3296-838,SCH4,421ca2c4,24787,1543be3f,2025-May-13 00:00:00,,ENG
e99f08a6-2dc,SCH1,0e51ad28,24788,3abedbe6,2025-May-31 00:00:00,2025-May-20 00:00:00,ENG
e99f08a6-2dc,SCH1,3862afa6,24789,3abedbe6,2025-Jun-22 00:00:00,2025-Jun-23 00:00:00,ENG
e99f08a6-2dc,SCH1,1891ab30,24790,3abedbe6,2025-Jun-04 00:00:00,,WLS
e99f08a6-2dc,SCH1,21b5a99f,24791,3abedbe6,2025-Apr-30 00:00:00,2025-Jun-11 00:00:00,ENG
e99f08a6-2dc,SCH1,71aa4ea6,24792,3abedbe6,2025-May-01 00:00:00,2025-Jun-10 00:00:00,SCT
e9a862b8-12e,SCH8,038e51d8,24793,cd2a991f,2025-Jun-24 00:00:00,,SCT
e9a862b8-12e,SCH8,765834a2,24794,cd2a991f,2025-Jun-30 00:00:00,2025-Apr-27 00:00:00,ENG
e9a862b8-12e,SCH8,f6eb7f90,24795,cd2a991f,2025-Jun-12 00:00:00,,SCT
e9a862b8-12e,SCH8,80a2db95,24796,cd2a991f,2025-Jul-13 00:00:00,,ENG
e9a862b8-12e,SCH8,d1be95d8,24797,cd2a991f,2025-Apr-23 00:00:00,,ENG
e9a862b8-12e,SCH8,f2301c54,24798,cd2a991f,2025-May-19 00:00:00,2025-Jul-06 00:00:00,SCT
e9a862b8-12e,SCH8,49655ab7,24799,cd2a991f,2025-Apr-25 00:00:00,,ENG
e9a862b8-12e,SCH8,fe95d60b,24800,cd2a991f,2025-Jun-12 00:00:00,,SCT
e9b95543-25c,SCH8,2b246d2e,24801,e3519324,2025-May-09 00:00:00,,SCT
e9b95543-25c,SCH8,39e08e0d,24802,e3519324,2025-Jun-07 00:00:00,2025-May-21 00:00:00,SCT
e9b95543-25c,SCH8,bb15d165,24803,e3519324,2025-Jun-29 00:00:00,2025-Jun-28 00:00:00,ENG
e9baa8f8-b05,SCH6,2f5e50d1,24804,6e456e26,2025-May-25 00:00:00,2025-May-27 00:00:00,ENG
e9baa8f8-b05,SCH6,fd117732,24805,6e456e26,2025-Jun-01 00:00:00,2025-Jun-05 00:00:00,ENG
e9baa8f8-b05,SCH6,b0f974bb,24806,6e456e26,2025-May-07 00:00:00,2025-Jun-23 00:00:00,ENG
e9bafcc9-b08,SCH6,0fb17a3a,24807,10403efa,2025-Jun-28 00:00:00,2025-May-12 00:00:00,ENG
e9bafcc9-b08,SCH6,5ab68f58,24808,10403efa,2025-Jun-21 00:00:00,2025-May-31 00:00:00,
e9bafcc9-b08,SCH6,216d830c,24809,10403efa,2025-Jun-08 00:00:00,,ENG
e9bafcc9-b08,SCH6,f572e6d9,24810,10403efa,2025-May-14 00:00:00,2025-May-15 00:00:00,ENG
e9bafcc9-b08,SCH6,afa77e78,24811,10403efa,2025-Jul-10 00:00:00,2025-Jul-01 00:00:00,ENG
e9bafcc9-b08,SCH6,88ad5e8d,24812,10403efa,2025-May-31 00:00:00,2025-Jun-30 00:00:00,ENG
e9bafcc9-b08,SCH6,760a85ce,24813,10403efa,2025-Jun-16 00:00:00,2025-Jul-11 00:00:00,ENG
e9bafcc9-b08,SCH6,0f10bf47,24814,10403efa,2025-Jun-30 00:00:00,2025-Jun-24 00:00:00,
e9bed3aa-f8b,SCH8,b56e3588,24815,be8d5f7f,2025-May-17 00:00:00,,SCT
e9bed3aa-f8b,SCH8,f601655f,24816,be8d5f7f,2025-Jun-19 00:00:00,,ENG
e9bed3aa-f8b,SCH8,fd36f6e7,24817,be8d5f7f,2025-Jun-30 00:00:00,,SCT
e9bed3aa-f8b,SCH8,ef55d776,24818,be8d5f7f,2025-Jun-15 00:00:00,,
e9bed3aa-f8b,SCH8,1e12c62f,24819,be8d5f7f,2025-May-18 00:00:00,2025-Jul-01 00:00:00,ENG
e9bed3aa-f8b,SCH8,d3711e23,24820,be8d5f7f,2025-Jun-06 00:00:00,2025-Jun-02 00:00:00,SCT
e9bed3aa-f8b,SCH8,82ecf13d,24821,be8d5f7f,2025-May-19 00:00:00,2025-May-28 00:00:00,ENG
e9cd2113-0b2,SCH5,6b4dc2b6,24822,7baaafe3,2025-May-28 00:00:00,,NIR
e9cd2113-0b2,SCH5,e2808d2b,24823,7baaafe3,2025-Jul-06 00:00:00,2025-Jul-13 00:00:00,ENG
e9cd2113-0b2,SCH5,d88c47a8,24824,7baaafe3,2025-Jul-05 00:00:00,2025-Jun-03 00:00:00,ENG
e9cd2113-0b2,SCH5,5c1aed1b,24825,7baaafe3,2025-May-29 00:00:00,,ENG
e9cd2113-0b2,SCH5,0ba97fdb,24826,7baaafe3,2025-Jun-03 00:00:00,,
e9cd2113-0b2,SCH5,0b5abb74,24827,7baaafe3,2025-May-01 00:00:00,,SCT
e9cd2113-0b2,SCH5,1fcec9a7,24828,7baaafe3,2025-Jun-19 00:00:00,,ENG
e9cd2113-0b2,SCH5,c73db87a,24829,7baaafe3,2025-May-23 00:00:00,2025-Jul-03 00:00:00,SCT
e9d3d964-959,SCH1,c0beacb7,24830,ea14e1f8,2025-Jul-13 00:00:00,2025-Jun-28 00:00:00,SCT
e9d3d964-959,SCH1,1c97ce74,24831,ea14e1f8,2025-Apr-23 00:00:00,2025-Jul-07 00:00:00,ENG
e9d3d964-959,SCH1,15b1a1d8,24832,ea14e1f8,2025-Jun-17 00:00:00,,ENG
e9d3d964-959,SCH1,8290a98a,24833,ea14e1f8,2025-May-07 00:00:00,,ENG
e9d3d964-959,SCH1,ae29af15,24834,ea14e1f8,2025-Apr-26 00:00:00,,SCT
e9d3d964-959,SCH1,065df123,24835,ea14e1f8,2025-Jun-25 00:00:00,,ENG
e9ede738-f8a,SCH5,611e9a16,24836,4213b443,2025-Jun-19 00:00:00,2025-May-19 00:00:00,NIR
e9ede738-f8a,SCH5,e8e93d52,24837,4213b443,2025-May-05 00:00:00,2025-Jul-06 00:00:00,
e9ede738-f8a,SCH5,9e8d1cf1,24838,4213b443,2025-Jul-12 00:00:00,2025-Jun-01 00:00:00,
e9ede738-f8a,SCH5,79a959b9,24839,4213b443,2025-Jul-03 00:00:00,2025-May-14 00:00:00,ENG
e9ede738-f8a,SCH5,854168b9,24840,4213b443,2025-Jun-13 00:00:00,2025-Jul-07 00:00:00,SCT
e9ede738-f8a,SCH5,76c45ba7,24841,4213b443,2025-Apr-28 00:00:00,,ENG
e9ede738-f8a,SCH5,282a0950,24842,4213b443,2025-Jun-27 00:00:00,,
e9f06a98-fb1,SCH2,9b1061a2,24843,fc84d561,2025-Apr-29 00:00:00,,ENG
e9f06a98-fb1,SCH2,cb438711,24844,fc84d561,2025-Jun-13 00:00:00,2025-Jun-10 00:00:00,
e9f90ef0-a87,SCH8,9de93255,24845,efc1d85a,2025-Jun-09 00:00:00,,ENG
e9f90ef0-a87,SCH8,4cea828a,24846,efc1d85a,2025-May-16 00:00:00,,ENG
e9f90ef0-a87,SCH8,60836335,24847,efc1d85a,2025-May-05 00:00:00,2025-Jun-07 00:00:00,ENG
e9f90ef0-a87,SCH8,9d6ad965,24848,efc1d85a,2025-Jul-11 00:00:00,,ENG
e9f90ef0-a87,SCH8,9cee11f5,24849,efc1d85a,2025-May-29 00:00:00,2025-May-01 00:00:00,ENG
e9f90ef0-a87,SCH8,ce68782f,24850,efc1d85a,2025-Jun-18 00:00:00,,WLS
ea0210f3-214,SCH8,b4442fe3,24851,fcf14066,2025-Jul-05 00:00:00,,
ea0210f3-214,SCH8,454d6a4a,24852,fcf14066,2025-May-23 00:00:00,,ENG
ea0210f3-214,SCH8,38eeecae,24853,fcf14066,2025-Apr-22 00:00:00,2025-Jun-05 00:00:00,ENG
ea0210f3-214,SCH8,b9f8af98,24854,fcf14066,2025-May-03 00:00:00,,ENG
ea131317-bf6,SCH8,9215d4e5,24855,fe1756a9,2025-May-07 00:00:00,2025-Apr-23 00:00:00,SCT
ea131317-bf6,SCH8,06154a14,24856,fe1756a9,2025-Apr-28 00:00:00,,SCT
ea131317-bf6,SCH8,7ebd8e5e,24857,fe1756a9,2025-May-02 00:00:00,,ENG
ea131317-bf6,SCH8,0b334d01,24858,fe1756a9,2025-Jun-30 00:00:00,,NIR
ea131317-bf6,SCH8,7659d3c1,24859,fe1756a9,2025-Apr-30 00:00:00,2025-Jun-16 00:00:00,ENG
ea131317-bf6,SCH8,342e0db6,24860,fe1756a9,2025-Apr-27 00:00:00,,ENG
ea1b1ba3-8c0,SCH7,823f4938,24861,4a571af0,2025-May-05 00:00:00,,ENG
ea1b1ba3-8c0,SCH7,b8f24d95,24862,4a571af0,2025-Jun-03 00:00:00,,ENG
ea1b1ba3-8c0,SCH7,9be6dce1,24863,4a571af0,2025-May-17 00:00:00,2025-May-15 00:00:00,SCT
ea1b1ba3-8c0,SCH7,d99bfb76,24864,4a571af0,2025-May-19 00:00:00,,ENG
ea1b1ba3-8c0,SCH7,e83a5a1f,24865,4a571af0,2025-Jul-03 00:00:00,2025-May-24 00:00:00,ENG
