pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
f17cb4f4-7b8,SCH6,3a8bdd96,24366,65c42412,2025-Jan-10 00:00:00,2025-Feb-07 00:00:00,ENG
f17cb4f4-7b8,SCH6,2c609659,24367,65c42412,2025-Mar-01 00:00:00,2025-Feb-02 00:00:00,ENG
f1963879-559,SCH3,8044eba0,24368,90701ae6,2025-Mar-27 00:00:00,,
f1963879-559,SCH3,9848bdcf,24369,90701ae6,2025-Mar-04 00:00:00,,ENG
f1963879-559,SCH3,e0e56b04,24370,90701ae6,2025-Feb-18 00:00:00,2025-Feb-25 00:00:00,NIR
f1963879-559,SCH3,1ce3c7f9,24371,90701ae6,2025-Feb-15 00:00:00,,WLS
f1963879-559,SCH3,abb930fe,24372,90701ae6,2025-Mar-14 00:00:00,,ENG
f1963879-559,SCH3,497ef64f,24373,90701ae6,2025-Feb-09 00:00:00,2025-Mar-13 00:00:00,SCT
f1963879-559,SCH3,afd08d73,24374,90701ae6,2025-Jan-19 00:00:00,,SCT
f1addac2-721,SCH3,791e87fc,24375,d12b11f1,2025-Mar-22 00:00:00,2025-Apr-07 00:00:00,SCT
f1addac2-721,SCH3,00294ef4,24376,d12b11f1,2025-Apr-01 00:00:00,,SCT
f1addac2-721,SCH3,f726749f,24377,d12b11f1,2025-Mar-26 00:00:00,,ENG
f1addac2-721,SCH3,9f02eabb,24378,d12b11f1,2025-Jan-20 00:00:00,,ENG
f1addac2-721,SCH3,6a8de278,24379,d12b11f1,2025-Mar-07 00:00:00,2025-Feb-20 00:00:00,ENG
f1addac2-721,SCH3,61b04553,24380,d12b11f1,2025-Apr-05 00:00:00,2025-Mar-18 00:00:00,ENG
f1addac2-721,SCH3,57b703de,24381,d12b11f1,2025-Apr-01 00:00:00,,ENG
f1addac2-721,SCH3,ae063b8f,24382,d12b11f1,2025-Apr-01 00:00:00,2025-Feb-10 00:00:00,ENG
f1afab65-804,SCH6,e6d33344,24383,6adda286,2025-Mar-05 00:00:00,2025-Mar-19 00:00:00,SCT
f1afab65-804,SCH6,99c0cee3,24384,6adda286,2025-Mar-24 00:00:00,2025-Feb-17 00:00:00,ENG
f1afab65-804,SCH6,755e394e,24385,6adda286,2025-Apr-06 00:00:00,2025-Feb-08 00:00:00,ENG
f1afab65-804,SCH6,c3b8d18c,24386,6adda286,2025-Feb-04 00:00:00,2025-Jan-27 00:00:00,ENG
f1afab65-804,SCH6,aa5488ba,24387,6adda286,2025-Apr-06 00:00:00,2025-Mar-24 00:00:00,ENG
f1b65876-6a7,SCH1,fe122001,24388,19101a2c,2025-Feb-10 00:00:00,,ENG
f1b65876-6a7,SCH1,d5d792c1,24389,19101a2c,2025-Jan-11 00:00:00,2025-Feb-06 00:00:00,SCT
f1b65876-6a7,SCH1,d63c9a5d,24390,19101a2c,2025-Mar-23 00:00:00,,NIR
f1b65876-6a7,SCH1,d829759c,24391,19101a2c,2025-Mar-05 00:00:00,,ENG
f1b65876-6a7,SCH1,71e5e35b,24392,19101a2c,2025-Jan-09 00:00:00,2025-Jan-20 00:00:00,WLS
f1b65876-6a7,SCH1,4a493896,24393,19101a2c,2025-Jan-22 00:00:00,,SCT
f1bf09a3-6c9,SCH3,d094eaba,24394,5502bb94,2025-Feb-28 00:00:00,,ENG
f1bf09a3-6c9,SCH3,30a7463e,24395,5502bb94,2025-Apr-07 00:00:00,2025-Jan-19 00:00:00,NIR
f1d1cbe3-757,SCH3,cd2fc09e,24396,0f1f0295,2025-Mar-23 00:00:00,2025-Jan-30 00:00:00,WLS
f1d1cbe3-757,SCH3,199dd044,24397,0f1f0295,2025-Jan-28 00:00:00,,ENG
f1d1cbe3-757,SCH3,ea896f3e,24398,0f1f0295,2025-Jan-30 00:00:00,,SCT
f1d1cbe3-757,SCH3,ce138df5,24399,0f1f0295,2025-Jan-22 00:00:00,2025-Feb-12 00:00:00,SCT
f1d1cbe3-757,SCH3,155db55e,24400,0f1f0295,2025-Jan-21 00:00:00,2025-Apr-02 00:00:00,SCT
f1d1cbe3-757,SCH3,1dc60488,24401,0f1f0295,2025-Mar-14 00:00:00,2025-Jan-09 00:00:00,SCT
f1d1cbe3-757,SCH3,5e844009,24402,0f1f0295,2025-Mar-25 00:00:00,2025-Apr-01 00:00:00,ENG
f1e156f6-466,SCH2,d24209a0,24403,1a8ca376,2025-Jan-28 00:00:00,2025-Mar-17 00:00:00,SCT
f1e156f6-466,SCH2,db6a7083,24404,1a8ca376,2025-Jan-30 00:00:00,2025-Feb-04 00:00:00,ENG
f1e156f6-466,SCH2,cb8583a2,24405,1a8ca376,2025-Jan-31 00:00:00,,ENG
f1e156f6-466,SCH2,09889f22,24406,1a8ca376,2025-Feb-05 00:00:00,,ENG
f1e156f6-466,SCH2,75d9b455,24407,1a8ca376,2025-Jan-17 00:00:00,2025-Feb-13 00:00:00,ENG
f1ef5421-b7b,SCH3,ceb6821d,24408,5c9a7389,2025-Mar-28 00:00:00,2025-Apr-06 00:00:00,SCT
f1ef5421-b7b,SCH3,43b8c346,24409,5c9a7389,2025-Mar-18 00:00:00,2025-Mar-27 00:00:00,ENG
f1ef5421-b7b,SCH3,d763779b,24410,5c9a7389,2025-Jan-21 00:00:00,2025-Jan-14 00:00:00,ENG
f1ef5421-b7b,SCH3,065e1cb2,24411,5c9a7389,2025-Jan-11 00:00:00,,ENG
f1ef5421-b7b,SCH3,de8c82e3,24412,5c9a7389,2025-Mar-29 00:00:00,2025-Jan-19 00:00:00,ENG
f1ef5421-b7b,SCH3,50f5a481,24413,5c9a7389,2025-Feb-04 00:00:00,,ENG
f1ef5421-b7b,SCH3,59d5d473,24414,5c9a7389,2025-Mar-06 00:00:00,,ENG
f1ef5421-b7b,SCH3,025e5113,24415,5c9a7389,2025-Jan-22 00:00:00,,ENG
f1ef5421-b7b,SCH3,548d8fe7,24416,5c9a7389,2025-Apr-01 00:00:00,2025-Jan-16 00:00:00,ENG
f1ef5421-b7b,SCH3,8ab862b7,24417,5c9a7389,2025-Mar-12 00:00:00,,ENG
f1f381c4-f97,SCH6,b64d9e61,24418,a9375243,2025-Feb-04 00:00:00,,
f1f381c4-f97,SCH6,35039240,24419,a9375243,2025-Mar-06 00:00:00,,ENG
f1fc317c-b47,SCH1,65d7f984,24420,cef1398b,2025-Jan-29 00:00:00,,ENG
f1fc317c-b47,SCH1,c6aa6275,24421,cef1398b,2025-Jan-06 00:00:00,,ENG
f234ba74-42f,SCH8,c9cf45b7,24422,74133a9d,2025-Feb-19 00:00:00,,ENG
f234ba74-42f,SCH8,5240d6b8,24423,74133a9d,2025-Feb-28 00:00:00,2025-Jan-17 00:00:00,WLS
f234ba74-42f,SCH8,5e0c5ec3,24424,74133a9d,2025-Feb-09 00:00:00,2025-Mar-29 00:00:00,ENG
f234ba74-42f,SCH8,34f872d3,24425,74133a9d,2025-Mar-19 00:00:00,2025-Mar-09 00:00:00,WLS
f2353dc8-c32,SCH1,640229b3,24426,45fd9cff,2025-Mar-30 00:00:00,2025-Feb-15 00:00:00,ENG
f2353dc8-c32,SCH1,08ba0a2b,24427,45fd9cff,2025-Apr-08 00:00:00,2025-Mar-03 00:00:00,WLS
f2353dc8-c32,SCH1,cd964817,24428,45fd9cff,2025-Jan-20 00:00:00,2025-Jan-08 00:00:00,ENG
f2353dc8-c32,SCH1,24a31f4d,24429,45fd9cff,2025-Jan-17 00:00:00,,WLS
f24c5c56-8f3,SCH2,fc6c1261,24430,0d4b461c,2025-Jan-15 00:00:00,,ENG
f24c5c56-8f3,SCH2,52f9a9a7,24431,0d4b461c,2025-Apr-03 00:00:00,2025-Apr-08 00:00:00,ENG
f24c5c56-8f3,SCH2,ca7db661,24432,0d4b461c,2025-Feb-22 00:00:00,2025-Jan-29 00:00:00,ENG
f24c5c56-8f3,SCH2,0763fb58,24433,0d4b461c,2025-Mar-01 00:00:00,2025-Apr-07 00:00:00,ENG
f24c5c56-8f3,SCH2,cdea7eac,24434,0d4b461c,2025-Jan-11 00:00:00,,SCT
f266ae5a-0e6,SCH3,1657f32b,24435,be86ef90,2025-Mar-06 00:00:00,,ENG
f266ae5a-0e6,SCH3,0ab8b798,24436,be86ef90,2025-Mar-05 00:00:00,,ENG
f266ae5a-0e6,SCH3,f1bfc0b5,24437,be86ef90,2025-Mar-21 00:00:00,2025-Apr-03 00:00:00,ENG
f266ae5a-0e6,SCH3,533f8a58,24438,be86ef90,2025-Apr-02 00:00:00,2025-Feb-02 00:00:00,ENG
f266ae5a-0e6,SCH3,8b8b319c,24439,be86ef90,2025-Mar-10 00:00:00,,
f281bb83-a19,SCH1,8b8fa006,24440,d8c2273f,2025-Feb-01 00:00:00,2025-Jan-07 00:00:00,ENG
f281bb83-a19,SCH1,c53c7bc7,24441,d8c2273f,2025-Feb-21 00:00:00,,ENG
f281bb83-a19,SCH1,c945208d,24442,d8c2273f,2025-Jan-20 00:00:00,2025-Apr-02 00:00:00,ENG
f299b684-af5,SCH1,7058ffe2,24443,b27416e4,2025-Jan-26 00:00:00,2025-Feb-24 00:00:00,NIR
f299b684-af5,SCH1,6b838ae8,24444,b27416e4,2025-Feb-19 00:00:00,2025-Mar-24 00:00:00,ENG
f299b684-af5,SCH1,c89f8712,24445,b27416e4,2025-Apr-03 00:00:00,2025-Feb-26 00:00:00,
f299b684-af5,SCH1,7f731e05,24446,b27416e4,2025-Jan-09 00:00:00,2025-Feb-09 00:00:00,ENG
f299b684-af5,SCH1,501e8849,24447,b27416e4,2025-Feb-14 00:00:00,2025-Feb-05 00:00:00,ENG
f299b684-af5,SCH1,1f261cec,24448,b27416e4,2025-Feb-08 00:00:00,2025-Jan-14 00:00:00,ENG
f299b684-af5,SCH1,f135e63e,24449,b27416e4,2025-Feb-28 00:00:00,,SCT
f299b684-af5,SCH1,6ae80776,24450,b27416e4,2025-Jan-24 00:00:00,,ENG
f2a382ff-36d,SCH5,314534bc,24451,6e309952,2025-Jan-16 00:00:00,2025-Jan-21 00:00:00,ENG
f2a382ff-36d,SCH5,13b1ded3,24452,6e309952,2025-Jan-17 00:00:00,2025-Feb-17 00:00:00,
f2a382ff-36d,SCH5,a312373e,24453,6e309952,2025-Mar-09 00:00:00,2025-Jan-20 00:00:00,ENG
f2a382ff-36d,SCH5,e8c78fb2,24454,6e309952,2025-Mar-27 00:00:00,,SCT
f2a382ff-36d,SCH5,03ec00df,24455,6e309952,2025-Mar-03 00:00:00,2025-Jan-21 00:00:00,WLS
f2a382ff-36d,SCH5,6f07425b,24456,6e309952,2025-Apr-07 00:00:00,2025-Jan-12 00:00:00,ENG
f2a382ff-36d,SCH5,f756d4d3,24457,6e309952,2025-Mar-11 00:00:00,,ENG
f2a4df7e-192,SCH1,4fbfc26f,24458,9550cd68,2025-Jan-21 00:00:00,2025-Mar-24 00:00:00,WLS
f2a4df7e-192,SCH1,4c34101e,24459,9550cd68,2025-Feb-08 00:00:00,2025-Jan-11 00:00:00,NIR
f2a4df7e-192,SCH1,dc9e67ee,24460,9550cd68,2025-Mar-29 00:00:00,,ENG
f2ae0e0c-047,SCH4,41d901fb,24461,46fbcf79,2025-Feb-21 00:00:00,,ENG
f2afe5ab-631,SCH6,52614670,24462,0c600301,2025-Apr-06 00:00:00,2025-Apr-08 00:00:00,ENG
f2b0513c-ebf,SCH5,24caefee,24463,8ab0389d,2025-Mar-21 00:00:00,2025-Apr-03 00:00:00,
f2b0513c-ebf,SCH5,058618df,24464,8ab0389d,2025-Jan-30 00:00:00,,ENG
f2b0513c-ebf,SCH5,d5db1de7,24465,8ab0389d,2025-Mar-20 00:00:00,,ENG
f2b0513c-ebf,SCH5,21072065,24466,8ab0389d,2025-Mar-21 00:00:00,2025-Apr-03 00:00:00,SCT
f2b0513c-ebf,SCH5,244596a0,24467,8ab0389d,2025-Feb-13 00:00:00,,ENG
f2b70968-42f,SCH5,d3d8b7f0,24468,f2c670e8,2025-Feb-24 00:00:00,2025-Jan-31 00:00:00,ENG
f2b70968-42f,SCH5,646855fb,24469,f2c670e8,2025-Jan-13 00:00:00,,ENG
f2c5ecbe-87d,SCH4,482b62d7,24470,3ed3692b,2025-Apr-01 00:00:00,,ENG
f2c6861b-5f2,SCH5,6a64a6d4,24471,598e9689,2025-Jan-28 00:00:00,,ENG
f2c6861b-5f2,SCH5,d8d85a12,24472,598e9689,2025-Feb-03 00:00:00,2025-Feb-20 00:00:00,ENG
f2d1f583-7b6,SCH6,20e9d8fb,24473,d747116f,2025-Jan-18 00:00:00,2025-Jan-27 00:00:00,ENG
f2d33030-cb2,SCH6,c59a7e0a,24474,abb4cede,2025-Jan-24 00:00:00,2025-Mar-30 00:00:00,ENG
f2d33030-cb2,SCH6,286f1eaa,24475,abb4cede,2025-Mar-13 00:00:00,2025-Mar-30 00:00:00,ENG
f2d33030-cb2,SCH6,797ca5b9,24476,abb4cede,2025-Jan-19 00:00:00,,SCT
f2d33030-cb2,SCH6,321dc030,24477,abb4cede,2025-Mar-24 00:00:00,,
f2d33030-cb2,SCH6,9d4274ea,24478,abb4cede,2025-Jan-30 00:00:00,2025-Apr-06 00:00:00,ENG
f2d33030-cb2,SCH6,c23455d5,24479,abb4cede,2025-Jan-13 00:00:00,2025-Feb-22 00:00:00,ENG
f2d33030-cb2,SCH6,63e521fb,24480,abb4cede,2025-Mar-31 00:00:00,,ENG
f2d33030-cb2,SCH6,f3a0b970,24481,abb4cede,2025-Jan-27 00:00:00,2025-Feb-21 00:00:00,ENG
f2f20d3e-f67,SCH7,3bd47382,24482,09c9b214,2025-Jan-07 00:00:00,2025-Mar-20 00:00:00,SCT
f2f20d3e-f67,SCH7,ac5f236d,24483,09c9b214,2025-Jan-09 00:00:00,,ENG
f2f20d3e-f67,SCH7,817856a1,24484,09c9b214,2025-Mar-05 00:00:00,2025-Feb-11 00:00:00,
f2f20d3e-f67,SCH7,3bf7215f,24485,09c9b214,2025-Jan-21 00:00:00,2025-Jan-06 00:00:00,ENG
f2f20d3e-f67,SCH7,c1c6e3b8,24486,09c9b214,2025-Jan-23 00:00:00,,ENG
f30e7481-291,SCH3,e65ec6b1,24487,5f2d1380,2025-Mar-06 00:00:00,2025-Apr-09 00:00:00,ENG
f30e7481-291,SCH3,899f46b8,24488,5f2d1380,2025-Apr-05 00:00:00,,ENG
f30e7481-291,SCH3,5755083d,24489,5f2d1380,2025-Jan-24 00:00:00,,SCT
f30e7481-291,SCH3,671f5ab3,24490,5f2d1380,2025-Mar-18 00:00:00,2025-Jan-07 00:00:00,SCT
f30e7481-291,SCH3,f0ef8857,24491,5f2d1380,2025-Mar-02 00:00:00,,ENG
f30e7481-291,SCH3,84fe8b13,24492,5f2d1380,2025-Mar-16 00:00:00,,NIR
f30e7481-291,SCH3,10d6d688,24493,5f2d1380,2025-Jan-28 00:00:00,2025-Apr-03 00:00:00,ENG
f3148f2c-25e,SCH1,108b567d,24494,877c9355,2025-Mar-08 00:00:00,2025-Mar-10 00:00:00,ENG
f3148f2c-25e,SCH1,13e6c747,24495,877c9355,2025-Feb-06 00:00:00,,ENG
f3148f2c-25e,SCH1,67e3b376,24496,877c9355,2025-Mar-16 00:00:00,,ENG
f3148f2c-25e,SCH1,4eb64726,24497,877c9355,2025-Apr-05 00:00:00,,SCT
f3148f2c-25e,SCH1,1699bf54,24498,877c9355,2025-Jan-27 00:00:00,2025-Jan-07 00:00:00,ENG
f3148f2c-25e,SCH1,4264dc05,24499,877c9355,2025-Feb-22 00:00:00,2025-Feb-27 00:00:00,ENG
f3148f2c-25e,SCH1,de400776,24500,877c9355,2025-Feb-20 00:00:00,2025-Feb-05 00:00:00,
f31713fa-730,SCH3,21d6b5a3,24501,d51be1af,2025-Jan-12 00:00:00,,ENG
f31713fa-730,SCH3,0bec38e7,24502,d51be1af,2025-Feb-24 00:00:00,2025-Feb-28 00:00:00,ENG
f31713fa-730,SCH3,02fcbb25,24503,d51be1af,2025-Jan-29 00:00:00,2025-Feb-18 00:00:00,SCT
f31713fa-730,SCH3,1f4a94c4,24504,d51be1af,2025-Jan-09 00:00:00,2025-Feb-02 00:00:00,ENG
f31713fa-730,SCH3,ed30f5fa,24505,d51be1af,2025-Apr-08 00:00:00,,ENG
f31713fa-730,SCH3,66e30dcd,24506,d51be1af,2025-Mar-24 00:00:00,2025-Mar-02 00:00:00,ENG
f31713fa-730,SCH3,2aad8f8d,24507,d51be1af,2025-Jan-10 00:00:00,,SCT
f317c50e-cc4,SCH7,822c9c7a,24508,8d307f6d,2025-Feb-17 00:00:00,2025-Mar-31 00:00:00,WLS
f317c50e-cc4,SCH7,ff596ee3,24509,8d307f6d,2025-Mar-26 00:00:00,2025-Jan-13 00:00:00,SCT
f317c50e-cc4,SCH7,05585b43,24510,8d307f6d,2025-Mar-06 00:00:00,2025-Mar-12 00:00:00,ENG
f317c50e-cc4,SCH7,c737a817,24511,8d307f6d,2025-Mar-16 00:00:00,2025-Apr-07 00:00:00,ENG
f317c50e-cc4,SCH7,f0df8283,24512,8d307f6d,2025-Jan-19 00:00:00,,ENG
f317c50e-cc4,SCH7,394f812c,24513,8d307f6d,2025-Feb-27 00:00:00,2025-Feb-27 00:00:00,ENG
f317c50e-cc4,SCH7,8e2a5fae,24514,8d307f6d,2025-Feb-20 00:00:00,2025-Feb-18 00:00:00,
f317c50e-cc4,SCH7,5e97336b,24515,8d307f6d,2025-Mar-19 00:00:00,,WLS
f317c50e-cc4,SCH7,4d8f53e1,24516,8d307f6d,2025-Feb-18 00:00:00,,NIR
f32c5af1-dc6,SCH5,25b60b31,24517,ab8cc01d,2025-Apr-04 00:00:00,2025-Jan-09 00:00:00,ENG
f32c5af1-dc6,SCH5,97c2c70c,24518,ab8cc01d,2025-Jan-26 00:00:00,,ENG
f32c5af1-dc6,SCH5,2b3be9be,24519,ab8cc01d,2025-Feb-24 00:00:00,,SCT
f32c5af1-dc6,SCH5,45c84395,24520,ab8cc01d,2025-Mar-24 00:00:00,,ENG
f32c5af1-dc6,SCH5,ec5bf5a3,24521,ab8cc01d,2025-Feb-12 00:00:00,,
f32c5af1-dc6,SCH5,baad3335,24522,ab8cc01d,2025-Feb-10 00:00:00,2025-Feb-18 00:00:00,ENG
f32c5af1-dc6,SCH5,b66b8c1c,24523,ab8cc01d,2025-Mar-05 00:00:00,2025-Jan-06 00:00:00,ENG
f33aa240-1e3,SCH4,78d9f115,24524,1c5a31c7,2025-Apr-01 00:00:00,2025-Mar-19 00:00:00,ENG
f33aa240-1e3,SCH4,323c2f49,24525,1c5a31c7,2025-Feb-16 00:00:00,,SCT
f33aa240-1e3,SCH4,00d84b02,24526,1c5a31c7,2025-Apr-07 00:00:00,2025-Apr-04 00:00:00,SCT
f33aa240-1e3,SCH4,0f52d674,24527,1c5a31c7,2025-Jan-13 00:00:00,,ENG
f33aa240-1e3,SCH4,3895b09e,24528,1c5a31c7,2025-Feb-17 00:00:00,2025-Feb-18 00:00:00,NIR
f33aa240-1e3,SCH4,333cf2c8,24529,1c5a31c7,2025-Feb-13 00:00:00,2025-Mar-08 00:00:00,
f33aa240-1e3,SCH4,7f0c60b4,24530,1c5a31c7,2025-Feb-16 00:00:00,,ENG
f33aa240-1e3,SCH4,56af9bac,24531,1c5a31c7,2025-Jan-22 00:00:00,,ENG
f33aa240-1e3,SCH4,76d3380a,24532,1c5a31c7,2025-Feb-26 00:00:00,2025-Jan-08 00:00:00,ENG
f33d8003-ee1,SCH2,6a63c421,24533,ce6648dc,2025-Mar-21 00:00:00,,ENG
f33d8003-ee1,SCH2,4695dd7f,24534,ce6648dc,2025-Jan-08 00:00:00,,WLS
f33d8003-ee1,SCH2,ef3504f6,24535,ce6648dc,2025-Jan-20 00:00:00,2025-Feb-06 00:00:00,ENG
f34f7fcf-b22,SCH5,9edeeb14,24536,19b55bd0,2025-Feb-18 00:00:00,,ENG
f34f7fcf-b22,SCH5,fc55cbba,24537,19b55bd0,2025-Mar-16 00:00:00,,
f34f7fcf-b22,SCH5,9585df75,24538,19b55bd0,2025-Jan-10 00:00:00,2025-Mar-16 00:00:00,
f34f7fcf-b22,SCH5,5ff0ef8f,24539,19b55bd0,2025-Jan-30 00:00:00,,ENG
f34f7fcf-b22,SCH5,9345d6ec,24540,19b55bd0,2025-Feb-25 00:00:00,2025-Feb-06 00:00:00,SCT
f34f7fcf-b22,SCH5,15e93187,24541,19b55bd0,2025-Mar-01 00:00:00,2025-Feb-24 00:00:00,ENG
f34f7fcf-b22,SCH5,5d2d6b39,24542,19b55bd0,2025-Jan-08 00:00:00,,ENG
f34f7fcf-b22,SCH5,7160e8f4,24543,19b55bd0,2025-Mar-09 00:00:00,2025-Mar-08 00:00:00,ENG
f34f7fcf-b22,SCH5,e478270e,24544,19b55bd0,2025-Mar-02 00:00:00,,ENG
f34f7fcf-b22,SCH5,4217cd60,24545,19b55bd0,2025-Mar-13 00:00:00,2025-Mar-30 00:00:00,SCT
f355ae61-7f3,SCH3,33d5db23,24546,0b54bdee,2025-Mar-11 00:00:00,,SCT
f355ae61-7f3,SCH3,442b30a3,24547,0b54bdee,2025-Jan-31 00:00:00,2025-Feb-23 00:00:00,SCT
f355ae61-7f3,SCH3,d86485b4,24548,0b54bdee,2025-Mar-31 00:00:00,,ENG
f355ae61-7f3,SCH3,f22569ff,24549,0b54bdee,2025-Feb-12 00:00:00,,ENG
f355ae61-7f3,SCH3,9074952d,24550,0b54bdee,2025-Mar-07 00:00:00,,ENG
f355ae61-7f3,SCH3,584b98ee,24551,0b54bdee,2025-Mar-08 00:00:00,2025-Jan-30 00:00:00,ENG
f355ae61-7f3,SCH3,7ca587e1,24552,0b54bdee,2025-Feb-24 00:00:00,,ENG
f355ae61-7f3,SCH3,a7cb075b,24553,0b54bdee,2025-Apr-03 00:00:00,,
f355ae61-7f3,SCH3,df982738,24554,0b54bdee,2025-Feb-19 00:00:00,,NIR
f366b169-7bc,SCH8,568a3161,24555,ff6b3741,2025-Jan-30 00:00:00,2025-Mar-06 00:00:00,SCT
f36e670f-2b1,SCH4,bf97b876,24556,96d529a0,2025-Feb-04 00:00:00,,ENG
f36e670f-2b1,SCH4,c67ba4a4,24557,96d529a0,2025-Jan-15 00:00:00,2025-Feb-21 00:00:00,ENG
f37146f5-f34,SCH3,91e501c1,24558,65caa897,2025-Feb-16 00:00:00,2025-Feb-03 00:00:00,WLS
f37146f5-f34,SCH3,7b54eb2d,24559,65caa897,2025-Feb-07 00:00:00,,SCT
f37146f5-f34,SCH3,c1156e6c,24560,65caa897,2025-Mar-27 00:00:00,2025-Mar-13 00:00:00,ENG
f37146f5-f34,SCH3,5dde5e8f,24561,65caa897,2025-Feb-12 00:00:00,,ENG
f37146f5-f34,SCH3,2162d545,24562,65caa897,2025-Mar-28 00:00:00,2025-Apr-01 00:00:00,ENG
f37146f5-f34,SCH3,7694bca2,24563,65caa897,2025-Mar-30 00:00:00,2025-Feb-02 00:00:00,ENG
f37146f5-f34,SCH3,f7004fe7,24564,65caa897,2025-Mar-29 00:00:00,,
f37146f5-f34,SCH3,41139acf,24565,65caa897,2025-Jan-12 00:00:00,,SCT
f3775ad0-98f,SCH6,551d9513,24566,53b1600b,2025-Feb-18 00:00:00,2025-Feb-16 00:00:00,ENG
f3775ad0-98f,SCH6,bf1d85a0,24567,53b1600b,2025-Jan-15 00:00:00,,SCT
f377611f-a7e,SCH5,ff585934,24568,819fa83c,2025-Mar-15 00:00:00,,ENG
f377611f-a7e,SCH5,17e4b133,24569,819fa83c,2025-Jan-11 00:00:00,,
f377611f-a7e,SCH5,bc0b56bf,24570,819fa83c,2025-Jan-23 00:00:00,,ENG
f377611f-a7e,SCH5,de97992c,24571,819fa83c,2025-Mar-25 00:00:00,2025-Mar-11 00:00:00,ENG
f377611f-a7e,SCH5,70e04f33,24572,819fa83c,2025-Apr-04 00:00:00,2025-Feb-22 00:00:00,
f377611f-a7e,SCH5,9caf4065,24573,819fa83c,2025-Mar-05 00:00:00,,ENG
f377611f-a7e,SCH5,ddfaf907,24574,819fa83c,2025-Feb-12 00:00:00,,
f377611f-a7e,SCH5,490dd09f,24575,819fa83c,2025-Apr-03 00:00:00,2025-Jan-10 00:00:00,ENG
f377611f-a7e,SCH5,da0858fa,24576,819fa83c,2025-Apr-09 00:00:00,2025-Feb-15 00:00:00,ENG
f377611f-a7e,SCH5,be6caceb,24577,819fa83c,2025-Feb-19 00:00:00,,ENG
f3866a02-ab4,SCH5,66c22429,24578,1d9ffff3,2025-Feb-18 00:00:00,2025-Feb-15 00:00:00,ENG
f3866a02-ab4,SCH5,8fffee9a,24579,1d9ffff3,2025-Feb-15 00:00:00,2025-Feb-11 00:00:00,SCT
f3866a02-ab4,SCH5,59aa229b,24580,1d9ffff3,2025-Jan-16 00:00:00,,ENG
f3866a02-ab4,SCH5,54716d58,24581,1d9ffff3,2025-Jan-25 00:00:00,,ENG
f3866a02-ab4,SCH5,83dd29df,24582,1d9ffff3,2025-Feb-10 00:00:00,,ENG
f3866a02-ab4,SCH5,128cbb1b,24583,1d9ffff3,2025-Feb-02 00:00:00,2025-Feb-11 00:00:00,ENG
f3866a02-ab4,SCH5,492b2f4c,24584,1d9ffff3,2025-Feb-16 00:00:00,,ENG
f3866a02-ab4,SCH5,2e172a9d,24585,1d9ffff3,2025-Feb-07 00:00:00,2025-Jan-07 00:00:00,ENG
f3866a02-ab4,SCH5,2906f102,24586,1d9ffff3,2025-Mar-06 00:00:00,,ENG
f397b9e1-042,SCH5,283208cc,24587,cca4c472,2025-Jan-09 00:00:00,,ENG
f397b9e1-042,SCH5,cd86bd7f,24588,cca4c472,2025-Feb-15 00:00:00,2025-Feb-23 00:00:00,ENG
f397b9e1-042,SCH5,7756f764,24589,cca4c472,2025-Mar-05 00:00:00,2025-Jan-23 00:00:00,
f397b9e1-042,SCH5,4e0c9fbb,24590,cca4c472,2025-Feb-20 00:00:00,,ENG
f397b9e1-042,SCH5,8c060d19,24591,cca4c472,2025-Jan-21 00:00:00,,ENG
f397b9e1-042,SCH5,56638c22,24592,cca4c472,2025-Feb-22 00:00:00,2025-Mar-30 00:00:00,ENG
f397b9e1-042,SCH5,047402f2,24593,cca4c472,2025-Jan-28 00:00:00,2025-Jan-07 00:00:00,ENG
f397b9e1-042,SCH5,8e75e161,24594,cca4c472,2025-Feb-11 00:00:00,2025-Mar-02 00:00:00,ENG
f397b9e1-042,SCH5,ae6f4537,24595,cca4c472,2025-Feb-05 00:00:00,2025-Feb-01 00:00:00,ENG
f3b6288d-409,SCH3,91d7ef26,24596,b7b3babb,2025-Jan-14 00:00:00,2025-Mar-08 00:00:00,ENG
f3b6288d-409,SCH3,7e30d218,24597,b7b3babb,2025-Jan-08 00:00:00,,
f3b6288d-409,SCH3,a52e60fa,24598,b7b3babb,2025-Feb-23 00:00:00,,ENG
f3b6288d-409,SCH3,7dd43348,24599,b7b3babb,2025-Jan-21 00:00:00,,ENG
f3b6288d-409,SCH3,86afbe68,24600,b7b3babb,2025-Mar-31 00:00:00,2025-Mar-20 00:00:00,ENG
f3b6288d-409,SCH3,30ab3446,24601,b7b3babb,2025-Mar-05 00:00:00,2025-Feb-23 00:00:00,SCT
f3b6288d-409,SCH3,a44f3a71,24602,b7b3babb,2025-Mar-27 00:00:00,2025-Mar-22 00:00:00,ENG
f3b6288d-409,SCH3,c01b49df,24603,b7b3babb,2025-Feb-18 00:00:00,,NIR
f3b6288d-409,SCH3,dfb29f70,24604,b7b3babb,2025-Mar-31 00:00:00,2025-Jan-21 00:00:00,
f3b6288d-409,SCH3,4c0ee537,24605,b7b3babb,2025-Feb-20 00:00:00,2025-Mar-01 00:00:00,SCT
f3bbc39e-f5a,SCH8,55f5fb14,24606,82ade866,2025-Jan-10 00:00:00,,ENG
